nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.001
1;0.0;0.45
2;0.0;0.469
3;0.0;0.453
4;0.0;0.409
5;0.0;0.416
6;0.0;0.449
7;0.0;0.423
8;0.0;0.434
9;0.0;0.452
10;0.0;0.348
11;0.0;0.388
12;0.0;0.413
13;0.0;0.445
14;0.0;0.443
15;0.0;0.495
16;0.0;0.454
17;0.0;0.451
18;0.0;0.481
19;0.0;0.418
20;0.0;0.438
21;0.0;0.449
22;0.0;0.379
23;0.0;0.486
24;0.0;0.43
25;0.0;0.455
26;0.0;0.358
27;0.0;0.37
28;0.0;0.412
29;0.0;0.398
30;0.0;0.424
31;0.0;0.459
32;0.0;0.432
33;0.0;0.425
34;0.0;0.396
35;0.0;0.377
36;0.0;0.446
37;0.0;0.489
38;0.0;0.447
39;0.0;0.436
40;0.0;0.452
41;0.0;0.415
42;0.0;0.46
43;0.0;0.469
44;0.0;0.395
45;0.0;0.392
46;0.0;0.397
47;0.0;0.403
48;0.0;0.436
49;0.0;0.425
50;0.0;0.481
51;0.0;0.445
52;0.0;0.413
53;0.0;0.461
54;0.0;0.442
55;0.0;0.474
56;0.0;0.437
57;0.0;0.446
58;0.0;0.46
59;0.0;0.396
60;0.0;0.451
61;0.0;0.485
62;0.0;0.478
63;0.0;0.459
64;0.0;0.428
65;0.0;0.465
66;0.0;0.486
67;0.0;0.439
68;0.0;0.481
69;0.0;0.493
70;0.0;0.404
71;0.0;0.423
72;0.0;0.457
73;0.0;0.489
74;0.0;0.461
75;0.0;0.493
76;0.0;0.428
77;0.0;0.448
78;0.0;0.503
79;0.0;0.424
80;0.0;0.453
81;0.0;0.498
82;0.0;0.434
83;0.0;0.512
84;0.0;0.458
85;0.0;0.465
86;0.0;0.406
87;0.0;0.401
88;0.0;0.436
89;0.0;0.42
90;0.0;0.434
91;0.0;0.458
92;0.0;0.432
93;0.0;0.441
94;0.0;0.43
95;0.0;0.424
96;0.0;0.438
97;0.0;0.436
98;0.0;0.44
99;0.0;0.416
100;0.0;0.455
101;0.0;0.412
102;0.0;0.465
103;0.0;0.487
104;0.0;0.431
105;0.0;0.427
106;0.0;0.434
107;0.0;0.447
108;0.0;0.447
109;0.0;0.421
110;0.0;0.487
111;0.0;0.432
112;0.0;0.401
113;0.0;0.438
114;0.0;0.422
115;0.0;0.434
116;0.0;0.392
117;0.0;0.413
118;0.0;0.44
119;0.0;0.376
120;0.0;0.419
