nbex; TestEnergySum; LearningEnergySum;
;;;
1;-2.890072346583053E8;-1.442230155721623E8
2;-5.794469442183104E8;-4.3495219118949085E8
3;-8.69886653778366E8;-7.25682631189526E8
4;-1.16032636333832E9;-1.016413071189541E9
5;-1.4507660728982594E9;-1.3071435111894808E9
6;-1.7412057824582274E9;-1.5978739511894214E9
7;-2.031645492018295E9;-1.888604391189405E9
8;-2.3220852015783954E9;-2.1793348311895356E9
9;-2.6125249111385617E9;-2.4700652711896815E9
10;-2.9029646206987314E9;-2.760795711189835E9
11;-3.193404330258856E9;-3.0515261511899896E9
12;-3.4838440398189178E9;-3.3422565911901355E9
13;-3.7742837493790483E9;-3.6329870311902676E9
14;-4.064723458938876E9;-3.92371747119014E9
15;-4.355163168498574E9;-4.214447911189876E9
16;-4.64560287805826E9;-4.50517835118961E9
17;-4.936042587618051E9;-4.79590879118934E9
18;-5.226482297177705E9;-5.086639231189079E9
19;-5.516922006737504E9;-5.377369671188818E9
20;-5.807361716297349E9;-5.66810011118854E9
21;-6.0978014258569975E9;-5.958830551188285E9
22;-6.388241135416614E9;-6.24956099118802E9
23;-6.67868084497641E9;-6.540291431187763E9
24;-6.969120554536035E9;-6.83102187118749E9
25;-7.259560264096062E9;-7.121752311187226E9
26;-7.549999973655803E9;-7.412482751186967E9
27;-7.84043968321545E9;-7.703213191186705E9
28;-8.130879392775044E9;-7.993943631186432E9
29;-8.421319102334796E9;-8.284674071186171E9
30;-8.711758811894417E9;-8.575404511185912E9
31;-9.002198521454544E9;-8.86613495118564E9
32;-9.292638231014181E9;-9.156865391185368E9
33;-9.583077940573847E9;-9.447595831185106E9
34;-9.873517650133604E9;-9.738326271184841E9
35;-1.0163957359693098E10;-1.0029056711184582E10
36;-1.0454397069252995E10;-1.0319787151184345E10
37;-1.07448367788124E10;-1.0610517591184044E10
38;-1.1035276488372597E10;-1.0901248031183794E10
39;-1.1325716197932085E10;-1.1191978471183498E10
40;-1.1616155907491917E10;-1.1482708911183275E10
41;-1.1906595617051882E10;-1.1773439351182976E10
42;-1.2197035326611227E10;-1.2064169791182758E10
43;-1.248747503617144E10;-1.235490023118247E10
44;-1.277791474573075E10;-1.2645630671182198E10
45;-1.3068354455290731E10;-1.2936361111181955E10
46;-1.3358794164849997E10;-1.3227091551181652E10
47;-1.3649233874409956E10;-1.3517821991181417E10
48;-1.3939673583969992E10;-1.3808552431181149E10
49;-1.4230113293529528E10;-1.409928287118091E10
