nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.001
1;0.0;0.431
2;0.0;0.423
3;0.0;0.412
4;0.0;0.373
5;0.0;0.372
6;0.0;0.392
7;0.0;0.391
8;0.0;0.405
9;0.0;0.419
10;0.0;0.319
11;0.0;0.348
12;0.0;0.391
13;0.0;0.432
14;0.0;0.385
15;0.0;0.422
16;0.0;0.338
17;0.0;0.371
18;0.0;0.414
19;0.0;0.321
20;0.0;0.378
21;0.0;0.367
22;0.0;0.316
23;0.0;0.443
24;0.0;0.404
25;0.0;0.425
26;0.0;0.368
27;0.0;0.363
28;0.0;0.404
29;0.0;0.348
30;0.0;0.423
31;0.0;0.43
32;0.0;0.419
33;0.0;0.447
34;0.0;0.439
35;0.0;0.431
36;0.0;0.446
37;0.0;0.451
38;0.0;0.441
39;0.0;0.439
40;0.0;0.475
41;0.0;0.421
42;0.0;0.465
43;0.0;0.482
44;0.0;0.435
45;0.0;0.434
46;0.0;0.429
47;0.0;0.443
48;0.0;0.451
49;0.0;0.409
50;0.0;0.481
51;0.0;0.441
52;0.0;0.395
53;0.0;0.444
54;0.0;0.428
55;0.0;0.471
56;0.0;0.417
57;0.0;0.436
58;0.0;0.44
59;0.0;0.381
60;0.0;0.445
61;0.0;0.461
62;0.0;0.454
63;0.0;0.435
64;0.0;0.431
65;0.0;0.46
66;0.0;0.476
67;0.0;0.438
68;0.0;0.476
69;0.0;0.486
70;0.0;0.406
71;0.0;0.447
72;0.0;0.472
73;0.0;0.503
74;0.0;0.468
75;0.0;0.523
76;0.0;0.446
77;0.0;0.457
78;0.0;0.508
79;0.0;0.434
80;0.0;0.47
81;0.0;0.506
82;0.0;0.427
83;0.0;0.537
84;0.0;0.501
85;0.0;0.503
86;0.0;0.435
87;0.0;0.425
88;0.0;0.468
89;0.0;0.465
90;0.0;0.471
91;0.0;0.504
92;0.0;0.478
93;0.0;0.489
94;0.0;0.466
95;0.0;0.452
96;0.0;0.478
97;0.0;0.483
98;0.0;0.466
99;0.0;0.447
100;0.0;0.478
101;0.0;0.44
102;0.0;0.491
103;0.0;0.51
104;0.0;0.453
105;0.0;0.469
106;0.0;0.457
107;0.0;0.458
108;0.0;0.474
109;0.0;0.426
110;0.0;0.494
111;0.0;0.459
112;0.0;0.441
113;0.0;0.469
114;0.0;0.46
