nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.001
1;0.0;0.932
2;0.0;0.901
3;0.0;0.883
4;0.0;0.894
5;0.0;0.881
6;0.0;0.892
7;0.0;0.887
8;0.0;0.878
9;0.0;0.883
10;0.0;0.896
11;0.0;0.888
12;0.0;0.888
13;0.0;0.887
14;0.0;0.89
15;0.0;0.884
16;0.0;0.882
17;0.0;0.878
18;0.0;0.879
19;0.0;0.884
20;0.0;0.886
21;0.0;0.888
22;0.0;0.883
23;0.0;0.894
24;0.0;0.884
25;0.0;0.883
26;0.0;0.871
27;0.0;0.891
28;0.0;0.882
29;0.0;0.879
30;0.0;0.887
31;0.0;0.879
32;0.0;0.87
33;0.0;0.876
34;0.0;0.856
35;0.0;0.863
36;0.0;0.855
37;0.0;0.848
38;0.0;0.85
39;0.0;0.821
40;0.0;0.818
41;0.0;0.809
42;0.0;0.812
43;0.0;0.806
44;0.0;0.831
45;0.0;0.819
46;0.0;0.814
47;0.0;0.799
48;0.0;0.786
49;0.0;0.807
50;0.0;0.799
51;0.0;0.804
52;0.0;0.808
53;0.0;0.789
54;0.0;0.79
55;0.0;0.806
56;0.0;0.813
57;0.0;0.801
58;0.0;0.79
59;0.0;0.796
60;0.0;0.809
61;0.0;0.795
62;0.0;0.82
63;0.0;0.795
64;0.0;0.805
65;0.0;0.79
66;0.0;0.802
67;0.0;0.813
68;0.0;0.8
69;0.0;0.825
70;0.0;0.802
71;0.0;0.82
72;0.0;0.803
73;0.0;0.836
74;0.0;0.825
75;0.0;0.828
76;0.0;0.803
77;0.0;0.828
78;0.0;0.841
79;0.0;0.818
80;0.0;0.827
81;0.0;0.846
82;0.0;0.816
83;0.0;0.843
84;0.0;0.844
85;0.0;0.855
86;0.0;0.834
87;0.0;0.845
88;0.0;0.835
89;0.0;0.85
90;0.0;0.85
91;0.0;0.851
92;0.0;0.851
93;0.0;0.875
94;0.0;0.846
95;0.0;0.872
96;0.0;0.866
97;0.0;0.876
98;0.0;0.878
99;0.0;0.858
100;0.0;0.863
101;0.0;0.861
102;0.0;0.857
103;0.0;0.876
104;0.0;0.896
105;0.0;0.878
106;0.0;0.886
107;0.0;0.882
108;0.0;0.877
109;0.0;0.899
110;0.0;0.875
111;0.0;0.891
112;0.0;0.886
113;0.0;0.886
114;0.0;0.887
115;0.0;0.893
116;0.0;0.894
117;0.0;0.891
118;0.0;0.888
119;0.0;0.9
120;0.0;0.902
121;0.0;0.9
122;0.0;0.901
123;0.0;0.906
124;0.0;0.901
125;0.0;0.896
126;0.0;0.882
127;0.0;0.897
128;0.0;0.891
129;0.0;0.899
130;0.0;0.886
131;0.0;0.901
132;0.0;0.891
133;0.0;0.904
134;0.0;0.893
135;0.0;0.906
136;0.0;0.889
137;0.0;0.909
138;0.0;0.907
139;0.0;0.901
140;0.0;0.883
141;0.0;0.903
142;0.0;0.897
143;0.0;0.9
144;0.0;0.908
145;0.0;0.909
146;0.0;0.91
147;0.0;0.907
148;0.0;0.901
149;0.0;0.894
150;0.0;0.894
151;0.0;0.9
152;0.0;0.911
153;0.0;0.912
154;0.0;0.897
155;0.0;0.902
156;0.0;0.9
157;0.0;0.904
158;0.0;0.91
159;0.0;0.898
160;0.0;0.894
161;0.0;0.89
162;0.0;0.89
163;0.0;0.902
164;0.0;0.914
165;0.0;0.899
166;0.0;0.904
167;0.0;0.898
168;0.0;0.897
169;0.0;0.904
170;0.0;0.893
171;0.0;0.9
172;0.0;0.898
173;0.0;0.901
174;0.0;0.897
175;0.0;0.902
176;0.0;0.904
177;0.0;0.903
178;0.0;0.897
179;0.0;0.904
180;0.0;0.902
181;0.0;0.902
182;0.0;0.907
183;0.0;0.906
184;0.0;0.906
185;0.0;0.9
186;0.0;0.887
187;0.0;0.901
188;0.0;0.895
189;0.0;0.905
190;0.0;0.89
191;0.0;0.903
192;0.0;0.892
193;0.0;0.907
194;0.0;0.894
195;0.0;0.909
196;0.0;0.89
197;0.0;0.914
198;0.0;0.909
199;0.0;0.904
200;0.0;0.885
201;0.0;0.904
202;0.0;0.9
203;0.0;0.9
204;0.0;0.909
205;0.0;0.909
206;0.0;0.911
207;0.0;0.908
208;0.0;0.903
209;0.0;0.895
210;0.0;0.894
211;0.0;0.9
212;0.0;0.912
213;0.0;0.913
214;0.0;0.899
215;0.0;0.903
216;0.0;0.9
217;0.0;0.905
218;0.0;0.911
219;0.0;0.899
220;0.0;0.895
221;0.0;0.89
222;0.0;0.891
223;0.0;0.902
224;0.0;0.914
225;0.0;0.899
226;0.0;0.904
227;0.0;0.898
228;0.0;0.897
229;0.0;0.904
230;0.0;0.893
231;0.0;0.9
232;0.0;0.898
233;0.0;0.901
234;0.0;0.897
235;0.0;0.902
236;0.0;0.904
237;0.0;0.903
238;0.0;0.898
239;0.0;0.904
240;0.0;0.902
241;0.0;0.902
242;0.0;0.907
243;0.0;0.906
244;0.0;0.906
245;0.0;0.9
246;0.0;0.887
247;0.0;0.901
248;0.0;0.895
249;0.0;0.905
250;0.0;0.89
251;0.0;0.903
252;0.0;0.892
253;0.0;0.907
254;0.0;0.894
255;0.0;0.909
256;0.0;0.89
257;0.0;0.914
258;0.0;0.909
259;0.0;0.904
260;0.0;0.885
261;0.0;0.904
262;0.0;0.9
263;0.0;0.9
264;0.0;0.909
265;0.0;0.909
266;0.0;0.911
267;0.0;0.908
268;0.0;0.903
269;0.0;0.895
270;0.0;0.894
271;0.0;0.9
272;0.0;0.912
273;0.0;0.913
274;0.0;0.899
275;0.0;0.903
276;0.0;0.9
277;0.0;0.905
278;0.0;0.911
279;0.0;0.899
280;0.0;0.895
281;0.0;0.89
282;0.0;0.891
283;0.0;0.902
284;0.0;0.914
285;0.0;0.899
286;0.0;0.904
287;0.0;0.898
288;0.0;0.897
289;0.0;0.904
290;0.0;0.893
291;0.0;0.9
292;0.0;0.898
293;0.0;0.901
294;0.0;0.897
295;0.0;0.902
296;0.0;0.904
297;0.0;0.903
298;0.0;0.898
299;0.0;0.904
