nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0
1;0.0;0.348
2;0.0;0.329
3;0.0;0.232
4;0.0;0.199
5;0.0;0.177
6;0.0;0.195
7;0.0;0.194
8;0.0;0.16
9;0.0;0.267
10;0.0;0.202
11;0.0;0.244
12;0.0;0.234
13;0.0;0.225
14;0.0;0.189
15;0.0;0.18
16;0.0;0.168
17;0.0;0.155
18;0.0;0.169
19;0.0;0.167
20;0.0;0.177
21;0.0;0.171
22;0.0;0.214
23;0.0;0.228
24;0.0;0.194
25;0.0;0.202
26;0.0;0.162
27;0.0;0.195
28;0.0;0.238
29;0.0;0.237
30;0.0;0.205
31;0.0;0.199
32;0.0;0.224
33;0.0;0.248
34;0.0;0.222
35;0.0;0.215
36;0.0;0.235
37;0.0;0.273
38;0.0;0.249
39;0.0;0.23
40;0.0;0.206
41;0.0;0.202
42;0.0;0.247
43;0.0;0.216
44;0.0;0.197
45;0.0;0.194
46;0.0;0.2
47;0.0;0.282
48;0.0;0.287
49;0.0;0.245
50;0.0;0.211
51;0.0;0.215
52;0.0;0.202
53;0.0;0.231
54;0.0;0.223
55;0.0;0.247
56;0.0;0.273
57;0.0;0.214
58;0.0;0.206
59;0.0;0.221
60;0.0;0.235
61;0.0;0.263
62;0.0;0.215
63;0.0;0.285
64;0.0;0.274
65;0.0;0.285
66;0.0;0.304
67;0.0;0.304
68;0.0;0.243
69;0.0;0.197
70;0.0;0.213
71;0.0;0.209
72;0.0;0.172
73;0.0;0.193
74;0.0;0.201
75;0.0;0.187
76;0.0;0.213
77;0.0;0.232
78;0.0;0.249
79;0.0;0.237
80;0.0;0.213
81;0.0;0.228
82;0.0;0.254
83;0.0;0.267
84;0.0;0.216
85;0.0;0.208
86;0.0;0.221
87;0.0;0.289
88;0.0;0.246
89;0.0;0.269
90;0.0;0.224
91;0.0;0.264
92;0.0;0.218
93;0.0;0.24
94;0.0;0.218
95;0.0;0.23
96;0.0;0.242
97;0.0;0.231
98;0.0;0.205
99;0.0;0.176
100;0.0;0.172
101;0.0;0.205
102;0.0;0.26
103;0.0;0.266
104;0.0;0.269
105;0.0;0.198
106;0.0;0.2
107;0.0;0.237
108;0.0;0.229
109;0.0;0.243
110;0.0;0.246
111;0.0;0.224
112;0.0;0.217
113;0.0;0.236
114;0.0;0.217
115;0.0;0.315
116;0.0;0.254
117;0.0;0.332
118;0.0;0.371
119;0.0;0.339
120;0.0;0.279
121;0.0;0.306
122;0.0;0.246
123;0.0;0.171
124;0.0;0.162
125;0.0;0.21
126;0.0;0.243
127;0.0;0.194
128;0.0;0.204
129;0.0;0.198
130;0.0;0.257
131;0.0;0.232
132;0.0;0.248
133;0.0;0.244
134;0.0;0.211
135;0.0;0.207
136;0.0;0.275
137;0.0;0.312
138;0.0;0.238
139;0.0;0.253
140;0.0;0.241
141;0.0;0.316
142;0.0;0.281
143;0.0;0.277
144;0.0;0.226
145;0.0;0.235
146;0.0;0.211
147;0.0;0.255
148;0.0;0.252
149;0.0;0.269
150;0.0;0.256
151;0.0;0.299
152;0.0;0.191
153;0.0;0.175
154;0.0;0.2
155;0.0;0.236
156;0.0;0.287
157;0.0;0.294
158;0.0;0.273
159;0.0;0.195
160;0.0;0.261
161;0.0;0.239
162;0.0;0.242
163;0.0;0.244
164;0.0;0.262
165;0.0;0.239
166;0.0;0.187
167;0.0;0.206
168;0.0;0.23
169;0.0;0.262
170;0.0;0.245
171;0.0;0.237
172;0.0;0.3
173;0.0;0.259
174;0.0;0.278
175;0.0;0.282
176;0.0;0.246
177;0.0;0.205
178;0.0;0.193
179;0.0;0.232
180;0.0;0.219
181;0.0;0.182
182;0.0;0.17
183;0.0;0.175
184;0.0;0.221
185;0.0;0.237
186;0.0;0.208
187;0.0;0.205
188;0.0;0.187
189;0.0;0.185
190;0.0;0.24
191;0.0;0.309
192;0.0;0.251
193;0.0;0.202
194;0.0;0.197
195;0.0;0.265
196;0.0;0.234
197;0.0;0.202
198;0.0;0.228
199;0.0;0.202
200;0.0;0.236
201;0.0;0.239
202;0.0;0.199
203;0.0;0.187
204;0.0;0.219
205;0.0;0.25
206;0.0;0.181
207;0.0;0.163
208;0.0;0.157
209;0.0;0.156
210;0.0;0.229
211;0.0;0.278
212;0.0;0.243
213;0.0;0.174
214;0.0;0.152
215;0.0;0.194
216;0.0;0.216
217;0.0;0.266
218;0.0;0.262
219;0.0;0.254
220;0.0;0.213
221;0.0;0.231
222;0.0;0.249
223;0.0;0.233
224;0.0;0.269
225;0.0;0.231
226;0.0;0.331
227;0.0;0.26
228;0.0;0.327
229;0.0;0.238
230;0.0;0.275
231;0.0;0.213
232;0.0;0.176
233;0.0;0.191
234;0.0;0.231
235;0.0;0.174
236;0.0;0.184
237;0.0;0.235
238;0.0;0.22
239;0.0;0.282
240;0.0;0.221
241;0.0;0.206
242;0.0;0.227
243;0.0;0.203
244;0.0;0.246
245;0.0;0.293
246;0.0;0.253
247;0.0;0.195
248;0.0;0.201
249;0.0;0.232
250;0.0;0.258
251;0.0;0.211
252;0.0;0.233
