nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.408;
2;0.0;0.436;
3;0.0;0.408;
4;0.0;0.395;
5;0.0;0.396;
6;0.0;0.445;
7;0.0;0.427;
8;0.0;0.398;
9;0.0;0.426;
10;0.0;0.388;
11;0.0;0.409;
12;0.0;0.411;
13;0.0;0.444;
14;0.0;0.419;
15;0.0;0.395;
16;0.0;0.393;
17;0.0;0.398;
18;0.0;0.394;
19;0.0;0.356;
20;0.0;0.352;
21;0.0;0.378;
22;0.0;0.375;
23;0.0;0.403;
24;0.0;0.402;
25;0.0;0.374;
26;0.0;0.352;
27;0.0;0.349;
28;0.0;0.361;
29;0.0;0.36;
30;0.0;0.346;
31;0.0;0.36;
32;0.0;0.357;
33;0.0;0.36;
34;0.0;0.334;
35;0.0;0.34;
36;0.0;0.324;
37;0.0;0.347;
38;0.0;0.343;
39;0.0;0.308;
40;0.0;0.345;
41;0.0;0.341;
42;0.0;0.352;
43;0.0;0.327;
44;0.0;0.321;
45;0.0;0.289;
46;0.0;0.314;
47;0.0;0.32;
48;0.0;0.343;
49;0.0;0.358;
50;0.0;0.316;
51;0.0;0.285;
52;0.0;0.294;
53;0.0;0.296;
54;0.0;0.33;
55;0.0;0.324;
56;0.0;0.343;
57;0.0;0.3;
58;0.0;0.267;
59;0.0;0.285;
60;0.0;0.341;
61;0.0;0.347;
62;0.0;0.329;
63;0.0;0.301;
64;0.0;0.348;
65;0.0;0.321;
66;0.0;0.325;
67;0.0;0.379;
68;0.0;0.348;
69;0.0;0.358;
70;0.0;0.315;
71;0.0;0.353;
72;0.0;0.332;
73;0.0;0.333;
74;0.0;0.291;
75;0.0;0.316;
76;0.0;0.332;
77;0.0;0.349;
78;0.0;0.361;
79;0.0;0.335;
80;0.0;0.305;
81;0.0;0.32;
82;0.0;0.327;
83;0.0;0.351;
84;0.0;0.318;
85;0.0;0.359;
86;0.0;0.322;
87;0.0;0.363;
88;0.0;0.331;
89;0.0;0.335;
90;0.0;0.322;
91;0.0;0.337;
92;0.0;0.331;
93;0.0;0.311;
94;0.0;0.313;
95;0.0;0.323;
96;0.0;0.352;
97;0.0;0.345;
98;0.0;0.316;
99;0.0;0.29;
100;0.0;0.321;
101;0.0;0.32;
102;0.0;0.348;
103;0.0;0.363;
104;0.0;0.32;
105;0.0;0.306;
106;0.0;0.312;
107;0.0;0.305;
108;0.0;0.304;
109;0.0;0.322;
110;0.0;0.373;
111;0.0;0.302;
112;0.0;0.299;
113;0.0;0.294;
114;0.0;0.347;
115;0.0;0.369;
116;0.0;0.336;
117;0.0;0.305;
118;0.0;0.374;
119;0.0;0.334;
120;0.0;0.336;
121;0.0;0.389;
122;0.0;0.367;
123;0.0;0.345;
124;0.0;0.309;
125;0.0;0.344;
126;0.0;0.356;
127;0.0;0.311;
128;0.0;0.296;
129;0.0;0.298;
130;0.0;0.314;
131;0.0;0.338;
132;0.0;0.318;
133;0.0;0.334;
134;0.0;0.298;
135;0.0;0.301;
136;0.0;0.31;
137;0.0;0.349;
138;0.0;0.31;
139;0.0;0.348;
140;0.0;0.294;
141;0.0;0.35;
142;0.0;0.353;
143;0.0;0.345;
144;0.0;0.327;
145;0.0;0.35;
146;0.0;0.345;
147;0.0;0.342;
148;0.0;0.33;
149;0.0;0.328;
150;0.0;0.358;
151;0.0;0.343;
152;0.0;0.314;
153;0.0;0.295;
154;0.0;0.321;
155;0.0;0.325;
156;0.0;0.343;
157;0.0;0.363;
158;0.0;0.334;
159;0.0;0.298;
160;0.0;0.306;
161;0.0;0.315;
162;0.0;0.306;
163;0.0;0.299;
164;0.0;0.373;
165;0.0;0.3;
166;0.0;0.304;
167;0.0;0.284;
168;0.0;0.321;
169;0.0;0.383;
170;0.0;0.345;
171;0.0;0.315;
172;0.0;0.372;
173;0.0;0.32;
174;0.0;0.336;
175;0.0;0.38;
176;0.0;0.375;
177;0.0;0.32;
178;0.0;0.329;
179;0.0;0.338;
180;0.0;0.338;
181;0.0;0.322;
182;0.0;0.303;
183;0.0;0.302;
184;0.0;0.314;
185;0.0;0.348;
186;0.0;0.327;
187;0.0;0.334;
188;0.0;0.309;
189;0.0;0.307;
190;0.0;0.285;
191;0.0;0.364;
