nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.408;
2;0.0;0.438;
3;0.0;0.407;
4;0.0;0.408;
5;0.0;0.406;
6;0.0;0.448;
7;0.0;0.441;
8;0.0;0.425;
9;0.0;0.446;
10;0.0;0.415;
11;0.0;0.409;
12;0.0;0.438;
13;0.0;0.472;
14;0.0;0.44;
15;0.0;0.416;
16;0.0;0.436;
17;0.0;0.451;
18;0.0;0.458;
19;0.0;0.433;
20;0.0;0.42;
21;0.0;0.46;
22;0.0;0.461;
23;0.0;0.452;
24;0.0;0.473;
25;0.0;0.441;
26;0.0;0.416;
27;0.0;0.445;
28;0.0;0.418;
29;0.0;0.415;
30;0.0;0.422;
31;0.0;0.46;
32;0.0;0.447;
33;0.0;0.438;
34;0.0;0.406;
35;0.0;0.411;
36;0.0;0.402;
37;0.0;0.432;
38;0.0;0.406;
39;0.0;0.38;
40;0.0;0.399;
41;0.0;0.409;
42;0.0;0.412;
43;0.0;0.396;
44;0.0;0.374;
45;0.0;0.377;
46;0.0;0.377;
47;0.0;0.39;
48;0.0;0.38;
49;0.0;0.402;
50;0.0;0.393;
51;0.0;0.326;
52;0.0;0.361;
53;0.0;0.344;
54;0.0;0.357;
55;0.0;0.371;
56;0.0;0.384;
57;0.0;0.342;
58;0.0;0.337;
59;0.0;0.33;
60;0.0;0.386;
61;0.0;0.388;
62;0.0;0.379;
63;0.0;0.359;
64;0.0;0.376;
65;0.0;0.356;
66;0.0;0.355;
67;0.0;0.396;
68;0.0;0.365;
69;0.0;0.386;
70;0.0;0.37;
71;0.0;0.377;
72;0.0;0.36;
73;0.0;0.346;
74;0.0;0.317;
75;0.0;0.36;
76;0.0;0.372;
77;0.0;0.368;
78;0.0;0.377;
79;0.0;0.35;
80;0.0;0.339;
81;0.0;0.368;
82;0.0;0.329;
83;0.0;0.354;
84;0.0;0.366;
85;0.0;0.377;
86;0.0;0.349;
87;0.0;0.38;
88;0.0;0.338;
89;0.0;0.328;
90;0.0;0.341;
91;0.0;0.349;
92;0.0;0.37;
93;0.0;0.338;
94;0.0;0.353;
95;0.0;0.337;
96;0.0;0.347;
97;0.0;0.341;
98;0.0;0.342;
99;0.0;0.3;
100;0.0;0.364;
101;0.0;0.319;
102;0.0;0.328;
103;0.0;0.367;
104;0.0;0.331;
105;0.0;0.303;
106;0.0;0.308;
107;0.0;0.298;
108;0.0;0.299;
109;0.0;0.307;
110;0.0;0.346;
111;0.0;0.281;
112;0.0;0.291;
113;0.0;0.267;
114;0.0;0.326;
115;0.0;0.355;
116;0.0;0.323;
117;0.0;0.296;
118;0.0;0.349;
119;0.0;0.308;
120;0.0;0.299;
121;0.0;0.346;
122;0.0;0.346;
123;0.0;0.327;
124;0.0;0.298;
125;0.0;0.34;
126;0.0;0.318;
127;0.0;0.305;
128;0.0;0.258;
129;0.0;0.315;
130;0.0;0.308;
131;0.0;0.34;
132;0.0;0.322;
133;0.0;0.32;
134;0.0;0.292;
135;0.0;0.303;
136;0.0;0.289;
137;0.0;0.316;
138;0.0;0.293;
139;0.0;0.341;
140;0.0;0.281;
141;0.0;0.334;
142;0.0;0.324;
143;0.0;0.289;
144;0.0;0.298;
145;0.0;0.292;
146;0.0;0.341;
147;0.0;0.309;
148;0.0;0.305;
149;0.0;0.322;
150;0.0;0.336;
151;0.0;0.299;
152;0.0;0.308;
153;0.0;0.279;
154;0.0;0.316;
155;0.0;0.291;
156;0.0;0.301;
157;0.0;0.317;
158;0.0;0.316;
159;0.0;0.269;
160;0.0;0.268;
161;0.0;0.273;
162;0.0;0.289;
163;0.0;0.295;
164;0.0;0.331;
165;0.0;0.271;
166;0.0;0.292;
167;0.0;0.243;
168;0.0;0.277;
169;0.0;0.338;
170;0.0;0.336;
171;0.0;0.278;
172;0.0;0.323;
173;0.0;0.274;
174;0.0;0.296;
175;0.0;0.33;
176;0.0;0.325;
177;0.0;0.298;
178;0.0;0.299;
179;0.0;0.327;
180;0.0;0.324;
181;0.0;0.305;
182;0.0;0.265;
183;0.0;0.294;
184;0.0;0.301;
185;0.0;0.329;
186;0.0;0.318;
187;0.0;0.316;
188;0.0;0.3;
189;0.0;0.308;
190;0.0;0.279;
191;0.0;0.312;
