nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.403;
2;0.0;0.441;
3;0.0;0.427;
4;0.0;0.41;
5;0.0;0.403;
6;0.0;0.464;
7;0.0;0.457;
8;0.0;0.413;
9;0.0;0.439;
10;0.0;0.4;
11;0.0;0.415;
12;0.0;0.429;
13;0.0;0.465;
14;0.0;0.433;
15;0.0;0.424;
16;0.0;0.428;
17;0.0;0.436;
18;0.0;0.433;
19;0.0;0.401;
20;0.0;0.402;
21;0.0;0.406;
22;0.0;0.419;
23;0.0;0.418;
24;0.0;0.426;
25;0.0;0.39;
26;0.0;0.379;
27;0.0;0.395;
28;0.0;0.403;
29;0.0;0.419;
30;0.0;0.391;
31;0.0;0.401;
32;0.0;0.427;
33;0.0;0.413;
34;0.0;0.393;
35;0.0;0.385;
36;0.0;0.384;
37;0.0;0.424;
38;0.0;0.425;
39;0.0;0.375;
40;0.0;0.397;
41;0.0;0.395;
42;0.0;0.404;
43;0.0;0.375;
44;0.0;0.387;
45;0.0;0.354;
46;0.0;0.375;
47;0.0;0.369;
48;0.0;0.381;
49;0.0;0.398;
50;0.0;0.371;
51;0.0;0.33;
52;0.0;0.352;
53;0.0;0.334;
54;0.0;0.353;
55;0.0;0.359;
56;0.0;0.387;
57;0.0;0.358;
58;0.0;0.311;
59;0.0;0.326;
60;0.0;0.369;
61;0.0;0.377;
62;0.0;0.374;
63;0.0;0.334;
64;0.0;0.372;
65;0.0;0.355;
66;0.0;0.358;
67;0.0;0.405;
68;0.0;0.369;
69;0.0;0.383;
70;0.0;0.365;
71;0.0;0.398;
72;0.0;0.368;
73;0.0;0.37;
74;0.0;0.334;
75;0.0;0.364;
76;0.0;0.378;
77;0.0;0.389;
78;0.0;0.404;
79;0.0;0.373;
80;0.0;0.363;
81;0.0;0.368;
82;0.0;0.367;
83;0.0;0.396;
84;0.0;0.359;
85;0.0;0.385;
86;0.0;0.361;
87;0.0;0.4;
88;0.0;0.369;
89;0.0;0.361;
90;0.0;0.368;
91;0.0;0.384;
92;0.0;0.393;
93;0.0;0.363;
94;0.0;0.354;
95;0.0;0.364;
96;0.0;0.387;
97;0.0;0.382;
98;0.0;0.362;
99;0.0;0.33;
100;0.0;0.349;
101;0.0;0.337;
102;0.0;0.361;
103;0.0;0.381;
104;0.0;0.355;
105;0.0;0.313;
106;0.0;0.324;
107;0.0;0.317;
108;0.0;0.326;
109;0.0;0.341;
110;0.0;0.391;
111;0.0;0.337;
112;0.0;0.312;
113;0.0;0.312;
114;0.0;0.352;
115;0.0;0.398;
116;0.0;0.364;
117;0.0;0.306;
118;0.0;0.372;
119;0.0;0.345;
120;0.0;0.347;
121;0.0;0.384;
122;0.0;0.391;
123;0.0;0.362;
124;0.0;0.346;
125;0.0;0.382;
126;0.0;0.363;
127;0.0;0.359;
128;0.0;0.308;
129;0.0;0.34;
130;0.0;0.343;
131;0.0;0.37;
132;0.0;0.364;
133;0.0;0.358;
134;0.0;0.337;
135;0.0;0.34;
136;0.0;0.33;
137;0.0;0.379;
138;0.0;0.328;
139;0.0;0.391;
140;0.0;0.321;
141;0.0;0.375;
142;0.0;0.368;
143;0.0;0.364;
144;0.0;0.353;
145;0.0;0.379;
146;0.0;0.382;
147;0.0;0.354;
148;0.0;0.332;
149;0.0;0.36;
150;0.0;0.376;
151;0.0;0.361;
152;0.0;0.362;
153;0.0;0.325;
154;0.0;0.346;
155;0.0;0.345;
156;0.0;0.374;
157;0.0;0.384;
158;0.0;0.378;
159;0.0;0.33;
160;0.0;0.326;
161;0.0;0.324;
162;0.0;0.317;
163;0.0;0.345;
164;0.0;0.388;
165;0.0;0.331;
166;0.0;0.326;
167;0.0;0.305;
168;0.0;0.333;
169;0.0;0.404;
170;0.0;0.367;
171;0.0;0.326;
172;0.0;0.371;
173;0.0;0.331;
174;0.0;0.359;
175;0.0;0.387;
176;0.0;0.391;
177;0.0;0.355;
178;0.0;0.341;
179;0.0;0.359;
180;0.0;0.363;
181;0.0;0.346;
182;0.0;0.307;
183;0.0;0.327;
184;0.0;0.334;
185;0.0;0.361;
186;0.0;0.363;
187;0.0;0.366;
188;0.0;0.358;
189;0.0;0.336;
190;0.0;0.305;
191;0.0;0.379;
