nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.407;
2;0.0;0.44;
3;0.0;0.402;
4;0.0;0.4;
5;0.0;0.405;
6;0.0;0.458;
7;0.0;0.444;
8;0.0;0.42;
9;0.0;0.452;
10;0.0;0.417;
11;0.0;0.424;
12;0.0;0.448;
13;0.0;0.486;
14;0.0;0.45;
15;0.0;0.424;
16;0.0;0.439;
17;0.0;0.453;
18;0.0;0.465;
19;0.0;0.425;
20;0.0;0.421;
21;0.0;0.446;
22;0.0;0.445;
23;0.0;0.451;
24;0.0;0.476;
25;0.0;0.433;
26;0.0;0.413;
27;0.0;0.44;
28;0.0;0.411;
29;0.0;0.42;
30;0.0;0.432;
31;0.0;0.458;
32;0.0;0.441;
33;0.0;0.435;
34;0.0;0.404;
35;0.0;0.386;
36;0.0;0.394;
37;0.0;0.435;
38;0.0;0.423;
39;0.0;0.389;
40;0.0;0.398;
41;0.0;0.417;
42;0.0;0.423;
43;0.0;0.394;
44;0.0;0.401;
45;0.0;0.398;
46;0.0;0.397;
47;0.0;0.399;
48;0.0;0.413;
49;0.0;0.422;
50;0.0;0.421;
51;0.0;0.355;
52;0.0;0.388;
53;0.0;0.358;
54;0.0;0.378;
55;0.0;0.375;
56;0.0;0.417;
57;0.0;0.386;
58;0.0;0.364;
59;0.0;0.358;
60;0.0;0.411;
61;0.0;0.409;
62;0.0;0.401;
63;0.0;0.373;
64;0.0;0.4;
65;0.0;0.39;
66;0.0;0.378;
67;0.0;0.419;
68;0.0;0.388;
69;0.0;0.409;
70;0.0;0.399;
71;0.0;0.401;
72;0.0;0.395;
73;0.0;0.375;
74;0.0;0.337;
75;0.0;0.368;
76;0.0;0.377;
77;0.0;0.387;
78;0.0;0.398;
79;0.0;0.377;
80;0.0;0.357;
81;0.0;0.367;
82;0.0;0.365;
83;0.0;0.386;
84;0.0;0.372;
85;0.0;0.373;
86;0.0;0.375;
87;0.0;0.403;
88;0.0;0.344;
89;0.0;0.341;
90;0.0;0.356;
91;0.0;0.366;
92;0.0;0.384;
93;0.0;0.353;
94;0.0;0.37;
95;0.0;0.347;
96;0.0;0.36;
97;0.0;0.341;
98;0.0;0.352;
99;0.0;0.308;
100;0.0;0.369;
101;0.0;0.329;
102;0.0;0.333;
103;0.0;0.38;
104;0.0;0.343;
105;0.0;0.31;
106;0.0;0.316;
107;0.0;0.31;
108;0.0;0.32;
109;0.0;0.324;
110;0.0;0.369;
111;0.0;0.305;
112;0.0;0.303;
113;0.0;0.282;
114;0.0;0.33;
115;0.0;0.361;
116;0.0;0.342;
117;0.0;0.306;
118;0.0;0.368;
119;0.0;0.319;
120;0.0;0.322;
121;0.0;0.379;
122;0.0;0.373;
123;0.0;0.345;
124;0.0;0.33;
125;0.0;0.366;
126;0.0;0.352;
127;0.0;0.34;
128;0.0;0.291;
129;0.0;0.337;
130;0.0;0.332;
131;0.0;0.364;
132;0.0;0.355;
133;0.0;0.355;
134;0.0;0.317;
135;0.0;0.343;
136;0.0;0.318;
137;0.0;0.352;
138;0.0;0.329;
139;0.0;0.369;
140;0.0;0.316;
141;0.0;0.371;
142;0.0;0.35;
143;0.0;0.327;
144;0.0;0.325;
145;0.0;0.342;
146;0.0;0.372;
147;0.0;0.34;
148;0.0;0.322;
149;0.0;0.341;
150;0.0;0.377;
151;0.0;0.343;
152;0.0;0.346;
153;0.0;0.308;
154;0.0;0.343;
155;0.0;0.325;
156;0.0;0.349;
157;0.0;0.353;
158;0.0;0.365;
159;0.0;0.308;
160;0.0;0.314;
161;0.0;0.31;
162;0.0;0.328;
163;0.0;0.316;
164;0.0;0.369;
165;0.0;0.322;
166;0.0;0.327;
167;0.0;0.282;
168;0.0;0.323;
169;0.0;0.386;
170;0.0;0.372;
171;0.0;0.32;
172;0.0;0.352;
173;0.0;0.319;
174;0.0;0.345;
175;0.0;0.366;
176;0.0;0.383;
177;0.0;0.345;
178;0.0;0.34;
179;0.0;0.357;
180;0.0;0.356;
181;0.0;0.338;
182;0.0;0.295;
183;0.0;0.32;
184;0.0;0.341;
185;0.0;0.345;
186;0.0;0.356;
187;0.0;0.354;
188;0.0;0.33;
189;0.0;0.349;
190;0.0;0.306;
191;0.0;0.361;
