nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.402;
2;0.0;0.428;
3;0.0;0.421;
4;0.0;0.402;
5;0.0;0.398;
6;0.0;0.438;
7;0.0;0.424;
8;0.0;0.393;
9;0.0;0.413;
10;0.0;0.388;
11;0.0;0.395;
12;0.0;0.396;
13;0.0;0.427;
14;0.0;0.402;
15;0.0;0.37;
16;0.0;0.36;
17;0.0;0.376;
18;0.0;0.361;
19;0.0;0.316;
20;0.0;0.309;
21;0.0;0.35;
22;0.0;0.325;
23;0.0;0.356;
24;0.0;0.353;
25;0.0;0.32;
26;0.0;0.289;
27;0.0;0.309;
28;0.0;0.31;
29;0.0;0.308;
30;0.0;0.317;
31;0.0;0.315;
32;0.0;0.343;
33;0.0;0.318;
34;0.0;0.299;
35;0.0;0.31;
36;0.0;0.281;
37;0.0;0.304;
38;0.0;0.291;
39;0.0;0.277;
40;0.0;0.292;
41;0.0;0.306;
42;0.0;0.322;
43;0.0;0.298;
44;0.0;0.303;
45;0.0;0.274;
46;0.0;0.289;
47;0.0;0.298;
48;0.0;0.322;
49;0.0;0.326;
50;0.0;0.291;
51;0.0;0.267;
52;0.0;0.295;
53;0.0;0.262;
54;0.0;0.294;
55;0.0;0.303;
56;0.0;0.319;
57;0.0;0.273;
58;0.0;0.259;
59;0.0;0.282;
60;0.0;0.305;
61;0.0;0.315;
62;0.0;0.307;
63;0.0;0.297;
64;0.0;0.32;
65;0.0;0.319;
66;0.0;0.332;
67;0.0;0.365;
68;0.0;0.342;
69;0.0;0.342;
70;0.0;0.318;
71;0.0;0.327;
72;0.0;0.327;
73;0.0;0.3;
74;0.0;0.286;
75;0.0;0.296;
76;0.0;0.316;
77;0.0;0.344;
78;0.0;0.325;
79;0.0;0.339;
80;0.0;0.305;
81;0.0;0.317;
82;0.0;0.322;
83;0.0;0.346;
84;0.0;0.311;
85;0.0;0.343;
86;0.0;0.328;
87;0.0;0.345;
88;0.0;0.321;
89;0.0;0.336;
90;0.0;0.331;
91;0.0;0.334;
92;0.0;0.322;
93;0.0;0.324;
94;0.0;0.32;
95;0.0;0.318;
96;0.0;0.348;
97;0.0;0.354;
98;0.0;0.316;
99;0.0;0.293;
100;0.0;0.312;
101;0.0;0.333;
102;0.0;0.35;
103;0.0;0.376;
104;0.0;0.32;
105;0.0;0.307;
106;0.0;0.321;
107;0.0;0.306;
108;0.0;0.306;
109;0.0;0.303;
110;0.0;0.367;
111;0.0;0.289;
112;0.0;0.294;
113;0.0;0.282;
114;0.0;0.325;
115;0.0;0.348;
116;0.0;0.342;
117;0.0;0.307;
118;0.0;0.359;
119;0.0;0.324;
120;0.0;0.332;
121;0.0;0.375;
122;0.0;0.355;
123;0.0;0.34;
124;0.0;0.309;
125;0.0;0.339;
126;0.0;0.343;
127;0.0;0.304;
128;0.0;0.289;
129;0.0;0.309;
130;0.0;0.307;
131;0.0;0.345;
132;0.0;0.331;
133;0.0;0.341;
134;0.0;0.289;
135;0.0;0.297;
136;0.0;0.306;
137;0.0;0.345;
138;0.0;0.304;
139;0.0;0.353;
140;0.0;0.314;
141;0.0;0.356;
142;0.0;0.35;
143;0.0;0.336;
144;0.0;0.33;
145;0.0;0.345;
146;0.0;0.344;
147;0.0;0.344;
148;0.0;0.327;
149;0.0;0.313;
150;0.0;0.345;
151;0.0;0.339;
152;0.0;0.315;
153;0.0;0.292;
154;0.0;0.305;
155;0.0;0.324;
156;0.0;0.341;
157;0.0;0.358;
158;0.0;0.336;
159;0.0;0.3;
160;0.0;0.306;
161;0.0;0.308;
162;0.0;0.311;
163;0.0;0.299;
164;0.0;0.365;
165;0.0;0.304;
166;0.0;0.29;
167;0.0;0.276;
168;0.0;0.292;
169;0.0;0.35;
170;0.0;0.321;
171;0.0;0.3;
172;0.0;0.365;
173;0.0;0.302;
174;0.0;0.339;
175;0.0;0.351;
176;0.0;0.361;
177;0.0;0.305;
178;0.0;0.308;
179;0.0;0.327;
180;0.0;0.323;
181;0.0;0.319;
182;0.0;0.296;
183;0.0;0.309;
184;0.0;0.311;
185;0.0;0.332;
186;0.0;0.317;
187;0.0;0.311;
188;0.0;0.299;
189;0.0;0.301;
190;0.0;0.291;
191;0.0;0.348;
