nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.413;
2;0.0;0.433;
3;0.0;0.401;
4;0.0;0.411;
5;0.0;0.392;
6;0.0;0.43;
7;0.0;0.436;
8;0.0;0.412;
9;0.0;0.436;
10;0.0;0.404;
11;0.0;0.392;
12;0.0;0.433;
13;0.0;0.457;
14;0.0;0.438;
15;0.0;0.41;
16;0.0;0.418;
17;0.0;0.432;
18;0.0;0.433;
19;0.0;0.398;
20;0.0;0.385;
21;0.0;0.423;
22;0.0;0.428;
23;0.0;0.411;
24;0.0;0.447;
25;0.0;0.428;
26;0.0;0.403;
27;0.0;0.41;
28;0.0;0.409;
29;0.0;0.398;
30;0.0;0.402;
31;0.0;0.435;
32;0.0;0.448;
33;0.0;0.441;
34;0.0;0.435;
35;0.0;0.431;
36;0.0;0.438;
37;0.0;0.435;
38;0.0;0.424;
39;0.0;0.399;
40;0.0;0.439;
41;0.0;0.458;
42;0.0;0.446;
43;0.0;0.447;
44;0.0;0.421;
45;0.0;0.41;
46;0.0;0.402;
47;0.0;0.417;
48;0.0;0.427;
49;0.0;0.429;
50;0.0;0.436;
51;0.0;0.378;
52;0.0;0.416;
53;0.0;0.411;
54;0.0;0.403;
55;0.0;0.42;
56;0.0;0.468;
57;0.0;0.396;
58;0.0;0.41;
59;0.0;0.406;
60;0.0;0.456;
61;0.0;0.42;
62;0.0;0.444;
63;0.0;0.416;
64;0.0;0.431;
65;0.0;0.382;
66;0.0;0.429;
67;0.0;0.476;
68;0.0;0.42;
69;0.0;0.435;
70;0.0;0.419;
71;0.0;0.442;
72;0.0;0.423;
73;0.0;0.428;
74;0.0;0.383;
75;0.0;0.429;
76;0.0;0.43;
77;0.0;0.427;
78;0.0;0.459;
79;0.0;0.423;
80;0.0;0.413;
81;0.0;0.415;
82;0.0;0.412;
83;0.0;0.401;
84;0.0;0.416;
85;0.0;0.436;
86;0.0;0.457;
87;0.0;0.448;
88;0.0;0.436;
89;0.0;0.424;
90;0.0;0.445;
91;0.0;0.424;
92;0.0;0.444;
93;0.0;0.393;
94;0.0;0.45;
95;0.0;0.449;
96;0.0;0.45;
97;0.0;0.453;
98;0.0;0.448;
99;0.0;0.392;
100;0.0;0.42;
101;0.0;0.408;
102;0.0;0.412;
103;0.0;0.434;
104;0.0;0.449;
105;0.0;0.39;
106;0.0;0.413;
107;0.0;0.408;
108;0.0;0.396;
109;0.0;0.411;
110;0.0;0.472;
111;0.0;0.394;
112;0.0;0.41;
113;0.0;0.402;
114;0.0;0.443;
115;0.0;0.428;
116;0.0;0.436;
117;0.0;0.406;
118;0.0;0.451;
119;0.0;0.373;
120;0.0;0.416;
121;0.0;0.461;
122;0.0;0.439;
123;0.0;0.436;
124;0.0;0.413;
125;0.0;0.422;
126;0.0;0.437;
127;0.0;0.427;
128;0.0;0.375;
129;0.0;0.424;
130;0.0;0.412;
131;0.0;0.435;
132;0.0;0.435;
133;0.0;0.436;
134;0.0;0.394;
135;0.0;0.415;
136;0.0;0.401;
137;0.0;0.406;
138;0.0;0.391;
139;0.0;0.414;
140;0.0;0.443;
141;0.0;0.435;
142;0.0;0.45;
143;0.0;0.419;
144;0.0;0.424;
145;0.0;0.401;
146;0.0;0.44;
147;0.0;0.408;
148;0.0;0.413;
149;0.0;0.434;
150;0.0;0.451;
151;0.0;0.427;
152;0.0;0.432;
153;0.0;0.385;
154;0.0;0.404;
155;0.0;0.409;
156;0.0;0.416;
157;0.0;0.415;
158;0.0;0.433;
159;0.0;0.395;
160;0.0;0.385;
161;0.0;0.389;
162;0.0;0.386;
163;0.0;0.406;
164;0.0;0.46;
165;0.0;0.374;
166;0.0;0.403;
167;0.0;0.38;
168;0.0;0.401;
169;0.0;0.417;
170;0.0;0.424;
171;0.0;0.394;
172;0.0;0.414;
173;0.0;0.361;
174;0.0;0.372;
175;0.0;0.447;
176;0.0;0.419;
177;0.0;0.414;
178;0.0;0.388;
179;0.0;0.403;
180;0.0;0.415;
181;0.0;0.394;
182;0.0;0.356;
183;0.0;0.396;
184;0.0;0.394;
185;0.0;0.396;
186;0.0;0.399;
187;0.0;0.418;
188;0.0;0.358;
189;0.0;0.395;
190;0.0;0.355;
191;0.0;0.379;
