nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.409;
2;0.0;0.44;
3;0.0;0.418;
4;0.0;0.4;
5;0.0;0.391;
6;0.0;0.429;
7;0.0;0.42;
8;0.0;0.398;
9;0.0;0.411;
10;0.0;0.386;
11;0.0;0.394;
12;0.0;0.395;
13;0.0;0.426;
14;0.0;0.405;
15;0.0;0.375;
16;0.0;0.379;
17;0.0;0.385;
18;0.0;0.373;
19;0.0;0.328;
20;0.0;0.331;
21;0.0;0.367;
22;0.0;0.354;
23;0.0;0.372;
24;0.0;0.373;
25;0.0;0.345;
26;0.0;0.325;
27;0.0;0.333;
28;0.0;0.335;
29;0.0;0.33;
30;0.0;0.32;
31;0.0;0.332;
32;0.0;0.336;
33;0.0;0.332;
34;0.0;0.309;
35;0.0;0.29;
36;0.0;0.266;
37;0.0;0.311;
38;0.0;0.295;
39;0.0;0.265;
40;0.0;0.307;
41;0.0;0.324;
42;0.0;0.335;
43;0.0;0.304;
44;0.0;0.299;
45;0.0;0.279;
46;0.0;0.288;
47;0.0;0.296;
48;0.0;0.318;
49;0.0;0.322;
50;0.0;0.295;
51;0.0;0.274;
52;0.0;0.292;
53;0.0;0.272;
54;0.0;0.303;
55;0.0;0.295;
56;0.0;0.31;
57;0.0;0.291;
58;0.0;0.254;
59;0.0;0.281;
60;0.0;0.314;
61;0.0;0.33;
62;0.0;0.32;
63;0.0;0.296;
64;0.0;0.334;
65;0.0;0.334;
66;0.0;0.324;
67;0.0;0.371;
68;0.0;0.336;
69;0.0;0.324;
70;0.0;0.304;
71;0.0;0.327;
72;0.0;0.33;
73;0.0;0.318;
74;0.0;0.298;
75;0.0;0.29;
76;0.0;0.319;
77;0.0;0.342;
78;0.0;0.357;
79;0.0;0.328;
80;0.0;0.304;
81;0.0;0.318;
82;0.0;0.309;
83;0.0;0.351;
84;0.0;0.325;
85;0.0;0.362;
86;0.0;0.319;
87;0.0;0.345;
88;0.0;0.339;
89;0.0;0.33;
90;0.0;0.316;
91;0.0;0.33;
92;0.0;0.331;
93;0.0;0.313;
94;0.0;0.325;
95;0.0;0.333;
96;0.0;0.363;
97;0.0;0.361;
98;0.0;0.325;
99;0.0;0.307;
100;0.0;0.316;
101;0.0;0.327;
102;0.0;0.347;
103;0.0;0.369;
104;0.0;0.318;
105;0.0;0.302;
106;0.0;0.32;
107;0.0;0.314;
108;0.0;0.304;
109;0.0;0.307;
110;0.0;0.363;
111;0.0;0.3;
112;0.0;0.292;
113;0.0;0.293;
114;0.0;0.34;
115;0.0;0.355;
116;0.0;0.339;
117;0.0;0.311;
118;0.0;0.359;
119;0.0;0.341;
120;0.0;0.345;
121;0.0;0.383;
122;0.0;0.358;
123;0.0;0.335;
124;0.0;0.307;
125;0.0;0.336;
126;0.0;0.338;
127;0.0;0.313;
128;0.0;0.293;
129;0.0;0.307;
130;0.0;0.313;
131;0.0;0.337;
132;0.0;0.318;
133;0.0;0.333;
134;0.0;0.298;
135;0.0;0.297;
136;0.0;0.3;
137;0.0;0.359;
138;0.0;0.301;
139;0.0;0.352;
140;0.0;0.297;
141;0.0;0.347;
142;0.0;0.348;
143;0.0;0.327;
144;0.0;0.325;
145;0.0;0.339;
146;0.0;0.33;
147;0.0;0.326;
148;0.0;0.314;
149;0.0;0.304;
150;0.0;0.342;
151;0.0;0.338;
152;0.0;0.323;
153;0.0;0.29;
154;0.0;0.3;
155;0.0;0.327;
156;0.0;0.352;
157;0.0;0.359;
158;0.0;0.339;
159;0.0;0.296;
160;0.0;0.314;
161;0.0;0.302;
162;0.0;0.304;
163;0.0;0.293;
164;0.0;0.345;
165;0.0;0.303;
166;0.0;0.299;
167;0.0;0.28;
168;0.0;0.297;
169;0.0;0.344;
170;0.0;0.325;
171;0.0;0.307;
172;0.0;0.367;
173;0.0;0.322;
174;0.0;0.336;
175;0.0;0.347;
176;0.0;0.37;
177;0.0;0.312;
178;0.0;0.312;
179;0.0;0.332;
180;0.0;0.324;
181;0.0;0.319;
182;0.0;0.3;
183;0.0;0.306;
184;0.0;0.301;
185;0.0;0.346;
186;0.0;0.314;
187;0.0;0.32;
188;0.0;0.301;
189;0.0;0.304;
190;0.0;0.288;
191;0.0;0.353;
