nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.411;
2;0.0;0.425;
3;0.0;0.412;
4;0.0;0.396;
5;0.0;0.372;
6;0.0;0.42;
7;0.0;0.418;
8;0.0;0.37;
9;0.0;0.404;
10;0.0;0.38;
11;0.0;0.381;
12;0.0;0.383;
13;0.0;0.422;
14;0.0;0.385;
15;0.0;0.368;
16;0.0;0.367;
17;0.0;0.37;
18;0.0;0.378;
19;0.0;0.313;
20;0.0;0.308;
21;0.0;0.346;
22;0.0;0.325;
23;0.0;0.353;
24;0.0;0.328;
25;0.0;0.33;
26;0.0;0.303;
27;0.0;0.317;
28;0.0;0.317;
29;0.0;0.301;
30;0.0;0.3;
31;0.0;0.314;
32;0.0;0.339;
33;0.0;0.331;
34;0.0;0.318;
35;0.0;0.295;
36;0.0;0.279;
37;0.0;0.314;
38;0.0;0.297;
39;0.0;0.279;
40;0.0;0.306;
41;0.0;0.32;
42;0.0;0.332;
43;0.0;0.31;
44;0.0;0.286;
45;0.0;0.277;
46;0.0;0.287;
47;0.0;0.307;
48;0.0;0.318;
49;0.0;0.331;
50;0.0;0.297;
51;0.0;0.273;
52;0.0;0.312;
53;0.0;0.269;
54;0.0;0.303;
55;0.0;0.291;
56;0.0;0.309;
57;0.0;0.277;
58;0.0;0.267;
59;0.0;0.296;
60;0.0;0.325;
61;0.0;0.32;
62;0.0;0.329;
63;0.0;0.319;
64;0.0;0.348;
65;0.0;0.327;
66;0.0;0.313;
67;0.0;0.359;
68;0.0;0.328;
69;0.0;0.341;
70;0.0;0.311;
71;0.0;0.312;
72;0.0;0.318;
73;0.0;0.289;
74;0.0;0.298;
75;0.0;0.284;
76;0.0;0.31;
77;0.0;0.319;
78;0.0;0.321;
79;0.0;0.307;
80;0.0;0.283;
81;0.0;0.314;
82;0.0;0.304;
83;0.0;0.331;
84;0.0;0.299;
85;0.0;0.341;
86;0.0;0.322;
87;0.0;0.337;
88;0.0;0.337;
89;0.0;0.322;
90;0.0;0.338;
91;0.0;0.345;
92;0.0;0.321;
93;0.0;0.315;
94;0.0;0.308;
95;0.0;0.31;
96;0.0;0.329;
97;0.0;0.339;
98;0.0;0.316;
99;0.0;0.298;
100;0.0;0.306;
101;0.0;0.328;
102;0.0;0.344;
103;0.0;0.355;
104;0.0;0.304;
105;0.0;0.296;
106;0.0;0.315;
107;0.0;0.312;
108;0.0;0.302;
109;0.0;0.298;
110;0.0;0.36;
111;0.0;0.29;
112;0.0;0.294;
113;0.0;0.279;
114;0.0;0.31;
115;0.0;0.348;
116;0.0;0.323;
117;0.0;0.303;
118;0.0;0.363;
119;0.0;0.334;
120;0.0;0.323;
121;0.0;0.361;
122;0.0;0.351;
123;0.0;0.318;
124;0.0;0.302;
125;0.0;0.314;
126;0.0;0.315;
127;0.0;0.285;
128;0.0;0.281;
129;0.0;0.286;
130;0.0;0.297;
131;0.0;0.326;
132;0.0;0.293;
133;0.0;0.31;
134;0.0;0.267;
135;0.0;0.279;
136;0.0;0.289;
137;0.0;0.343;
138;0.0;0.275;
139;0.0;0.31;
140;0.0;0.3;
141;0.0;0.331;
142;0.0;0.344;
143;0.0;0.313;
144;0.0;0.299;
145;0.0;0.328;
146;0.0;0.319;
147;0.0;0.314;
148;0.0;0.303;
149;0.0;0.284;
150;0.0;0.311;
151;0.0;0.313;
152;0.0;0.313;
153;0.0;0.275;
154;0.0;0.298;
155;0.0;0.296;
156;0.0;0.326;
157;0.0;0.341;
158;0.0;0.308;
159;0.0;0.293;
160;0.0;0.303;
161;0.0;0.288;
162;0.0;0.294;
163;0.0;0.27;
164;0.0;0.337;
165;0.0;0.296;
166;0.0;0.277;
167;0.0;0.27;
168;0.0;0.284;
169;0.0;0.335;
170;0.0;0.292;
171;0.0;0.296;
172;0.0;0.345;
173;0.0;0.301;
174;0.0;0.304;
175;0.0;0.314;
176;0.0;0.339;
177;0.0;0.292;
178;0.0;0.292;
179;0.0;0.306;
180;0.0;0.306;
181;0.0;0.287;
182;0.0;0.272;
183;0.0;0.28;
184;0.0;0.295;
185;0.0;0.32;
186;0.0;0.292;
187;0.0;0.286;
188;0.0;0.277;
189;0.0;0.281;
190;0.0;0.285;
191;0.0;0.326;
