nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.407;
2;0.0;0.435;
3;0.0;0.413;
4;0.0;0.408;
5;0.0;0.407;
6;0.0;0.466;
7;0.0;0.455;
8;0.0;0.421;
9;0.0;0.442;
10;0.0;0.409;
11;0.0;0.419;
12;0.0;0.44;
13;0.0;0.475;
14;0.0;0.44;
15;0.0;0.421;
16;0.0;0.425;
17;0.0;0.435;
18;0.0;0.43;
19;0.0;0.387;
20;0.0;0.393;
21;0.0;0.388;
22;0.0;0.414;
23;0.0;0.413;
24;0.0;0.416;
25;0.0;0.376;
26;0.0;0.371;
27;0.0;0.39;
28;0.0;0.393;
29;0.0;0.393;
30;0.0;0.38;
31;0.0;0.396;
32;0.0;0.418;
33;0.0;0.399;
34;0.0;0.367;
35;0.0;0.367;
36;0.0;0.376;
37;0.0;0.402;
38;0.0;0.411;
39;0.0;0.367;
40;0.0;0.392;
41;0.0;0.395;
42;0.0;0.4;
43;0.0;0.376;
44;0.0;0.373;
45;0.0;0.347;
46;0.0;0.371;
47;0.0;0.369;
48;0.0;0.378;
49;0.0;0.406;
50;0.0;0.368;
51;0.0;0.328;
52;0.0;0.355;
53;0.0;0.33;
54;0.0;0.357;
55;0.0;0.355;
56;0.0;0.377;
57;0.0;0.351;
58;0.0;0.315;
59;0.0;0.332;
60;0.0;0.383;
61;0.0;0.381;
62;0.0;0.373;
63;0.0;0.339;
64;0.0;0.387;
65;0.0;0.356;
66;0.0;0.358;
67;0.0;0.41;
68;0.0;0.362;
69;0.0;0.38;
70;0.0;0.373;
71;0.0;0.393;
72;0.0;0.36;
73;0.0;0.355;
74;0.0;0.311;
75;0.0;0.361;
76;0.0;0.382;
77;0.0;0.391;
78;0.0;0.4;
79;0.0;0.373;
80;0.0;0.357;
81;0.0;0.369;
82;0.0;0.361;
83;0.0;0.38;
84;0.0;0.36;
85;0.0;0.389;
86;0.0;0.367;
87;0.0;0.382;
88;0.0;0.351;
89;0.0;0.355;
90;0.0;0.364;
91;0.0;0.373;
92;0.0;0.391;
93;0.0;0.359;
94;0.0;0.364;
95;0.0;0.365;
96;0.0;0.386;
97;0.0;0.377;
98;0.0;0.354;
99;0.0;0.331;
100;0.0;0.364;
101;0.0;0.347;
102;0.0;0.358;
103;0.0;0.393;
104;0.0;0.363;
105;0.0;0.323;
106;0.0;0.34;
107;0.0;0.341;
108;0.0;0.345;
109;0.0;0.342;
110;0.0;0.398;
111;0.0;0.326;
112;0.0;0.322;
113;0.0;0.313;
114;0.0;0.373;
115;0.0;0.412;
116;0.0;0.367;
117;0.0;0.327;
118;0.0;0.386;
119;0.0;0.362;
120;0.0;0.356;
121;0.0;0.401;
122;0.0;0.398;
123;0.0;0.356;
124;0.0;0.343;
125;0.0;0.377;
126;0.0;0.374;
127;0.0;0.36;
128;0.0;0.313;
129;0.0;0.34;
130;0.0;0.343;
131;0.0;0.372;
132;0.0;0.376;
133;0.0;0.375;
134;0.0;0.338;
135;0.0;0.345;
136;0.0;0.337;
137;0.0;0.369;
138;0.0;0.331;
139;0.0;0.39;
140;0.0;0.323;
141;0.0;0.371;
142;0.0;0.369;
143;0.0;0.368;
144;0.0;0.358;
145;0.0;0.364;
146;0.0;0.381;
147;0.0;0.364;
148;0.0;0.338;
149;0.0;0.359;
150;0.0;0.38;
151;0.0;0.354;
152;0.0;0.34;
153;0.0;0.32;
154;0.0;0.35;
155;0.0;0.335;
156;0.0;0.36;
157;0.0;0.376;
158;0.0;0.373;
159;0.0;0.323;
160;0.0;0.315;
161;0.0;0.334;
162;0.0;0.325;
163;0.0;0.333;
164;0.0;0.373;
165;0.0;0.318;
166;0.0;0.33;
167;0.0;0.306;
168;0.0;0.332;
169;0.0;0.402;
170;0.0;0.379;
171;0.0;0.337;
172;0.0;0.386;
173;0.0;0.345;
174;0.0;0.379;
175;0.0;0.41;
176;0.0;0.396;
177;0.0;0.359;
178;0.0;0.349;
179;0.0;0.366;
180;0.0;0.371;
181;0.0;0.356;
182;0.0;0.313;
183;0.0;0.322;
184;0.0;0.333;
185;0.0;0.366;
186;0.0;0.363;
187;0.0;0.363;
188;0.0;0.353;
189;0.0;0.327;
190;0.0;0.311;
191;0.0;0.384;
