nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.397;
2;0.0;0.419;
3;0.0;0.406;
4;0.0;0.398;
5;0.0;0.38;
6;0.0;0.42;
7;0.0;0.421;
8;0.0;0.361;
9;0.0;0.388;
10;0.0;0.372;
11;0.0;0.392;
12;0.0;0.382;
13;0.0;0.399;
14;0.0;0.382;
15;0.0;0.357;
16;0.0;0.353;
17;0.0;0.36;
18;0.0;0.372;
19;0.0;0.311;
20;0.0;0.315;
21;0.0;0.334;
22;0.0;0.327;
23;0.0;0.353;
24;0.0;0.35;
25;0.0;0.344;
26;0.0;0.32;
27;0.0;0.329;
28;0.0;0.337;
29;0.0;0.329;
30;0.0;0.313;
31;0.0;0.353;
32;0.0;0.358;
33;0.0;0.352;
34;0.0;0.338;
35;0.0;0.313;
36;0.0;0.305;
37;0.0;0.323;
38;0.0;0.317;
39;0.0;0.294;
40;0.0;0.326;
41;0.0;0.343;
42;0.0;0.364;
43;0.0;0.344;
44;0.0;0.323;
45;0.0;0.301;
46;0.0;0.304;
47;0.0;0.335;
48;0.0;0.348;
49;0.0;0.349;
50;0.0;0.331;
51;0.0;0.296;
52;0.0;0.325;
53;0.0;0.292;
54;0.0;0.318;
55;0.0;0.324;
56;0.0;0.356;
57;0.0;0.309;
58;0.0;0.283;
59;0.0;0.303;
60;0.0;0.338;
61;0.0;0.338;
62;0.0;0.326;
63;0.0;0.325;
64;0.0;0.357;
65;0.0;0.349;
66;0.0;0.321;
67;0.0;0.381;
68;0.0;0.347;
69;0.0;0.345;
70;0.0;0.332;
71;0.0;0.344;
72;0.0;0.332;
73;0.0;0.314;
74;0.0;0.306;
75;0.0;0.301;
76;0.0;0.334;
77;0.0;0.336;
78;0.0;0.336;
79;0.0;0.333;
80;0.0;0.301;
81;0.0;0.325;
82;0.0;0.322;
83;0.0;0.355;
84;0.0;0.31;
85;0.0;0.362;
86;0.0;0.345;
87;0.0;0.378;
88;0.0;0.349;
89;0.0;0.358;
90;0.0;0.351;
91;0.0;0.374;
92;0.0;0.336;
93;0.0;0.331;
94;0.0;0.335;
95;0.0;0.336;
96;0.0;0.371;
97;0.0;0.357;
98;0.0;0.318;
99;0.0;0.309;
100;0.0;0.323;
101;0.0;0.342;
102;0.0;0.366;
103;0.0;0.372;
104;0.0;0.33;
105;0.0;0.309;
106;0.0;0.322;
107;0.0;0.323;
108;0.0;0.31;
109;0.0;0.311;
110;0.0;0.376;
111;0.0;0.296;
112;0.0;0.313;
113;0.0;0.295;
114;0.0;0.324;
115;0.0;0.353;
116;0.0;0.326;
117;0.0;0.319;
118;0.0;0.379;
119;0.0;0.349;
120;0.0;0.332;
121;0.0;0.376;
122;0.0;0.345;
123;0.0;0.332;
124;0.0;0.311;
125;0.0;0.347;
126;0.0;0.342;
127;0.0;0.324;
128;0.0;0.303;
129;0.0;0.322;
130;0.0;0.341;
131;0.0;0.353;
132;0.0;0.335;
133;0.0;0.341;
134;0.0;0.309;
135;0.0;0.323;
136;0.0;0.33;
137;0.0;0.366;
138;0.0;0.304;
139;0.0;0.369;
140;0.0;0.331;
141;0.0;0.365;
142;0.0;0.367;
143;0.0;0.342;
144;0.0;0.323;
145;0.0;0.351;
146;0.0;0.34;
147;0.0;0.329;
148;0.0;0.316;
149;0.0;0.316;
150;0.0;0.348;
151;0.0;0.342;
152;0.0;0.322;
153;0.0;0.303;
154;0.0;0.332;
155;0.0;0.333;
156;0.0;0.349;
157;0.0;0.361;
158;0.0;0.348;
159;0.0;0.301;
160;0.0;0.328;
161;0.0;0.323;
162;0.0;0.328;
163;0.0;0.314;
164;0.0;0.379;
165;0.0;0.326;
166;0.0;0.304;
167;0.0;0.303;
168;0.0;0.319;
169;0.0;0.363;
170;0.0;0.331;
171;0.0;0.326;
172;0.0;0.379;
173;0.0;0.34;
174;0.0;0.349;
175;0.0;0.373;
176;0.0;0.366;
177;0.0;0.326;
178;0.0;0.328;
179;0.0;0.34;
180;0.0;0.341;
181;0.0;0.328;
182;0.0;0.315;
183;0.0;0.309;
184;0.0;0.329;
185;0.0;0.356;
186;0.0;0.321;
187;0.0;0.344;
188;0.0;0.302;
189;0.0;0.323;
190;0.0;0.301;
191;0.0;0.362;
