nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.409;
2;0.0;0.423;
3;0.0;0.41;
4;0.0;0.407;
5;0.0;0.386;
6;0.0;0.424;
7;0.0;0.419;
8;0.0;0.376;
9;0.0;0.396;
10;0.0;0.371;
11;0.0;0.393;
12;0.0;0.382;
13;0.0;0.412;
14;0.0;0.387;
15;0.0;0.37;
16;0.0;0.372;
17;0.0;0.371;
18;0.0;0.385;
19;0.0;0.326;
20;0.0;0.322;
21;0.0;0.345;
22;0.0;0.341;
23;0.0;0.364;
24;0.0;0.363;
25;0.0;0.35;
26;0.0;0.339;
27;0.0;0.339;
28;0.0;0.351;
29;0.0;0.337;
30;0.0;0.336;
31;0.0;0.355;
32;0.0;0.365;
33;0.0;0.361;
34;0.0;0.338;
35;0.0;0.319;
36;0.0;0.316;
37;0.0;0.356;
38;0.0;0.339;
39;0.0;0.31;
40;0.0;0.348;
41;0.0;0.346;
42;0.0;0.367;
43;0.0;0.353;
44;0.0;0.325;
45;0.0;0.309;
46;0.0;0.318;
47;0.0;0.344;
48;0.0;0.36;
49;0.0;0.355;
50;0.0;0.331;
51;0.0;0.293;
52;0.0;0.33;
53;0.0;0.304;
54;0.0;0.319;
55;0.0;0.311;
56;0.0;0.349;
57;0.0;0.31;
58;0.0;0.286;
59;0.0;0.311;
60;0.0;0.335;
61;0.0;0.33;
62;0.0;0.345;
63;0.0;0.33;
64;0.0;0.37;
65;0.0;0.363;
66;0.0;0.329;
67;0.0;0.387;
68;0.0;0.347;
69;0.0;0.346;
70;0.0;0.327;
71;0.0;0.335;
72;0.0;0.343;
73;0.0;0.33;
74;0.0;0.309;
75;0.0;0.289;
76;0.0;0.325;
77;0.0;0.338;
78;0.0;0.335;
79;0.0;0.338;
80;0.0;0.31;
81;0.0;0.326;
82;0.0;0.325;
83;0.0;0.364;
84;0.0;0.324;
85;0.0;0.356;
86;0.0;0.347;
87;0.0;0.352;
88;0.0;0.35;
89;0.0;0.329;
90;0.0;0.322;
91;0.0;0.327;
92;0.0;0.32;
93;0.0;0.326;
94;0.0;0.333;
95;0.0;0.335;
96;0.0;0.355;
97;0.0;0.358;
98;0.0;0.318;
99;0.0;0.3;
100;0.0;0.313;
101;0.0;0.345;
102;0.0;0.364;
103;0.0;0.369;
104;0.0;0.319;
105;0.0;0.295;
106;0.0;0.308;
107;0.0;0.317;
108;0.0;0.314;
109;0.0;0.303;
110;0.0;0.375;
111;0.0;0.295;
112;0.0;0.302;
113;0.0;0.304;
114;0.0;0.323;
115;0.0;0.355;
116;0.0;0.334;
117;0.0;0.31;
118;0.0;0.371;
119;0.0;0.339;
120;0.0;0.333;
121;0.0;0.371;
122;0.0;0.349;
123;0.0;0.333;
124;0.0;0.311;
125;0.0;0.317;
126;0.0;0.332;
127;0.0;0.313;
128;0.0;0.302;
129;0.0;0.314;
130;0.0;0.316;
131;0.0;0.339;
132;0.0;0.315;
133;0.0;0.334;
134;0.0;0.306;
135;0.0;0.313;
136;0.0;0.299;
137;0.0;0.363;
138;0.0;0.279;
139;0.0;0.359;
140;0.0;0.324;
141;0.0;0.37;
142;0.0;0.354;
143;0.0;0.328;
144;0.0;0.311;
145;0.0;0.335;
146;0.0;0.322;
147;0.0;0.317;
148;0.0;0.316;
149;0.0;0.312;
150;0.0;0.337;
151;0.0;0.343;
152;0.0;0.315;
153;0.0;0.296;
154;0.0;0.317;
155;0.0;0.322;
156;0.0;0.351;
157;0.0;0.347;
158;0.0;0.336;
159;0.0;0.304;
160;0.0;0.312;
161;0.0;0.296;
162;0.0;0.306;
163;0.0;0.296;
164;0.0;0.364;
165;0.0;0.316;
166;0.0;0.295;
167;0.0;0.286;
168;0.0;0.307;
169;0.0;0.339;
170;0.0;0.313;
171;0.0;0.318;
172;0.0;0.373;
173;0.0;0.318;
174;0.0;0.338;
175;0.0;0.355;
176;0.0;0.36;
177;0.0;0.32;
178;0.0;0.316;
179;0.0;0.33;
180;0.0;0.316;
181;0.0;0.309;
182;0.0;0.295;
183;0.0;0.294;
184;0.0;0.306;
185;0.0;0.338;
186;0.0;0.328;
187;0.0;0.333;
188;0.0;0.299;
189;0.0;0.308;
190;0.0;0.289;
191;0.0;0.343;
