nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.415;
2;0.0;0.439;
3;0.0;0.401;
4;0.0;0.41;
5;0.0;0.396;
6;0.0;0.436;
7;0.0;0.435;
8;0.0;0.414;
9;0.0;0.434;
10;0.0;0.404;
11;0.0;0.39;
12;0.0;0.432;
13;0.0;0.455;
14;0.0;0.435;
15;0.0;0.408;
16;0.0;0.416;
17;0.0;0.432;
18;0.0;0.431;
19;0.0;0.403;
20;0.0;0.387;
21;0.0;0.426;
22;0.0;0.428;
23;0.0;0.412;
24;0.0;0.445;
25;0.0;0.43;
26;0.0;0.402;
27;0.0;0.408;
28;0.0;0.407;
29;0.0;0.398;
30;0.0;0.401;
31;0.0;0.437;
32;0.0;0.446;
33;0.0;0.44;
34;0.0;0.43;
35;0.0;0.427;
36;0.0;0.437;
37;0.0;0.435;
38;0.0;0.427;
39;0.0;0.395;
40;0.0;0.438;
41;0.0;0.456;
42;0.0;0.442;
43;0.0;0.445;
44;0.0;0.42;
45;0.0;0.41;
46;0.0;0.403;
47;0.0;0.415;
48;0.0;0.425;
49;0.0;0.427;
50;0.0;0.437;
51;0.0;0.378;
52;0.0;0.416;
53;0.0;0.41;
54;0.0;0.404;
55;0.0;0.419;
56;0.0;0.465;
57;0.0;0.393;
58;0.0;0.412;
59;0.0;0.408;
60;0.0;0.454;
61;0.0;0.42;
62;0.0;0.442;
63;0.0;0.418;
64;0.0;0.434;
65;0.0;0.381;
66;0.0;0.429;
67;0.0;0.476;
68;0.0;0.42;
69;0.0;0.436;
70;0.0;0.419;
71;0.0;0.442;
72;0.0;0.424;
73;0.0;0.427;
74;0.0;0.386;
75;0.0;0.429;
76;0.0;0.43;
77;0.0;0.428;
78;0.0;0.458;
79;0.0;0.424;
80;0.0;0.415;
81;0.0;0.416;
82;0.0;0.412;
83;0.0;0.401;
84;0.0;0.416;
85;0.0;0.433;
86;0.0;0.455;
87;0.0;0.448;
88;0.0;0.433;
89;0.0;0.425;
90;0.0;0.444;
91;0.0;0.425;
92;0.0;0.442;
93;0.0;0.393;
94;0.0;0.449;
95;0.0;0.45;
96;0.0;0.451;
97;0.0;0.452;
98;0.0;0.45;
99;0.0;0.391;
100;0.0;0.424;
101;0.0;0.41;
102;0.0;0.413;
103;0.0;0.436;
104;0.0;0.452;
105;0.0;0.392;
106;0.0;0.415;
107;0.0;0.409;
108;0.0;0.398;
109;0.0;0.414;
110;0.0;0.474;
111;0.0;0.397;
112;0.0;0.416;
113;0.0;0.407;
114;0.0;0.444;
115;0.0;0.425;
116;0.0;0.44;
117;0.0;0.409;
118;0.0;0.453;
119;0.0;0.38;
120;0.0;0.417;
121;0.0;0.461;
122;0.0;0.441;
123;0.0;0.442;
124;0.0;0.412;
125;0.0;0.425;
126;0.0;0.437;
127;0.0;0.428;
128;0.0;0.377;
129;0.0;0.426;
130;0.0;0.414;
131;0.0;0.435;
132;0.0;0.442;
133;0.0;0.441;
134;0.0;0.4;
135;0.0;0.42;
136;0.0;0.405;
137;0.0;0.415;
138;0.0;0.393;
139;0.0;0.419;
140;0.0;0.447;
141;0.0;0.438;
142;0.0;0.455;
143;0.0;0.422;
144;0.0;0.432;
145;0.0;0.41;
146;0.0;0.443;
147;0.0;0.41;
148;0.0;0.417;
149;0.0;0.434;
150;0.0;0.454;
151;0.0;0.434;
152;0.0;0.435;
153;0.0;0.388;
154;0.0;0.415;
155;0.0;0.414;
156;0.0;0.42;
157;0.0;0.418;
158;0.0;0.438;
159;0.0;0.397;
160;0.0;0.39;
161;0.0;0.395;
162;0.0;0.402;
163;0.0;0.413;
164;0.0;0.469;
165;0.0;0.387;
166;0.0;0.413;
167;0.0;0.398;
168;0.0;0.413;
169;0.0;0.432;
170;0.0;0.432;
171;0.0;0.401;
172;0.0;0.429;
173;0.0;0.371;
174;0.0;0.384;
175;0.0;0.456;
176;0.0;0.432;
177;0.0;0.427;
178;0.0;0.395;
179;0.0;0.411;
180;0.0;0.433;
181;0.0;0.404;
182;0.0;0.363;
183;0.0;0.405;
184;0.0;0.406;
185;0.0;0.415;
186;0.0;0.409;
187;0.0;0.425;
188;0.0;0.373;
189;0.0;0.4;
190;0.0;0.372;
191;0.0;0.384;
