nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.403;
2;0.0;0.429;
3;0.0;0.412;
4;0.0;0.399;
5;0.0;0.393;
6;0.0;0.431;
7;0.0;0.427;
8;0.0;0.403;
9;0.0;0.41;
10;0.0;0.394;
11;0.0;0.408;
12;0.0;0.402;
13;0.0;0.438;
14;0.0;0.407;
15;0.0;0.377;
16;0.0;0.384;
17;0.0;0.386;
18;0.0;0.387;
19;0.0;0.324;
20;0.0;0.323;
21;0.0;0.352;
22;0.0;0.339;
23;0.0;0.367;
24;0.0;0.356;
25;0.0;0.334;
26;0.0;0.314;
27;0.0;0.322;
28;0.0;0.316;
29;0.0;0.311;
30;0.0;0.311;
31;0.0;0.325;
32;0.0;0.321;
33;0.0;0.328;
34;0.0;0.294;
35;0.0;0.29;
36;0.0;0.266;
37;0.0;0.293;
38;0.0;0.292;
39;0.0;0.255;
40;0.0;0.292;
41;0.0;0.306;
42;0.0;0.327;
43;0.0;0.298;
44;0.0;0.288;
45;0.0;0.26;
46;0.0;0.277;
47;0.0;0.29;
48;0.0;0.311;
49;0.0;0.316;
50;0.0;0.28;
51;0.0;0.262;
52;0.0;0.285;
53;0.0;0.25;
54;0.0;0.29;
55;0.0;0.276;
56;0.0;0.301;
57;0.0;0.268;
58;0.0;0.23;
59;0.0;0.257;
60;0.0;0.294;
61;0.0;0.319;
62;0.0;0.305;
63;0.0;0.279;
64;0.0;0.314;
65;0.0;0.313;
66;0.0;0.301;
67;0.0;0.357;
68;0.0;0.308;
69;0.0;0.296;
70;0.0;0.285;
71;0.0;0.297;
72;0.0;0.304;
73;0.0;0.287;
74;0.0;0.259;
75;0.0;0.26;
76;0.0;0.283;
77;0.0;0.317;
78;0.0;0.318;
79;0.0;0.292;
80;0.0;0.275;
81;0.0;0.307;
82;0.0;0.3;
83;0.0;0.329;
84;0.0;0.299;
85;0.0;0.324;
86;0.0;0.306;
87;0.0;0.332;
88;0.0;0.315;
89;0.0;0.309;
90;0.0;0.312;
91;0.0;0.305;
92;0.0;0.303;
93;0.0;0.296;
94;0.0;0.306;
95;0.0;0.299;
96;0.0;0.34;
97;0.0;0.346;
98;0.0;0.3;
99;0.0;0.284;
100;0.0;0.302;
101;0.0;0.312;
102;0.0;0.328;
103;0.0;0.36;
104;0.0;0.319;
105;0.0;0.293;
106;0.0;0.308;
107;0.0;0.299;
108;0.0;0.297;
109;0.0;0.291;
110;0.0;0.361;
111;0.0;0.29;
112;0.0;0.289;
113;0.0;0.272;
114;0.0;0.321;
115;0.0;0.352;
116;0.0;0.322;
117;0.0;0.287;
118;0.0;0.342;
119;0.0;0.319;
120;0.0;0.321;
121;0.0;0.376;
122;0.0;0.363;
123;0.0;0.327;
124;0.0;0.311;
125;0.0;0.33;
126;0.0;0.343;
127;0.0;0.303;
128;0.0;0.287;
129;0.0;0.303;
130;0.0;0.302;
131;0.0;0.337;
132;0.0;0.304;
133;0.0;0.341;
134;0.0;0.291;
135;0.0;0.292;
136;0.0;0.297;
137;0.0;0.351;
138;0.0;0.302;
139;0.0;0.349;
140;0.0;0.287;
141;0.0;0.344;
142;0.0;0.345;
143;0.0;0.336;
144;0.0;0.327;
145;0.0;0.344;
146;0.0;0.326;
147;0.0;0.319;
148;0.0;0.308;
149;0.0;0.303;
150;0.0;0.334;
151;0.0;0.333;
152;0.0;0.303;
153;0.0;0.291;
154;0.0;0.312;
155;0.0;0.318;
156;0.0;0.341;
157;0.0;0.354;
158;0.0;0.344;
159;0.0;0.307;
160;0.0;0.31;
161;0.0;0.302;
162;0.0;0.3;
163;0.0;0.293;
164;0.0;0.365;
165;0.0;0.31;
166;0.0;0.295;
167;0.0;0.276;
168;0.0;0.304;
169;0.0;0.371;
170;0.0;0.321;
171;0.0;0.314;
172;0.0;0.362;
173;0.0;0.321;
174;0.0;0.332;
175;0.0;0.357;
176;0.0;0.375;
177;0.0;0.314;
178;0.0;0.315;
179;0.0;0.334;
180;0.0;0.345;
181;0.0;0.325;
182;0.0;0.298;
183;0.0;0.306;
184;0.0;0.308;
185;0.0;0.333;
186;0.0;0.316;
187;0.0;0.331;
188;0.0;0.305;
189;0.0;0.312;
190;0.0;0.284;
191;0.0;0.341;
