nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.401;
2;0.0;0.431;
3;0.0;0.417;
4;0.0;0.399;
5;0.0;0.395;
6;0.0;0.448;
7;0.0;0.438;
8;0.0;0.414;
9;0.0;0.421;
10;0.0;0.395;
11;0.0;0.415;
12;0.0;0.407;
13;0.0;0.437;
14;0.0;0.408;
15;0.0;0.383;
16;0.0;0.378;
17;0.0;0.385;
18;0.0;0.385;
19;0.0;0.346;
20;0.0;0.331;
21;0.0;0.359;
22;0.0;0.353;
23;0.0;0.385;
24;0.0;0.366;
25;0.0;0.34;
26;0.0;0.315;
27;0.0;0.327;
28;0.0;0.329;
29;0.0;0.317;
30;0.0;0.323;
31;0.0;0.346;
32;0.0;0.329;
33;0.0;0.332;
34;0.0;0.307;
35;0.0;0.316;
36;0.0;0.287;
37;0.0;0.317;
38;0.0;0.319;
39;0.0;0.282;
40;0.0;0.309;
41;0.0;0.299;
42;0.0;0.331;
43;0.0;0.302;
44;0.0;0.296;
45;0.0;0.266;
46;0.0;0.288;
47;0.0;0.293;
48;0.0;0.307;
49;0.0;0.34;
50;0.0;0.3;
51;0.0;0.274;
52;0.0;0.275;
53;0.0;0.253;
54;0.0;0.303;
55;0.0;0.298;
56;0.0;0.315;
57;0.0;0.276;
58;0.0;0.245;
59;0.0;0.263;
60;0.0;0.315;
61;0.0;0.325;
62;0.0;0.312;
63;0.0;0.295;
64;0.0;0.326;
65;0.0;0.326;
66;0.0;0.321;
67;0.0;0.381;
68;0.0;0.35;
69;0.0;0.35;
70;0.0;0.307;
71;0.0;0.341;
72;0.0;0.336;
73;0.0;0.317;
74;0.0;0.277;
75;0.0;0.295;
76;0.0;0.303;
77;0.0;0.346;
78;0.0;0.339;
79;0.0;0.308;
80;0.0;0.301;
81;0.0;0.301;
82;0.0;0.31;
83;0.0;0.342;
84;0.0;0.304;
85;0.0;0.338;
86;0.0;0.299;
87;0.0;0.337;
88;0.0;0.316;
89;0.0;0.319;
90;0.0;0.313;
91;0.0;0.327;
92;0.0;0.332;
93;0.0;0.305;
94;0.0;0.314;
95;0.0;0.31;
96;0.0;0.339;
97;0.0;0.344;
98;0.0;0.325;
99;0.0;0.286;
100;0.0;0.317;
101;0.0;0.324;
102;0.0;0.338;
103;0.0;0.364;
104;0.0;0.308;
105;0.0;0.299;
106;0.0;0.304;
107;0.0;0.295;
108;0.0;0.297;
109;0.0;0.296;
110;0.0;0.362;
111;0.0;0.294;
112;0.0;0.29;
113;0.0;0.275;
114;0.0;0.337;
115;0.0;0.344;
116;0.0;0.339;
117;0.0;0.302;
118;0.0;0.354;
119;0.0;0.333;
120;0.0;0.323;
121;0.0;0.372;
122;0.0;0.35;
123;0.0;0.326;
124;0.0;0.306;
125;0.0;0.334;
126;0.0;0.338;
127;0.0;0.317;
128;0.0;0.294;
129;0.0;0.304;
130;0.0;0.311;
131;0.0;0.341;
132;0.0;0.328;
133;0.0;0.351;
134;0.0;0.303;
135;0.0;0.297;
136;0.0;0.307;
137;0.0;0.363;
138;0.0;0.312;
139;0.0;0.351;
140;0.0;0.298;
141;0.0;0.359;
142;0.0;0.356;
143;0.0;0.36;
144;0.0;0.338;
145;0.0;0.353;
146;0.0;0.34;
147;0.0;0.343;
148;0.0;0.332;
149;0.0;0.322;
150;0.0;0.36;
151;0.0;0.353;
152;0.0;0.328;
153;0.0;0.303;
154;0.0;0.321;
155;0.0;0.333;
156;0.0;0.366;
157;0.0;0.371;
158;0.0;0.343;
159;0.0;0.319;
160;0.0;0.312;
161;0.0;0.313;
162;0.0;0.321;
163;0.0;0.31;
164;0.0;0.377;
165;0.0;0.306;
166;0.0;0.313;
167;0.0;0.293;
168;0.0;0.32;
169;0.0;0.374;
170;0.0;0.329;
171;0.0;0.316;
172;0.0;0.374;
173;0.0;0.334;
174;0.0;0.344;
175;0.0;0.374;
176;0.0;0.383;
177;0.0;0.323;
178;0.0;0.315;
179;0.0;0.337;
180;0.0;0.346;
181;0.0;0.323;
182;0.0;0.308;
183;0.0;0.306;
184;0.0;0.318;
185;0.0;0.353;
186;0.0;0.329;
187;0.0;0.33;
188;0.0;0.316;
189;0.0;0.306;
190;0.0;0.298;
191;0.0;0.366;
