nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.399;
2;0.0;0.418;
3;0.0;0.408;
4;0.0;0.398;
5;0.0;0.374;
6;0.0;0.417;
7;0.0;0.418;
8;0.0;0.362;
9;0.0;0.399;
10;0.0;0.385;
11;0.0;0.395;
12;0.0;0.409;
13;0.0;0.439;
14;0.0;0.412;
15;0.0;0.402;
16;0.0;0.381;
17;0.0;0.384;
18;0.0;0.405;
19;0.0;0.338;
20;0.0;0.34;
21;0.0;0.368;
22;0.0;0.38;
23;0.0;0.401;
24;0.0;0.391;
25;0.0;0.393;
26;0.0;0.357;
27;0.0;0.38;
28;0.0;0.37;
29;0.0;0.362;
30;0.0;0.355;
31;0.0;0.371;
32;0.0;0.39;
33;0.0;0.368;
34;0.0;0.356;
35;0.0;0.343;
36;0.0;0.337;
37;0.0;0.379;
38;0.0;0.356;
39;0.0;0.321;
40;0.0;0.378;
41;0.0;0.367;
42;0.0;0.386;
43;0.0;0.373;
44;0.0;0.344;
45;0.0;0.329;
46;0.0;0.329;
47;0.0;0.355;
48;0.0;0.374;
49;0.0;0.367;
50;0.0;0.347;
51;0.0;0.302;
52;0.0;0.344;
53;0.0;0.318;
54;0.0;0.342;
55;0.0;0.337;
56;0.0;0.377;
57;0.0;0.347;
58;0.0;0.295;
59;0.0;0.339;
60;0.0;0.356;
61;0.0;0.357;
62;0.0;0.353;
63;0.0;0.343;
64;0.0;0.371;
65;0.0;0.36;
66;0.0;0.35;
67;0.0;0.42;
68;0.0;0.353;
69;0.0;0.359;
70;0.0;0.34;
71;0.0;0.345;
72;0.0;0.343;
73;0.0;0.324;
74;0.0;0.31;
75;0.0;0.307;
76;0.0;0.338;
77;0.0;0.341;
78;0.0;0.354;
79;0.0;0.34;
80;0.0;0.314;
81;0.0;0.325;
82;0.0;0.32;
83;0.0;0.373;
84;0.0;0.321;
85;0.0;0.36;
86;0.0;0.344;
87;0.0;0.369;
88;0.0;0.352;
89;0.0;0.341;
90;0.0;0.338;
91;0.0;0.347;
92;0.0;0.335;
93;0.0;0.333;
94;0.0;0.339;
95;0.0;0.333;
96;0.0;0.349;
97;0.0;0.351;
98;0.0;0.318;
99;0.0;0.301;
100;0.0;0.307;
101;0.0;0.329;
102;0.0;0.349;
103;0.0;0.352;
104;0.0;0.315;
105;0.0;0.29;
106;0.0;0.314;
107;0.0;0.307;
108;0.0;0.311;
109;0.0;0.315;
110;0.0;0.389;
111;0.0;0.311;
112;0.0;0.307;
113;0.0;0.294;
114;0.0;0.319;
115;0.0;0.358;
116;0.0;0.311;
117;0.0;0.321;
118;0.0;0.37;
119;0.0;0.34;
120;0.0;0.321;
121;0.0;0.355;
122;0.0;0.348;
123;0.0;0.333;
124;0.0;0.317;
125;0.0;0.317;
126;0.0;0.316;
127;0.0;0.298;
128;0.0;0.284;
129;0.0;0.29;
130;0.0;0.302;
131;0.0;0.331;
132;0.0;0.325;
133;0.0;0.331;
134;0.0;0.293;
135;0.0;0.292;
136;0.0;0.3;
137;0.0;0.349;
138;0.0;0.289;
139;0.0;0.332;
140;0.0;0.295;
141;0.0;0.344;
142;0.0;0.347;
143;0.0;0.311;
144;0.0;0.3;
145;0.0;0.324;
146;0.0;0.309;
147;0.0;0.316;
148;0.0;0.298;
149;0.0;0.288;
150;0.0;0.313;
151;0.0;0.308;
152;0.0;0.31;
153;0.0;0.277;
154;0.0;0.287;
155;0.0;0.306;
156;0.0;0.327;
157;0.0;0.334;
158;0.0;0.319;
159;0.0;0.275;
160;0.0;0.294;
161;0.0;0.287;
162;0.0;0.295;
163;0.0;0.274;
164;0.0;0.327;
165;0.0;0.294;
166;0.0;0.29;
167;0.0;0.269;
168;0.0;0.293;
169;0.0;0.338;
170;0.0;0.306;
171;0.0;0.298;
172;0.0;0.361;
173;0.0;0.319;
174;0.0;0.324;
175;0.0;0.324;
176;0.0;0.348;
177;0.0;0.298;
178;0.0;0.298;
179;0.0;0.314;
180;0.0;0.307;
181;0.0;0.301;
182;0.0;0.28;
183;0.0;0.291;
184;0.0;0.286;
185;0.0;0.317;
186;0.0;0.287;
187;0.0;0.317;
188;0.0;0.284;
189;0.0;0.284;
190;0.0;0.281;
191;0.0;0.317;
