nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.402;
2;0.0;0.417;
3;0.0;0.401;
4;0.0;0.399;
5;0.0;0.368;
6;0.0;0.42;
7;0.0;0.426;
8;0.0;0.378;
9;0.0;0.403;
10;0.0;0.392;
11;0.0;0.406;
12;0.0;0.406;
13;0.0;0.439;
14;0.0;0.392;
15;0.0;0.38;
16;0.0;0.377;
17;0.0;0.38;
18;0.0;0.391;
19;0.0;0.326;
20;0.0;0.324;
21;0.0;0.353;
22;0.0;0.353;
23;0.0;0.379;
24;0.0;0.377;
25;0.0;0.38;
26;0.0;0.345;
27;0.0;0.358;
28;0.0;0.357;
29;0.0;0.336;
30;0.0;0.333;
31;0.0;0.354;
32;0.0;0.364;
33;0.0;0.369;
34;0.0;0.339;
35;0.0;0.334;
36;0.0;0.314;
37;0.0;0.36;
38;0.0;0.344;
39;0.0;0.325;
40;0.0;0.341;
41;0.0;0.354;
42;0.0;0.378;
43;0.0;0.367;
44;0.0;0.338;
45;0.0;0.305;
46;0.0;0.315;
47;0.0;0.347;
48;0.0;0.368;
49;0.0;0.374;
50;0.0;0.341;
51;0.0;0.297;
52;0.0;0.335;
53;0.0;0.321;
54;0.0;0.342;
55;0.0;0.317;
56;0.0;0.375;
57;0.0;0.322;
58;0.0;0.29;
59;0.0;0.324;
60;0.0;0.346;
61;0.0;0.356;
62;0.0;0.348;
63;0.0;0.333;
64;0.0;0.368;
65;0.0;0.365;
66;0.0;0.348;
67;0.0;0.412;
68;0.0;0.356;
69;0.0;0.36;
70;0.0;0.338;
71;0.0;0.339;
72;0.0;0.345;
73;0.0;0.32;
74;0.0;0.32;
75;0.0;0.315;
76;0.0;0.348;
77;0.0;0.35;
78;0.0;0.37;
79;0.0;0.359;
80;0.0;0.316;
81;0.0;0.332;
82;0.0;0.333;
83;0.0;0.371;
84;0.0;0.335;
85;0.0;0.367;
86;0.0;0.342;
87;0.0;0.352;
88;0.0;0.337;
89;0.0;0.331;
90;0.0;0.337;
91;0.0;0.346;
92;0.0;0.324;
93;0.0;0.327;
94;0.0;0.326;
95;0.0;0.333;
96;0.0;0.357;
97;0.0;0.356;
98;0.0;0.323;
99;0.0;0.31;
100;0.0;0.317;
101;0.0;0.343;
102;0.0;0.362;
103;0.0;0.37;
104;0.0;0.329;
105;0.0;0.297;
106;0.0;0.326;
107;0.0;0.318;
108;0.0;0.305;
109;0.0;0.302;
110;0.0;0.375;
111;0.0;0.3;
112;0.0;0.297;
113;0.0;0.297;
114;0.0;0.337;
115;0.0;0.363;
116;0.0;0.32;
117;0.0;0.314;
118;0.0;0.38;
119;0.0;0.335;
120;0.0;0.331;
121;0.0;0.381;
122;0.0;0.362;
123;0.0;0.333;
124;0.0;0.308;
125;0.0;0.329;
126;0.0;0.328;
127;0.0;0.304;
128;0.0;0.282;
129;0.0;0.306;
130;0.0;0.319;
131;0.0;0.35;
132;0.0;0.327;
133;0.0;0.342;
134;0.0;0.284;
135;0.0;0.301;
136;0.0;0.297;
137;0.0;0.346;
138;0.0;0.29;
139;0.0;0.343;
140;0.0;0.304;
141;0.0;0.348;
142;0.0;0.357;
143;0.0;0.328;
144;0.0;0.311;
145;0.0;0.33;
146;0.0;0.315;
147;0.0;0.317;
148;0.0;0.303;
149;0.0;0.3;
150;0.0;0.338;
151;0.0;0.331;
152;0.0;0.304;
153;0.0;0.287;
154;0.0;0.29;
155;0.0;0.309;
156;0.0;0.346;
157;0.0;0.359;
158;0.0;0.334;
159;0.0;0.284;
160;0.0;0.302;
161;0.0;0.296;
162;0.0;0.299;
163;0.0;0.282;
164;0.0;0.35;
165;0.0;0.311;
166;0.0;0.291;
167;0.0;0.286;
168;0.0;0.296;
169;0.0;0.334;
170;0.0;0.307;
171;0.0;0.296;
172;0.0;0.36;
173;0.0;0.319;
174;0.0;0.331;
175;0.0;0.353;
176;0.0;0.347;
177;0.0;0.299;
178;0.0;0.299;
179;0.0;0.301;
180;0.0;0.313;
181;0.0;0.297;
182;0.0;0.284;
183;0.0;0.294;
184;0.0;0.308;
185;0.0;0.325;
186;0.0;0.309;
187;0.0;0.321;
188;0.0;0.282;
189;0.0;0.292;
190;0.0;0.293;
191;0.0;0.342;
