nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.405;
2;0.0;0.425;
3;0.0;0.414;
4;0.0;0.399;
5;0.0;0.375;
6;0.0;0.424;
7;0.0;0.421;
8;0.0;0.378;
9;0.0;0.404;
10;0.0;0.377;
11;0.0;0.389;
12;0.0;0.377;
13;0.0;0.405;
14;0.0;0.38;
15;0.0;0.362;
16;0.0;0.361;
17;0.0;0.371;
18;0.0;0.383;
19;0.0;0.318;
20;0.0;0.309;
21;0.0;0.341;
22;0.0;0.336;
23;0.0;0.354;
24;0.0;0.349;
25;0.0;0.33;
26;0.0;0.308;
27;0.0;0.319;
28;0.0;0.314;
29;0.0;0.308;
30;0.0;0.297;
31;0.0;0.289;
32;0.0;0.323;
33;0.0;0.31;
34;0.0;0.299;
35;0.0;0.274;
36;0.0;0.263;
37;0.0;0.297;
38;0.0;0.279;
39;0.0;0.262;
40;0.0;0.302;
41;0.0;0.313;
42;0.0;0.332;
43;0.0;0.318;
44;0.0;0.283;
45;0.0;0.263;
46;0.0;0.283;
47;0.0;0.28;
48;0.0;0.306;
49;0.0;0.308;
50;0.0;0.277;
51;0.0;0.257;
52;0.0;0.276;
53;0.0;0.247;
54;0.0;0.278;
55;0.0;0.274;
56;0.0;0.301;
57;0.0;0.256;
58;0.0;0.241;
59;0.0;0.256;
60;0.0;0.307;
61;0.0;0.328;
62;0.0;0.299;
63;0.0;0.281;
64;0.0;0.317;
65;0.0;0.313;
66;0.0;0.31;
67;0.0;0.37;
68;0.0;0.328;
69;0.0;0.315;
70;0.0;0.298;
71;0.0;0.316;
72;0.0;0.317;
73;0.0;0.309;
74;0.0;0.288;
75;0.0;0.268;
76;0.0;0.306;
77;0.0;0.321;
78;0.0;0.323;
79;0.0;0.311;
80;0.0;0.284;
81;0.0;0.296;
82;0.0;0.294;
83;0.0;0.324;
84;0.0;0.312;
85;0.0;0.332;
86;0.0;0.306;
87;0.0;0.333;
88;0.0;0.322;
89;0.0;0.319;
90;0.0;0.321;
91;0.0;0.315;
92;0.0;0.309;
93;0.0;0.31;
94;0.0;0.31;
95;0.0;0.315;
96;0.0;0.348;
97;0.0;0.345;
98;0.0;0.298;
99;0.0;0.279;
100;0.0;0.297;
101;0.0;0.331;
102;0.0;0.342;
103;0.0;0.366;
104;0.0;0.309;
105;0.0;0.293;
106;0.0;0.291;
107;0.0;0.301;
108;0.0;0.297;
109;0.0;0.295;
110;0.0;0.371;
111;0.0;0.289;
112;0.0;0.288;
113;0.0;0.283;
114;0.0;0.323;
115;0.0;0.352;
116;0.0;0.316;
117;0.0;0.3;
118;0.0;0.351;
119;0.0;0.316;
120;0.0;0.319;
121;0.0;0.364;
122;0.0;0.347;
123;0.0;0.329;
124;0.0;0.3;
125;0.0;0.323;
126;0.0;0.326;
127;0.0;0.31;
128;0.0;0.295;
129;0.0;0.289;
130;0.0;0.308;
131;0.0;0.339;
132;0.0;0.313;
133;0.0;0.328;
134;0.0;0.285;
135;0.0;0.29;
136;0.0;0.294;
137;0.0;0.344;
138;0.0;0.29;
139;0.0;0.351;
140;0.0;0.302;
141;0.0;0.336;
142;0.0;0.358;
143;0.0;0.328;
144;0.0;0.302;
145;0.0;0.333;
146;0.0;0.31;
147;0.0;0.326;
148;0.0;0.298;
149;0.0;0.308;
150;0.0;0.331;
151;0.0;0.323;
152;0.0;0.305;
153;0.0;0.289;
154;0.0;0.304;
155;0.0;0.31;
156;0.0;0.332;
157;0.0;0.341;
158;0.0;0.329;
159;0.0;0.287;
160;0.0;0.3;
161;0.0;0.28;
162;0.0;0.29;
163;0.0;0.28;
164;0.0;0.341;
165;0.0;0.295;
166;0.0;0.286;
167;0.0;0.278;
168;0.0;0.299;
169;0.0;0.342;
170;0.0;0.301;
171;0.0;0.296;
172;0.0;0.359;
173;0.0;0.318;
174;0.0;0.332;
175;0.0;0.347;
176;0.0;0.363;
177;0.0;0.314;
178;0.0;0.309;
179;0.0;0.321;
180;0.0;0.318;
181;0.0;0.31;
182;0.0;0.291;
183;0.0;0.296;
184;0.0;0.3;
185;0.0;0.338;
186;0.0;0.308;
187;0.0;0.303;
188;0.0;0.284;
189;0.0;0.284;
190;0.0;0.278;
191;0.0;0.329;
