nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.402;
2;0.0;0.433;
3;0.0;0.41;
4;0.0;0.401;
5;0.0;0.388;
6;0.0;0.44;
7;0.0;0.42;
8;0.0;0.397;
9;0.0;0.418;
10;0.0;0.389;
11;0.0;0.407;
12;0.0;0.41;
13;0.0;0.447;
14;0.0;0.42;
15;0.0;0.384;
16;0.0;0.383;
17;0.0;0.395;
18;0.0;0.403;
19;0.0;0.365;
20;0.0;0.355;
21;0.0;0.383;
22;0.0;0.38;
23;0.0;0.4;
24;0.0;0.41;
25;0.0;0.386;
26;0.0;0.356;
27;0.0;0.382;
28;0.0;0.379;
29;0.0;0.391;
30;0.0;0.382;
31;0.0;0.387;
32;0.0;0.417;
33;0.0;0.389;
34;0.0;0.376;
35;0.0;0.369;
36;0.0;0.359;
37;0.0;0.39;
38;0.0;0.388;
39;0.0;0.331;
40;0.0;0.376;
41;0.0;0.378;
42;0.0;0.394;
43;0.0;0.372;
44;0.0;0.353;
45;0.0;0.327;
46;0.0;0.353;
47;0.0;0.355;
48;0.0;0.38;
49;0.0;0.378;
50;0.0;0.36;
51;0.0;0.31;
52;0.0;0.329;
53;0.0;0.325;
54;0.0;0.361;
55;0.0;0.347;
56;0.0;0.372;
57;0.0;0.328;
58;0.0;0.302;
59;0.0;0.322;
60;0.0;0.361;
61;0.0;0.372;
62;0.0;0.365;
63;0.0;0.344;
64;0.0;0.382;
65;0.0;0.368;
66;0.0;0.388;
67;0.0;0.433;
68;0.0;0.392;
69;0.0;0.399;
70;0.0;0.366;
71;0.0;0.387;
72;0.0;0.387;
73;0.0;0.382;
74;0.0;0.349;
75;0.0;0.374;
76;0.0;0.374;
77;0.0;0.403;
78;0.0;0.409;
79;0.0;0.407;
80;0.0;0.368;
81;0.0;0.377;
82;0.0;0.362;
83;0.0;0.397;
84;0.0;0.36;
85;0.0;0.415;
86;0.0;0.386;
87;0.0;0.4;
88;0.0;0.377;
89;0.0;0.387;
90;0.0;0.386;
91;0.0;0.394;
92;0.0;0.376;
93;0.0;0.365;
94;0.0;0.368;
95;0.0;0.39;
96;0.0;0.391;
97;0.0;0.398;
98;0.0;0.376;
99;0.0;0.338;
100;0.0;0.369;
101;0.0;0.359;
102;0.0;0.378;
103;0.0;0.395;
104;0.0;0.376;
105;0.0;0.331;
106;0.0;0.346;
107;0.0;0.347;
108;0.0;0.337;
109;0.0;0.349;
110;0.0;0.418;
111;0.0;0.339;
112;0.0;0.336;
113;0.0;0.336;
114;0.0;0.374;
115;0.0;0.408;
116;0.0;0.377;
117;0.0;0.345;
118;0.0;0.389;
119;0.0;0.352;
120;0.0;0.359;
121;0.0;0.401;
122;0.0;0.395;
123;0.0;0.366;
124;0.0;0.337;
125;0.0;0.378;
126;0.0;0.388;
127;0.0;0.357;
128;0.0;0.32;
129;0.0;0.356;
130;0.0;0.352;
131;0.0;0.377;
132;0.0;0.374;
133;0.0;0.387;
134;0.0;0.342;
135;0.0;0.339;
136;0.0;0.346;
137;0.0;0.385;
138;0.0;0.343;
139;0.0;0.401;
140;0.0;0.346;
141;0.0;0.385;
142;0.0;0.377;
143;0.0;0.378;
144;0.0;0.369;
145;0.0;0.381;
146;0.0;0.383;
147;0.0;0.374;
148;0.0;0.346;
149;0.0;0.369;
150;0.0;0.387;
151;0.0;0.354;
152;0.0;0.357;
153;0.0;0.316;
154;0.0;0.336;
155;0.0;0.353;
156;0.0;0.371;
157;0.0;0.393;
158;0.0;0.35;
159;0.0;0.322;
160;0.0;0.331;
161;0.0;0.342;
162;0.0;0.323;
163;0.0;0.324;
164;0.0;0.391;
165;0.0;0.324;
166;0.0;0.32;
167;0.0;0.309;
168;0.0;0.328;
169;0.0;0.389;
170;0.0;0.36;
171;0.0;0.333;
172;0.0;0.379;
173;0.0;0.333;
174;0.0;0.361;
175;0.0;0.394;
176;0.0;0.398;
177;0.0;0.34;
178;0.0;0.335;
179;0.0;0.346;
180;0.0;0.348;
181;0.0;0.343;
182;0.0;0.32;
183;0.0;0.326;
184;0.0;0.323;
185;0.0;0.364;
186;0.0;0.353;
187;0.0;0.345;
188;0.0;0.33;
189;0.0;0.33;
190;0.0;0.309;
191;0.0;0.365;
