nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.414;
2;0.0;0.435;
3;0.0;0.412;
4;0.0;0.404;
5;0.0;0.396;
6;0.0;0.434;
7;0.0;0.421;
8;0.0;0.395;
9;0.0;0.408;
10;0.0;0.38;
11;0.0;0.389;
12;0.0;0.389;
13;0.0;0.418;
14;0.0;0.391;
15;0.0;0.375;
16;0.0;0.37;
17;0.0;0.382;
18;0.0;0.375;
19;0.0;0.329;
20;0.0;0.318;
21;0.0;0.357;
22;0.0;0.341;
23;0.0;0.357;
24;0.0;0.355;
25;0.0;0.335;
26;0.0;0.303;
27;0.0;0.322;
28;0.0;0.32;
29;0.0;0.308;
30;0.0;0.306;
31;0.0;0.308;
32;0.0;0.334;
33;0.0;0.316;
34;0.0;0.294;
35;0.0;0.285;
36;0.0;0.26;
37;0.0;0.286;
38;0.0;0.284;
39;0.0;0.264;
40;0.0;0.286;
41;0.0;0.297;
42;0.0;0.327;
43;0.0;0.298;
44;0.0;0.29;
45;0.0;0.267;
46;0.0;0.283;
47;0.0;0.294;
48;0.0;0.321;
49;0.0;0.326;
50;0.0;0.29;
51;0.0;0.269;
52;0.0;0.296;
53;0.0;0.255;
54;0.0;0.301;
55;0.0;0.287;
56;0.0;0.325;
57;0.0;0.274;
58;0.0;0.258;
59;0.0;0.285;
60;0.0;0.309;
61;0.0;0.318;
62;0.0;0.315;
63;0.0;0.293;
64;0.0;0.329;
65;0.0;0.336;
66;0.0;0.327;
67;0.0;0.359;
68;0.0;0.338;
69;0.0;0.323;
70;0.0;0.313;
71;0.0;0.32;
72;0.0;0.331;
73;0.0;0.307;
74;0.0;0.299;
75;0.0;0.288;
76;0.0;0.311;
77;0.0;0.329;
78;0.0;0.328;
79;0.0;0.317;
80;0.0;0.302;
81;0.0;0.32;
82;0.0;0.312;
83;0.0;0.337;
84;0.0;0.311;
85;0.0;0.341;
86;0.0;0.317;
87;0.0;0.323;
88;0.0;0.325;
89;0.0;0.33;
90;0.0;0.307;
91;0.0;0.322;
92;0.0;0.31;
93;0.0;0.315;
94;0.0;0.323;
95;0.0;0.329;
96;0.0;0.349;
97;0.0;0.344;
98;0.0;0.309;
99;0.0;0.28;
100;0.0;0.308;
101;0.0;0.319;
102;0.0;0.347;
103;0.0;0.355;
104;0.0;0.323;
105;0.0;0.298;
106;0.0;0.308;
107;0.0;0.308;
108;0.0;0.306;
109;0.0;0.3;
110;0.0;0.366;
111;0.0;0.293;
112;0.0;0.298;
113;0.0;0.282;
114;0.0;0.32;
115;0.0;0.347;
116;0.0;0.322;
117;0.0;0.305;
118;0.0;0.366;
119;0.0;0.325;
120;0.0;0.315;
121;0.0;0.369;
122;0.0;0.36;
123;0.0;0.336;
124;0.0;0.316;
125;0.0;0.329;
126;0.0;0.343;
127;0.0;0.315;
128;0.0;0.296;
129;0.0;0.296;
130;0.0;0.315;
131;0.0;0.342;
132;0.0;0.316;
133;0.0;0.325;
134;0.0;0.293;
135;0.0;0.297;
136;0.0;0.301;
137;0.0;0.358;
138;0.0;0.297;
139;0.0;0.351;
140;0.0;0.316;
141;0.0;0.339;
142;0.0;0.349;
143;0.0;0.333;
144;0.0;0.322;
145;0.0;0.342;
146;0.0;0.33;
147;0.0;0.321;
148;0.0;0.297;
149;0.0;0.299;
150;0.0;0.348;
151;0.0;0.342;
152;0.0;0.315;
153;0.0;0.301;
154;0.0;0.318;
155;0.0;0.314;
156;0.0;0.341;
157;0.0;0.355;
158;0.0;0.346;
159;0.0;0.298;
160;0.0;0.302;
161;0.0;0.3;
162;0.0;0.298;
163;0.0;0.29;
164;0.0;0.359;
165;0.0;0.31;
166;0.0;0.302;
167;0.0;0.278;
168;0.0;0.299;
169;0.0;0.347;
170;0.0;0.315;
171;0.0;0.297;
172;0.0;0.359;
173;0.0;0.325;
174;0.0;0.322;
175;0.0;0.352;
176;0.0;0.354;
177;0.0;0.307;
178;0.0;0.306;
179;0.0;0.32;
180;0.0;0.325;
181;0.0;0.312;
182;0.0;0.296;
183;0.0;0.293;
184;0.0;0.306;
185;0.0;0.337;
186;0.0;0.309;
187;0.0;0.317;
188;0.0;0.298;
189;0.0;0.309;
190;0.0;0.294;
191;0.0;0.344;
