nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.407;
2;0.0;0.427;
3;0.0;0.41;
4;0.0;0.406;
5;0.0;0.398;
6;0.0;0.437;
7;0.0;0.428;
8;0.0;0.393;
9;0.0;0.403;
10;0.0;0.382;
11;0.0;0.398;
12;0.0;0.391;
13;0.0;0.423;
14;0.0;0.389;
15;0.0;0.367;
16;0.0;0.377;
17;0.0;0.384;
18;0.0;0.368;
19;0.0;0.319;
20;0.0;0.312;
21;0.0;0.354;
22;0.0;0.344;
23;0.0;0.368;
24;0.0;0.362;
25;0.0;0.336;
26;0.0;0.314;
27;0.0;0.328;
28;0.0;0.324;
29;0.0;0.325;
30;0.0;0.316;
31;0.0;0.31;
32;0.0;0.333;
33;0.0;0.315;
34;0.0;0.307;
35;0.0;0.296;
36;0.0;0.251;
37;0.0;0.295;
38;0.0;0.292;
39;0.0;0.268;
40;0.0;0.295;
41;0.0;0.312;
42;0.0;0.324;
43;0.0;0.307;
44;0.0;0.298;
45;0.0;0.264;
46;0.0;0.285;
47;0.0;0.297;
48;0.0;0.315;
49;0.0;0.326;
50;0.0;0.301;
51;0.0;0.267;
52;0.0;0.298;
53;0.0;0.259;
54;0.0;0.292;
55;0.0;0.29;
56;0.0;0.313;
57;0.0;0.268;
58;0.0;0.248;
59;0.0;0.278;
60;0.0;0.316;
61;0.0;0.316;
62;0.0;0.309;
63;0.0;0.287;
64;0.0;0.32;
65;0.0;0.328;
66;0.0;0.31;
67;0.0;0.362;
68;0.0;0.332;
69;0.0;0.318;
70;0.0;0.295;
71;0.0;0.315;
72;0.0;0.326;
73;0.0;0.302;
74;0.0;0.296;
75;0.0;0.28;
76;0.0;0.311;
77;0.0;0.339;
78;0.0;0.33;
79;0.0;0.318;
80;0.0;0.286;
81;0.0;0.3;
82;0.0;0.294;
83;0.0;0.326;
84;0.0;0.317;
85;0.0;0.347;
86;0.0;0.321;
87;0.0;0.336;
88;0.0;0.327;
89;0.0;0.308;
90;0.0;0.301;
91;0.0;0.32;
92;0.0;0.315;
93;0.0;0.302;
94;0.0;0.31;
95;0.0;0.313;
96;0.0;0.342;
97;0.0;0.353;
98;0.0;0.305;
99;0.0;0.29;
100;0.0;0.305;
101;0.0;0.326;
102;0.0;0.345;
103;0.0;0.368;
104;0.0;0.316;
105;0.0;0.295;
106;0.0;0.309;
107;0.0;0.315;
108;0.0;0.308;
109;0.0;0.305;
110;0.0;0.36;
111;0.0;0.288;
112;0.0;0.289;
113;0.0;0.272;
114;0.0;0.317;
115;0.0;0.332;
116;0.0;0.335;
117;0.0;0.291;
118;0.0;0.355;
119;0.0;0.322;
120;0.0;0.326;
121;0.0;0.368;
122;0.0;0.353;
123;0.0;0.33;
124;0.0;0.305;
125;0.0;0.32;
126;0.0;0.332;
127;0.0;0.31;
128;0.0;0.294;
129;0.0;0.293;
130;0.0;0.303;
131;0.0;0.336;
132;0.0;0.321;
133;0.0;0.331;
134;0.0;0.298;
135;0.0;0.295;
136;0.0;0.3;
137;0.0;0.341;
138;0.0;0.293;
139;0.0;0.362;
140;0.0;0.298;
141;0.0;0.347;
142;0.0;0.343;
143;0.0;0.329;
144;0.0;0.315;
145;0.0;0.332;
146;0.0;0.331;
147;0.0;0.32;
148;0.0;0.308;
149;0.0;0.321;
150;0.0;0.332;
151;0.0;0.339;
152;0.0;0.317;
153;0.0;0.293;
154;0.0;0.31;
155;0.0;0.315;
156;0.0;0.346;
157;0.0;0.347;
158;0.0;0.335;
159;0.0;0.3;
160;0.0;0.312;
161;0.0;0.304;
162;0.0;0.306;
163;0.0;0.3;
164;0.0;0.344;
165;0.0;0.315;
166;0.0;0.294;
167;0.0;0.27;
168;0.0;0.286;
169;0.0;0.33;
170;0.0;0.317;
171;0.0;0.294;
172;0.0;0.359;
173;0.0;0.317;
174;0.0;0.324;
175;0.0;0.359;
176;0.0;0.366;
177;0.0;0.309;
178;0.0;0.301;
179;0.0;0.327;
180;0.0;0.319;
181;0.0;0.304;
182;0.0;0.3;
183;0.0;0.303;
184;0.0;0.294;
185;0.0;0.333;
186;0.0;0.308;
187;0.0;0.318;
188;0.0;0.289;
189;0.0;0.299;
190;0.0;0.281;
191;0.0;0.332;
