nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.412;
2;0.0;0.436;
3;0.0;0.402;
4;0.0;0.413;
5;0.0;0.393;
6;0.0;0.432;
7;0.0;0.438;
8;0.0;0.415;
9;0.0;0.434;
10;0.0;0.404;
11;0.0;0.395;
12;0.0;0.429;
13;0.0;0.457;
14;0.0;0.435;
15;0.0;0.407;
16;0.0;0.418;
17;0.0;0.434;
18;0.0;0.431;
19;0.0;0.4;
20;0.0;0.385;
21;0.0;0.427;
22;0.0;0.428;
23;0.0;0.412;
24;0.0;0.447;
25;0.0;0.429;
26;0.0;0.404;
27;0.0;0.409;
28;0.0;0.408;
29;0.0;0.397;
30;0.0;0.406;
31;0.0;0.44;
32;0.0;0.445;
33;0.0;0.442;
34;0.0;0.433;
35;0.0;0.429;
36;0.0;0.437;
37;0.0;0.438;
38;0.0;0.425;
39;0.0;0.397;
40;0.0;0.438;
41;0.0;0.457;
42;0.0;0.444;
43;0.0;0.449;
44;0.0;0.422;
45;0.0;0.41;
46;0.0;0.405;
47;0.0;0.416;
48;0.0;0.424;
49;0.0;0.428;
50;0.0;0.437;
51;0.0;0.38;
52;0.0;0.418;
53;0.0;0.411;
54;0.0;0.404;
55;0.0;0.419;
56;0.0;0.466;
57;0.0;0.393;
58;0.0;0.41;
59;0.0;0.407;
60;0.0;0.458;
61;0.0;0.415;
62;0.0;0.443;
63;0.0;0.417;
64;0.0;0.433;
65;0.0;0.382;
66;0.0;0.429;
67;0.0;0.476;
68;0.0;0.422;
69;0.0;0.433;
70;0.0;0.42;
71;0.0;0.44;
72;0.0;0.423;
73;0.0;0.426;
74;0.0;0.386;
75;0.0;0.429;
76;0.0;0.43;
77;0.0;0.429;
78;0.0;0.457;
79;0.0;0.424;
80;0.0;0.415;
81;0.0;0.416;
82;0.0;0.408;
83;0.0;0.401;
84;0.0;0.419;
85;0.0;0.435;
86;0.0;0.449;
87;0.0;0.447;
88;0.0;0.435;
89;0.0;0.425;
90;0.0;0.443;
91;0.0;0.426;
92;0.0;0.442;
93;0.0;0.396;
94;0.0;0.45;
95;0.0;0.45;
96;0.0;0.452;
97;0.0;0.457;
98;0.0;0.447;
99;0.0;0.393;
100;0.0;0.424;
101;0.0;0.41;
102;0.0;0.412;
103;0.0;0.438;
104;0.0;0.452;
105;0.0;0.393;
106;0.0;0.418;
107;0.0;0.412;
108;0.0;0.4;
109;0.0;0.414;
110;0.0;0.472;
111;0.0;0.397;
112;0.0;0.418;
113;0.0;0.409;
114;0.0;0.444;
115;0.0;0.427;
116;0.0;0.44;
117;0.0;0.407;
118;0.0;0.456;
119;0.0;0.379;
120;0.0;0.42;
121;0.0;0.459;
122;0.0;0.441;
123;0.0;0.442;
124;0.0;0.414;
125;0.0;0.423;
126;0.0;0.439;
127;0.0;0.428;
128;0.0;0.376;
129;0.0;0.427;
130;0.0;0.413;
131;0.0;0.437;
132;0.0;0.44;
133;0.0;0.439;
134;0.0;0.4;
135;0.0;0.422;
136;0.0;0.404;
137;0.0;0.415;
138;0.0;0.395;
139;0.0;0.418;
140;0.0;0.447;
141;0.0;0.439;
142;0.0;0.458;
143;0.0;0.421;
144;0.0;0.432;
145;0.0;0.412;
146;0.0;0.449;
147;0.0;0.41;
148;0.0;0.418;
149;0.0;0.435;
150;0.0;0.458;
151;0.0;0.435;
152;0.0;0.439;
153;0.0;0.388;
154;0.0;0.412;
155;0.0;0.414;
156;0.0;0.418;
157;0.0;0.418;
158;0.0;0.431;
159;0.0;0.398;
160;0.0;0.39;
161;0.0;0.396;
162;0.0;0.393;
163;0.0;0.41;
164;0.0;0.467;
165;0.0;0.386;
166;0.0;0.408;
167;0.0;0.386;
168;0.0;0.41;
169;0.0;0.421;
170;0.0;0.427;
171;0.0;0.398;
172;0.0;0.427;
173;0.0;0.363;
174;0.0;0.382;
175;0.0;0.452;
176;0.0;0.422;
177;0.0;0.421;
178;0.0;0.39;
179;0.0;0.411;
180;0.0;0.42;
181;0.0;0.398;
182;0.0;0.366;
183;0.0;0.399;
184;0.0;0.4;
185;0.0;0.407;
186;0.0;0.402;
187;0.0;0.423;
188;0.0;0.363;
189;0.0;0.4;
190;0.0;0.355;
191;0.0;0.378;
