nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.408;
2;0.0;0.437;
3;0.0;0.413;
4;0.0;0.404;
5;0.0;0.386;
6;0.0;0.429;
7;0.0;0.426;
8;0.0;0.391;
9;0.0;0.405;
10;0.0;0.379;
11;0.0;0.395;
12;0.0;0.383;
13;0.0;0.41;
14;0.0;0.387;
15;0.0;0.367;
16;0.0;0.369;
17;0.0;0.378;
18;0.0;0.374;
19;0.0;0.316;
20;0.0;0.324;
21;0.0;0.354;
22;0.0;0.332;
23;0.0;0.366;
24;0.0;0.349;
25;0.0;0.337;
26;0.0;0.338;
27;0.0;0.328;
28;0.0;0.331;
29;0.0;0.317;
30;0.0;0.316;
31;0.0;0.326;
32;0.0;0.337;
33;0.0;0.324;
34;0.0;0.302;
35;0.0;0.298;
36;0.0;0.28;
37;0.0;0.317;
38;0.0;0.299;
39;0.0;0.276;
40;0.0;0.311;
41;0.0;0.332;
42;0.0;0.35;
43;0.0;0.327;
44;0.0;0.302;
45;0.0;0.284;
46;0.0;0.301;
47;0.0;0.306;
48;0.0;0.326;
49;0.0;0.331;
50;0.0;0.305;
51;0.0;0.285;
52;0.0;0.299;
53;0.0;0.275;
54;0.0;0.315;
55;0.0;0.29;
56;0.0;0.317;
57;0.0;0.279;
58;0.0;0.26;
59;0.0;0.291;
60;0.0;0.313;
61;0.0;0.326;
62;0.0;0.323;
63;0.0;0.294;
64;0.0;0.331;
65;0.0;0.329;
66;0.0;0.315;
67;0.0;0.376;
68;0.0;0.329;
69;0.0;0.325;
70;0.0;0.303;
71;0.0;0.31;
72;0.0;0.33;
73;0.0;0.309;
74;0.0;0.297;
75;0.0;0.278;
76;0.0;0.319;
77;0.0;0.339;
78;0.0;0.34;
79;0.0;0.305;
80;0.0;0.292;
81;0.0;0.31;
82;0.0;0.292;
83;0.0;0.336;
84;0.0;0.314;
85;0.0;0.348;
86;0.0;0.302;
87;0.0;0.34;
88;0.0;0.335;
89;0.0;0.332;
90;0.0;0.315;
91;0.0;0.333;
92;0.0;0.317;
93;0.0;0.299;
94;0.0;0.304;
95;0.0;0.306;
96;0.0;0.345;
97;0.0;0.348;
98;0.0;0.308;
99;0.0;0.291;
100;0.0;0.306;
101;0.0;0.313;
102;0.0;0.333;
103;0.0;0.362;
104;0.0;0.323;
105;0.0;0.295;
106;0.0;0.314;
107;0.0;0.303;
108;0.0;0.293;
109;0.0;0.295;
110;0.0;0.351;
111;0.0;0.29;
112;0.0;0.293;
113;0.0;0.288;
114;0.0;0.332;
115;0.0;0.358;
116;0.0;0.337;
117;0.0;0.315;
118;0.0;0.379;
119;0.0;0.331;
120;0.0;0.33;
121;0.0;0.374;
122;0.0;0.372;
123;0.0;0.347;
124;0.0;0.319;
125;0.0;0.319;
126;0.0;0.328;
127;0.0;0.305;
128;0.0;0.297;
129;0.0;0.305;
130;0.0;0.304;
131;0.0;0.339;
132;0.0;0.337;
133;0.0;0.339;
134;0.0;0.302;
135;0.0;0.306;
136;0.0;0.299;
137;0.0;0.365;
138;0.0;0.293;
139;0.0;0.341;
140;0.0;0.306;
141;0.0;0.348;
142;0.0;0.353;
143;0.0;0.344;
144;0.0;0.328;
145;0.0;0.354;
146;0.0;0.329;
147;0.0;0.326;
148;0.0;0.309;
149;0.0;0.315;
150;0.0;0.343;
151;0.0;0.35;
152;0.0;0.298;
153;0.0;0.292;
154;0.0;0.311;
155;0.0;0.306;
156;0.0;0.34;
157;0.0;0.355;
158;0.0;0.346;
159;0.0;0.3;
160;0.0;0.297;
161;0.0;0.296;
162;0.0;0.3;
163;0.0;0.288;
164;0.0;0.352;
165;0.0;0.308;
166;0.0;0.293;
167;0.0;0.271;
168;0.0;0.301;
169;0.0;0.361;
170;0.0;0.299;
171;0.0;0.302;
172;0.0;0.349;
173;0.0;0.317;
174;0.0;0.327;
175;0.0;0.347;
176;0.0;0.364;
177;0.0;0.303;
178;0.0;0.31;
179;0.0;0.316;
180;0.0;0.318;
181;0.0;0.309;
182;0.0;0.296;
183;0.0;0.299;
184;0.0;0.311;
185;0.0;0.345;
186;0.0;0.309;
187;0.0;0.328;
188;0.0;0.304;
189;0.0;0.307;
190;0.0;0.289;
191;0.0;0.354;
