nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.405;
2;0.0;0.44;
3;0.0;0.427;
4;0.0;0.408;
5;0.0;0.398;
6;0.0;0.447;
7;0.0;0.428;
8;0.0;0.397;
9;0.0;0.426;
10;0.0;0.392;
11;0.0;0.407;
12;0.0;0.408;
13;0.0;0.439;
14;0.0;0.407;
15;0.0;0.384;
16;0.0;0.388;
17;0.0;0.398;
18;0.0;0.398;
19;0.0;0.355;
20;0.0;0.347;
21;0.0;0.369;
22;0.0;0.369;
23;0.0;0.388;
24;0.0;0.397;
25;0.0;0.357;
26;0.0;0.33;
27;0.0;0.351;
28;0.0;0.353;
29;0.0;0.356;
30;0.0;0.355;
31;0.0;0.37;
32;0.0;0.379;
33;0.0;0.36;
34;0.0;0.342;
35;0.0;0.36;
36;0.0;0.332;
37;0.0;0.371;
38;0.0;0.364;
39;0.0;0.321;
40;0.0;0.344;
41;0.0;0.348;
42;0.0;0.364;
43;0.0;0.34;
44;0.0;0.34;
45;0.0;0.311;
46;0.0;0.334;
47;0.0;0.351;
48;0.0;0.35;
49;0.0;0.368;
50;0.0;0.342;
51;0.0;0.303;
52;0.0;0.325;
53;0.0;0.317;
54;0.0;0.353;
55;0.0;0.344;
56;0.0;0.379;
57;0.0;0.333;
58;0.0;0.304;
59;0.0;0.318;
60;0.0;0.362;
61;0.0;0.363;
62;0.0;0.353;
63;0.0;0.337;
64;0.0;0.363;
65;0.0;0.355;
66;0.0;0.349;
67;0.0;0.398;
68;0.0;0.378;
69;0.0;0.382;
70;0.0;0.36;
71;0.0;0.38;
72;0.0;0.368;
73;0.0;0.352;
74;0.0;0.32;
75;0.0;0.336;
76;0.0;0.362;
77;0.0;0.369;
78;0.0;0.367;
79;0.0;0.361;
80;0.0;0.335;
81;0.0;0.347;
82;0.0;0.342;
83;0.0;0.371;
84;0.0;0.337;
85;0.0;0.38;
86;0.0;0.349;
87;0.0;0.364;
88;0.0;0.343;
89;0.0;0.365;
90;0.0;0.349;
91;0.0;0.373;
92;0.0;0.356;
93;0.0;0.35;
94;0.0;0.345;
95;0.0;0.35;
96;0.0;0.372;
97;0.0;0.364;
98;0.0;0.342;
99;0.0;0.313;
100;0.0;0.339;
101;0.0;0.35;
102;0.0;0.369;
103;0.0;0.385;
104;0.0;0.341;
105;0.0;0.327;
106;0.0;0.334;
107;0.0;0.326;
108;0.0;0.329;
109;0.0;0.325;
110;0.0;0.388;
111;0.0;0.319;
112;0.0;0.311;
113;0.0;0.303;
114;0.0;0.354;
115;0.0;0.385;
116;0.0;0.352;
117;0.0;0.328;
118;0.0;0.373;
119;0.0;0.344;
120;0.0;0.351;
121;0.0;0.388;
122;0.0;0.371;
123;0.0;0.347;
124;0.0;0.33;
125;0.0;0.363;
126;0.0;0.37;
127;0.0;0.317;
128;0.0;0.293;
129;0.0;0.326;
130;0.0;0.339;
131;0.0;0.352;
132;0.0;0.348;
133;0.0;0.362;
134;0.0;0.327;
135;0.0;0.32;
136;0.0;0.326;
137;0.0;0.374;
138;0.0;0.317;
139;0.0;0.361;
140;0.0;0.317;
141;0.0;0.36;
142;0.0;0.35;
143;0.0;0.359;
144;0.0;0.343;
145;0.0;0.366;
146;0.0;0.36;
147;0.0;0.349;
148;0.0;0.326;
149;0.0;0.323;
150;0.0;0.367;
151;0.0;0.344;
152;0.0;0.339;
153;0.0;0.312;
154;0.0;0.325;
155;0.0;0.345;
156;0.0;0.356;
157;0.0;0.376;
158;0.0;0.341;
159;0.0;0.314;
160;0.0;0.321;
161;0.0;0.324;
162;0.0;0.316;
163;0.0;0.313;
164;0.0;0.372;
165;0.0;0.315;
166;0.0;0.301;
167;0.0;0.291;
168;0.0;0.308;
169;0.0;0.365;
170;0.0;0.331;
171;0.0;0.315;
172;0.0;0.373;
173;0.0;0.319;
174;0.0;0.345;
175;0.0;0.378;
176;0.0;0.377;
177;0.0;0.329;
178;0.0;0.315;
179;0.0;0.329;
180;0.0;0.34;
181;0.0;0.331;
182;0.0;0.304;
183;0.0;0.308;
184;0.0;0.306;
185;0.0;0.351;
186;0.0;0.324;
187;0.0;0.315;
188;0.0;0.325;
189;0.0;0.301;
190;0.0;0.304;
191;0.0;0.357;
