nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.413;
2;0.0;0.426;
3;0.0;0.409;
4;0.0;0.402;
5;0.0;0.388;
6;0.0;0.426;
7;0.0;0.424;
8;0.0;0.384;
9;0.0;0.408;
10;0.0;0.385;
11;0.0;0.397;
12;0.0;0.389;
13;0.0;0.42;
14;0.0;0.387;
15;0.0;0.375;
16;0.0;0.384;
17;0.0;0.376;
18;0.0;0.386;
19;0.0;0.322;
20;0.0;0.316;
21;0.0;0.354;
22;0.0;0.348;
23;0.0;0.374;
24;0.0;0.358;
25;0.0;0.341;
26;0.0;0.325;
27;0.0;0.338;
28;0.0;0.328;
29;0.0;0.321;
30;0.0;0.318;
31;0.0;0.333;
32;0.0;0.347;
33;0.0;0.347;
34;0.0;0.317;
35;0.0;0.302;
36;0.0;0.294;
37;0.0;0.324;
38;0.0;0.311;
39;0.0;0.286;
40;0.0;0.324;
41;0.0;0.337;
42;0.0;0.362;
43;0.0;0.341;
44;0.0;0.306;
45;0.0;0.303;
46;0.0;0.308;
47;0.0;0.327;
48;0.0;0.327;
49;0.0;0.344;
50;0.0;0.32;
51;0.0;0.291;
52;0.0;0.325;
53;0.0;0.29;
54;0.0;0.318;
55;0.0;0.31;
56;0.0;0.335;
57;0.0;0.303;
58;0.0;0.27;
59;0.0;0.286;
60;0.0;0.322;
61;0.0;0.324;
62;0.0;0.324;
63;0.0;0.308;
64;0.0;0.348;
65;0.0;0.343;
66;0.0;0.322;
67;0.0;0.375;
68;0.0;0.332;
69;0.0;0.331;
70;0.0;0.31;
71;0.0;0.328;
72;0.0;0.331;
73;0.0;0.3;
74;0.0;0.301;
75;0.0;0.296;
76;0.0;0.325;
77;0.0;0.334;
78;0.0;0.33;
79;0.0;0.334;
80;0.0;0.303;
81;0.0;0.33;
82;0.0;0.312;
83;0.0;0.337;
84;0.0;0.32;
85;0.0;0.351;
86;0.0;0.335;
87;0.0;0.345;
88;0.0;0.335;
89;0.0;0.328;
90;0.0;0.319;
91;0.0;0.335;
92;0.0;0.314;
93;0.0;0.321;
94;0.0;0.331;
95;0.0;0.335;
96;0.0;0.342;
97;0.0;0.347;
98;0.0;0.311;
99;0.0;0.305;
100;0.0;0.305;
101;0.0;0.337;
102;0.0;0.354;
103;0.0;0.364;
104;0.0;0.322;
105;0.0;0.299;
106;0.0;0.319;
107;0.0;0.312;
108;0.0;0.311;
109;0.0;0.302;
110;0.0;0.369;
111;0.0;0.299;
112;0.0;0.307;
113;0.0;0.291;
114;0.0;0.326;
115;0.0;0.35;
116;0.0;0.323;
117;0.0;0.314;
118;0.0;0.379;
119;0.0;0.344;
120;0.0;0.327;
121;0.0;0.361;
122;0.0;0.367;
123;0.0;0.333;
124;0.0;0.302;
125;0.0;0.331;
126;0.0;0.346;
127;0.0;0.312;
128;0.0;0.294;
129;0.0;0.307;
130;0.0;0.32;
131;0.0;0.341;
132;0.0;0.326;
133;0.0;0.333;
134;0.0;0.296;
135;0.0;0.306;
136;0.0;0.307;
137;0.0;0.352;
138;0.0;0.295;
139;0.0;0.357;
140;0.0;0.318;
141;0.0;0.346;
142;0.0;0.357;
143;0.0;0.338;
144;0.0;0.321;
145;0.0;0.338;
146;0.0;0.334;
147;0.0;0.328;
148;0.0;0.31;
149;0.0;0.327;
150;0.0;0.342;
151;0.0;0.329;
152;0.0;0.322;
153;0.0;0.299;
154;0.0;0.31;
155;0.0;0.322;
156;0.0;0.339;
157;0.0;0.354;
158;0.0;0.335;
159;0.0;0.296;
160;0.0;0.313;
161;0.0;0.297;
162;0.0;0.306;
163;0.0;0.294;
164;0.0;0.366;
165;0.0;0.319;
166;0.0;0.293;
167;0.0;0.285;
168;0.0;0.287;
169;0.0;0.332;
170;0.0;0.314;
171;0.0;0.3;
172;0.0;0.369;
173;0.0;0.328;
174;0.0;0.339;
175;0.0;0.344;
176;0.0;0.366;
177;0.0;0.306;
178;0.0;0.313;
179;0.0;0.321;
180;0.0;0.326;
181;0.0;0.313;
182;0.0;0.298;
183;0.0;0.3;
184;0.0;0.309;
185;0.0;0.341;
186;0.0;0.316;
187;0.0;0.321;
188;0.0;0.296;
189;0.0;0.311;
190;0.0;0.301;
191;0.0;0.342;
