nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.397;
2;0.0;0.428;
3;0.0;0.409;
4;0.0;0.399;
5;0.0;0.396;
6;0.0;0.43;
7;0.0;0.422;
8;0.0;0.401;
9;0.0;0.412;
10;0.0;0.378;
11;0.0;0.409;
12;0.0;0.39;
13;0.0;0.419;
14;0.0;0.404;
15;0.0;0.369;
16;0.0;0.378;
17;0.0;0.386;
18;0.0;0.385;
19;0.0;0.329;
20;0.0;0.327;
21;0.0;0.357;
22;0.0;0.359;
23;0.0;0.374;
24;0.0;0.383;
25;0.0;0.358;
26;0.0;0.335;
27;0.0;0.345;
28;0.0;0.342;
29;0.0;0.352;
30;0.0;0.331;
31;0.0;0.338;
32;0.0;0.354;
33;0.0;0.347;
34;0.0;0.332;
35;0.0;0.327;
36;0.0;0.289;
37;0.0;0.337;
38;0.0;0.317;
39;0.0;0.291;
40;0.0;0.314;
41;0.0;0.334;
42;0.0;0.354;
43;0.0;0.348;
44;0.0;0.317;
45;0.0;0.284;
46;0.0;0.308;
47;0.0;0.313;
48;0.0;0.335;
49;0.0;0.342;
50;0.0;0.321;
51;0.0;0.293;
52;0.0;0.309;
53;0.0;0.292;
54;0.0;0.321;
55;0.0;0.317;
56;0.0;0.342;
57;0.0;0.302;
58;0.0;0.277;
59;0.0;0.297;
60;0.0;0.322;
61;0.0;0.335;
62;0.0;0.319;
63;0.0;0.303;
64;0.0;0.345;
65;0.0;0.34;
66;0.0;0.326;
67;0.0;0.387;
68;0.0;0.341;
69;0.0;0.334;
70;0.0;0.32;
71;0.0;0.337;
72;0.0;0.335;
73;0.0;0.335;
74;0.0;0.302;
75;0.0;0.296;
76;0.0;0.333;
77;0.0;0.337;
78;0.0;0.343;
79;0.0;0.332;
80;0.0;0.31;
81;0.0;0.329;
82;0.0;0.304;
83;0.0;0.348;
84;0.0;0.326;
85;0.0;0.357;
86;0.0;0.344;
87;0.0;0.355;
88;0.0;0.344;
89;0.0;0.337;
90;0.0;0.324;
91;0.0;0.344;
92;0.0;0.34;
93;0.0;0.322;
94;0.0;0.325;
95;0.0;0.319;
96;0.0;0.362;
97;0.0;0.367;
98;0.0;0.338;
99;0.0;0.3;
100;0.0;0.312;
101;0.0;0.333;
102;0.0;0.346;
103;0.0;0.361;
104;0.0;0.326;
105;0.0;0.311;
106;0.0;0.332;
107;0.0;0.316;
108;0.0;0.313;
109;0.0;0.316;
110;0.0;0.365;
111;0.0;0.304;
112;0.0;0.305;
113;0.0;0.285;
114;0.0;0.338;
115;0.0;0.371;
116;0.0;0.356;
117;0.0;0.313;
118;0.0;0.37;
119;0.0;0.345;
120;0.0;0.335;
121;0.0;0.37;
122;0.0;0.365;
123;0.0;0.334;
124;0.0;0.31;
125;0.0;0.334;
126;0.0;0.335;
127;0.0;0.32;
128;0.0;0.291;
129;0.0;0.313;
130;0.0;0.316;
131;0.0;0.348;
132;0.0;0.336;
133;0.0;0.353;
134;0.0;0.3;
135;0.0;0.313;
136;0.0;0.305;
137;0.0;0.357;
138;0.0;0.308;
139;0.0;0.365;
140;0.0;0.316;
141;0.0;0.341;
142;0.0;0.352;
143;0.0;0.337;
144;0.0;0.32;
145;0.0;0.33;
146;0.0;0.32;
147;0.0;0.321;
148;0.0;0.318;
149;0.0;0.315;
150;0.0;0.338;
151;0.0;0.335;
152;0.0;0.317;
153;0.0;0.299;
154;0.0;0.299;
155;0.0;0.321;
156;0.0;0.342;
157;0.0;0.337;
158;0.0;0.327;
159;0.0;0.308;
160;0.0;0.317;
161;0.0;0.303;
162;0.0;0.312;
163;0.0;0.285;
164;0.0;0.349;
165;0.0;0.3;
166;0.0;0.298;
167;0.0;0.284;
168;0.0;0.292;
169;0.0;0.348;
170;0.0;0.316;
171;0.0;0.305;
172;0.0;0.369;
173;0.0;0.315;
174;0.0;0.34;
175;0.0;0.361;
176;0.0;0.377;
177;0.0;0.316;
178;0.0;0.318;
179;0.0;0.316;
180;0.0;0.319;
181;0.0;0.314;
182;0.0;0.297;
183;0.0;0.307;
184;0.0;0.319;
185;0.0;0.341;
186;0.0;0.332;
187;0.0;0.331;
188;0.0;0.294;
189;0.0;0.31;
190;0.0;0.3;
191;0.0;0.35;
