nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.4;
2;0.0;0.416;
3;0.0;0.409;
4;0.0;0.398;
5;0.0;0.373;
6;0.0;0.418;
7;0.0;0.411;
8;0.0;0.361;
9;0.0;0.4;
10;0.0;0.369;
11;0.0;0.383;
12;0.0;0.375;
13;0.0;0.407;
14;0.0;0.384;
15;0.0;0.36;
16;0.0;0.361;
17;0.0;0.362;
18;0.0;0.373;
19;0.0;0.307;
20;0.0;0.305;
21;0.0;0.323;
22;0.0;0.323;
23;0.0;0.352;
24;0.0;0.357;
25;0.0;0.342;
26;0.0;0.313;
27;0.0;0.338;
28;0.0;0.338;
29;0.0;0.316;
30;0.0;0.323;
31;0.0;0.334;
32;0.0;0.353;
33;0.0;0.336;
34;0.0;0.309;
35;0.0;0.306;
36;0.0;0.287;
37;0.0;0.341;
38;0.0;0.326;
39;0.0;0.304;
40;0.0;0.323;
41;0.0;0.341;
42;0.0;0.369;
43;0.0;0.344;
44;0.0;0.33;
45;0.0;0.31;
46;0.0;0.308;
47;0.0;0.334;
48;0.0;0.349;
49;0.0;0.362;
50;0.0;0.321;
51;0.0;0.297;
52;0.0;0.325;
53;0.0;0.306;
54;0.0;0.331;
55;0.0;0.317;
56;0.0;0.364;
57;0.0;0.315;
58;0.0;0.297;
59;0.0;0.326;
60;0.0;0.34;
61;0.0;0.37;
62;0.0;0.34;
63;0.0;0.332;
64;0.0;0.362;
65;0.0;0.362;
66;0.0;0.338;
67;0.0;0.4;
68;0.0;0.343;
69;0.0;0.358;
70;0.0;0.319;
71;0.0;0.329;
72;0.0;0.335;
73;0.0;0.314;
74;0.0;0.312;
75;0.0;0.291;
76;0.0;0.33;
77;0.0;0.344;
78;0.0;0.348;
79;0.0;0.336;
80;0.0;0.302;
81;0.0;0.325;
82;0.0;0.317;
83;0.0;0.353;
84;0.0;0.314;
85;0.0;0.36;
86;0.0;0.324;
87;0.0;0.348;
88;0.0;0.328;
89;0.0;0.329;
90;0.0;0.33;
91;0.0;0.34;
92;0.0;0.319;
93;0.0;0.327;
94;0.0;0.338;
95;0.0;0.326;
96;0.0;0.336;
97;0.0;0.357;
98;0.0;0.325;
99;0.0;0.317;
100;0.0;0.326;
101;0.0;0.329;
102;0.0;0.345;
103;0.0;0.361;
104;0.0;0.333;
105;0.0;0.304;
106;0.0;0.318;
107;0.0;0.317;
108;0.0;0.311;
109;0.0;0.309;
110;0.0;0.382;
111;0.0;0.3;
112;0.0;0.299;
113;0.0;0.295;
114;0.0;0.324;
115;0.0;0.355;
116;0.0;0.322;
117;0.0;0.319;
118;0.0;0.378;
119;0.0;0.34;
120;0.0;0.335;
121;0.0;0.375;
122;0.0;0.361;
123;0.0;0.342;
124;0.0;0.31;
125;0.0;0.317;
126;0.0;0.325;
127;0.0;0.308;
128;0.0;0.287;
129;0.0;0.315;
130;0.0;0.33;
131;0.0;0.335;
132;0.0;0.317;
133;0.0;0.338;
134;0.0;0.293;
135;0.0;0.296;
136;0.0;0.305;
137;0.0;0.353;
138;0.0;0.284;
139;0.0;0.349;
140;0.0;0.311;
141;0.0;0.352;
142;0.0;0.354;
143;0.0;0.33;
144;0.0;0.327;
145;0.0;0.359;
146;0.0;0.324;
147;0.0;0.318;
148;0.0;0.295;
149;0.0;0.3;
150;0.0;0.33;
151;0.0;0.329;
152;0.0;0.328;
153;0.0;0.305;
154;0.0;0.313;
155;0.0;0.316;
156;0.0;0.337;
157;0.0;0.359;
158;0.0;0.338;
159;0.0;0.303;
160;0.0;0.314;
161;0.0;0.311;
162;0.0;0.319;
163;0.0;0.287;
164;0.0;0.368;
165;0.0;0.316;
166;0.0;0.289;
167;0.0;0.294;
168;0.0;0.317;
169;0.0;0.347;
170;0.0;0.312;
171;0.0;0.317;
172;0.0;0.368;
173;0.0;0.326;
174;0.0;0.344;
175;0.0;0.359;
176;0.0;0.363;
177;0.0;0.302;
178;0.0;0.311;
179;0.0;0.319;
180;0.0;0.323;
181;0.0;0.315;
182;0.0;0.3;
183;0.0;0.294;
184;0.0;0.305;
185;0.0;0.338;
186;0.0;0.325;
187;0.0;0.323;
188;0.0;0.296;
189;0.0;0.299;
190;0.0;0.301;
191;0.0;0.338;
