nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.402;
2;0.0;0.435;
3;0.0;0.403;
4;0.0;0.393;
5;0.0;0.392;
6;0.0;0.444;
7;0.0;0.428;
8;0.0;0.406;
9;0.0;0.427;
10;0.0;0.391;
11;0.0;0.414;
12;0.0;0.428;
13;0.0;0.46;
14;0.0;0.432;
15;0.0;0.408;
16;0.0;0.411;
17;0.0;0.421;
18;0.0;0.415;
19;0.0;0.384;
20;0.0;0.382;
21;0.0;0.399;
22;0.0;0.411;
23;0.0;0.42;
24;0.0;0.417;
25;0.0;0.39;
26;0.0;0.375;
27;0.0;0.388;
28;0.0;0.38;
29;0.0;0.398;
30;0.0;0.373;
31;0.0;0.384;
32;0.0;0.404;
33;0.0;0.385;
34;0.0;0.363;
35;0.0;0.369;
36;0.0;0.37;
37;0.0;0.397;
38;0.0;0.395;
39;0.0;0.352;
40;0.0;0.374;
41;0.0;0.377;
42;0.0;0.389;
43;0.0;0.359;
44;0.0;0.366;
45;0.0;0.339;
46;0.0;0.367;
47;0.0;0.361;
48;0.0;0.38;
49;0.0;0.392;
50;0.0;0.368;
51;0.0;0.329;
52;0.0;0.338;
53;0.0;0.329;
54;0.0;0.352;
55;0.0;0.348;
56;0.0;0.375;
57;0.0;0.344;
58;0.0;0.319;
59;0.0;0.336;
60;0.0;0.377;
61;0.0;0.374;
62;0.0;0.382;
63;0.0;0.34;
64;0.0;0.374;
65;0.0;0.356;
66;0.0;0.363;
67;0.0;0.411;
68;0.0;0.373;
69;0.0;0.383;
70;0.0;0.383;
71;0.0;0.393;
72;0.0;0.375;
73;0.0;0.362;
74;0.0;0.336;
75;0.0;0.359;
76;0.0;0.367;
77;0.0;0.399;
78;0.0;0.413;
79;0.0;0.375;
80;0.0;0.371;
81;0.0;0.371;
82;0.0;0.367;
83;0.0;0.396;
84;0.0;0.367;
85;0.0;0.391;
86;0.0;0.368;
87;0.0;0.401;
88;0.0;0.368;
89;0.0;0.371;
90;0.0;0.365;
91;0.0;0.374;
92;0.0;0.388;
93;0.0;0.369;
94;0.0;0.355;
95;0.0;0.375;
96;0.0;0.379;
97;0.0;0.378;
98;0.0;0.364;
99;0.0;0.314;
100;0.0;0.348;
101;0.0;0.344;
102;0.0;0.36;
103;0.0;0.392;
104;0.0;0.372;
105;0.0;0.326;
106;0.0;0.335;
107;0.0;0.336;
108;0.0;0.345;
109;0.0;0.35;
110;0.0;0.405;
111;0.0;0.333;
112;0.0;0.323;
113;0.0;0.326;
114;0.0;0.366;
115;0.0;0.405;
