nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.407;
2;0.0;0.435;
3;0.0;0.405;
4;0.0;0.407;
5;0.0;0.402;
6;0.0;0.46;
7;0.0;0.454;
8;0.0;0.416;
9;0.0;0.44;
10;0.0;0.41;
11;0.0;0.418;
12;0.0;0.436;
13;0.0;0.478;
14;0.0;0.437;
15;0.0;0.422;
16;0.0;0.423;
17;0.0;0.426;
18;0.0;0.43;
19;0.0;0.4;
20;0.0;0.398;
21;0.0;0.398;
22;0.0;0.412;
23;0.0;0.411;
24;0.0;0.415;
25;0.0;0.371;
26;0.0;0.362;
27;0.0;0.387;
28;0.0;0.387;
29;0.0;0.393;
30;0.0;0.373;
31;0.0;0.384;
32;0.0;0.397;
33;0.0;0.391;
34;0.0;0.381;
35;0.0;0.364;
36;0.0;0.367;
37;0.0;0.412;
38;0.0;0.42;
39;0.0;0.371;
40;0.0;0.384;
41;0.0;0.384;
42;0.0;0.396;
43;0.0;0.376;
44;0.0;0.37;
45;0.0;0.345;
46;0.0;0.368;
47;0.0;0.354;
48;0.0;0.37;
49;0.0;0.405;
50;0.0;0.36;
51;0.0;0.326;
52;0.0;0.342;
53;0.0;0.325;
54;0.0;0.346;
55;0.0;0.34;
56;0.0;0.374;
57;0.0;0.337;
58;0.0;0.302;
59;0.0;0.316;
60;0.0;0.363;
61;0.0;0.367;
62;0.0;0.373;
63;0.0;0.326;
64;0.0;0.369;
65;0.0;0.344;
66;0.0;0.345;
67;0.0;0.396;
68;0.0;0.355;
69;0.0;0.37;
70;0.0;0.358;
71;0.0;0.37;
72;0.0;0.35;
73;0.0;0.325;
74;0.0;0.303;
75;0.0;0.335;
76;0.0;0.357;
77;0.0;0.377;
78;0.0;0.377;
79;0.0;0.36;
80;0.0;0.344;
81;0.0;0.355;
82;0.0;0.348;
83;0.0;0.369;
84;0.0;0.337;
85;0.0;0.362;
86;0.0;0.331;
87;0.0;0.376;
88;0.0;0.324;
89;0.0;0.346;
90;0.0;0.344;
91;0.0;0.346;
92;0.0;0.367;
93;0.0;0.345;
94;0.0;0.343;
95;0.0;0.342;
96;0.0;0.367;
97;0.0;0.366;
98;0.0;0.344;
99;0.0;0.306;
100;0.0;0.349;
101;0.0;0.325;
102;0.0;0.343;
103;0.0;0.369;
104;0.0;0.339;
105;0.0;0.306;
106;0.0;0.324;
107;0.0;0.31;
108;0.0;0.32;
109;0.0;0.32;
110;0.0;0.367;
111;0.0;0.294;
112;0.0;0.298;
113;0.0;0.287;
114;0.0;0.345;
115;0.0;0.38;
116;0.0;0.351;
117;0.0;0.312;
118;0.0;0.365;
119;0.0;0.339;
120;0.0;0.336;
121;0.0;0.384;
122;0.0;0.379;
123;0.0;0.339;
124;0.0;0.325;
125;0.0;0.346;
126;0.0;0.336;
127;0.0;0.333;
128;0.0;0.282;
129;0.0;0.32;
130;0.0;0.319;
131;0.0;0.357;
132;0.0;0.344;
133;0.0;0.348;
134;0.0;0.323;
135;0.0;0.323;
136;0.0;0.317;
137;0.0;0.366;
138;0.0;0.309;
139;0.0;0.374;
140;0.0;0.301;
141;0.0;0.351;
142;0.0;0.347;
143;0.0;0.347;
144;0.0;0.335;
145;0.0;0.353;
146;0.0;0.376;
147;0.0;0.343;
148;0.0;0.317;
149;0.0;0.35;
150;0.0;0.358;
151;0.0;0.343;
152;0.0;0.337;
153;0.0;0.309;
154;0.0;0.325;
155;0.0;0.329;
156;0.0;0.352;
157;0.0;0.375;
158;0.0;0.352;
159;0.0;0.3;
160;0.0;0.31;
161;0.0;0.31;
162;0.0;0.313;
163;0.0;0.321;
164;0.0;0.367;
165;0.0;0.313;
166;0.0;0.304;
167;0.0;0.284;
168;0.0;0.322;
169;0.0;0.377;
170;0.0;0.351;
171;0.0;0.307;
172;0.0;0.364;
173;0.0;0.329;
174;0.0;0.34;
175;0.0;0.377;
176;0.0;0.383;
177;0.0;0.339;
178;0.0;0.329;
179;0.0;0.337;
180;0.0;0.343;
181;0.0;0.316;
182;0.0;0.282;
183;0.0;0.302;
184;0.0;0.318;
185;0.0;0.337;
186;0.0;0.334;
187;0.0;0.344;
188;0.0;0.322;
189;0.0;0.314;
190;0.0;0.288;
191;0.0;0.363;
