nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.407;
2;0.0;0.424;
3;0.0;0.412;
4;0.0;0.402;
5;0.0;0.381;
6;0.0;0.428;
7;0.0;0.42;
8;0.0;0.379;
9;0.0;0.402;
10;0.0;0.382;
11;0.0;0.395;
12;0.0;0.39;
13;0.0;0.418;
14;0.0;0.384;
15;0.0;0.371;
16;0.0;0.374;
17;0.0;0.372;
18;0.0;0.382;
19;0.0;0.318;
20;0.0;0.313;
21;0.0;0.349;
22;0.0;0.338;
23;0.0;0.357;
24;0.0;0.343;
25;0.0;0.33;
26;0.0;0.304;
27;0.0;0.313;
28;0.0;0.315;
29;0.0;0.302;
30;0.0;0.302;
31;0.0;0.307;
32;0.0;0.335;
33;0.0;0.331;
34;0.0;0.297;
35;0.0;0.283;
36;0.0;0.274;
37;0.0;0.311;
38;0.0;0.301;
39;0.0;0.274;
40;0.0;0.308;
41;0.0;0.322;
42;0.0;0.332;
43;0.0;0.309;
44;0.0;0.304;
45;0.0;0.287;
46;0.0;0.295;
47;0.0;0.311;
48;0.0;0.339;
49;0.0;0.343;
50;0.0;0.316;
51;0.0;0.283;
52;0.0;0.317;
53;0.0;0.287;
54;0.0;0.308;
55;0.0;0.288;
56;0.0;0.329;
57;0.0;0.294;
58;0.0;0.266;
59;0.0;0.304;
60;0.0;0.314;
61;0.0;0.344;
62;0.0;0.317;
63;0.0;0.316;
64;0.0;0.35;
65;0.0;0.341;
66;0.0;0.327;
67;0.0;0.369;
68;0.0;0.328;
69;0.0;0.326;
70;0.0;0.304;
71;0.0;0.315;
72;0.0;0.327;
73;0.0;0.303;
74;0.0;0.304;
75;0.0;0.282;
76;0.0;0.318;
77;0.0;0.331;
78;0.0;0.338;
79;0.0;0.339;
80;0.0;0.301;
81;0.0;0.32;
82;0.0;0.307;
83;0.0;0.347;
84;0.0;0.322;
85;0.0;0.349;
86;0.0;0.328;
87;0.0;0.337;
88;0.0;0.332;
89;0.0;0.343;
90;0.0;0.324;
91;0.0;0.337;
92;0.0;0.315;
93;0.0;0.324;
94;0.0;0.332;
95;0.0;0.333;
96;0.0;0.35;
97;0.0;0.347;
98;0.0;0.309;
99;0.0;0.308;
100;0.0;0.307;
101;0.0;0.332;
102;0.0;0.357;
103;0.0;0.357;
104;0.0;0.31;
105;0.0;0.291;
106;0.0;0.307;
107;0.0;0.31;
108;0.0;0.306;
109;0.0;0.295;
110;0.0;0.369;
111;0.0;0.302;
112;0.0;0.305;
113;0.0;0.285;
114;0.0;0.326;
115;0.0;0.37;
116;0.0;0.332;
117;0.0;0.309;
118;0.0;0.371;
119;0.0;0.339;
120;0.0;0.337;
121;0.0;0.39;
122;0.0;0.358;
123;0.0;0.34;
124;0.0;0.318;
125;0.0;0.335;
126;0.0;0.335;
127;0.0;0.321;
128;0.0;0.311;
129;0.0;0.301;
130;0.0;0.307;
131;0.0;0.329;
132;0.0;0.318;
133;0.0;0.34;
134;0.0;0.279;
135;0.0;0.297;
136;0.0;0.301;
137;0.0;0.34;
138;0.0;0.284;
139;0.0;0.347;
140;0.0;0.318;
141;0.0;0.357;
142;0.0;0.361;
143;0.0;0.335;
144;0.0;0.324;
145;0.0;0.331;
146;0.0;0.334;
147;0.0;0.332;
148;0.0;0.31;
149;0.0;0.313;
150;0.0;0.325;
151;0.0;0.35;
152;0.0;0.318;
153;0.0;0.291;
154;0.0;0.314;
155;0.0;0.321;
156;0.0;0.338;
157;0.0;0.364;
158;0.0;0.342;
159;0.0;0.295;
160;0.0;0.311;
161;0.0;0.311;
162;0.0;0.311;
163;0.0;0.287;
164;0.0;0.37;
165;0.0;0.317;
166;0.0;0.307;
167;0.0;0.305;
168;0.0;0.31;
169;0.0;0.357;
170;0.0;0.326;
171;0.0;0.312;
172;0.0;0.385;
173;0.0;0.336;
174;0.0;0.35;
175;0.0;0.354;
176;0.0;0.361;
177;0.0;0.312;
178;0.0;0.311;
179;0.0;0.329;
180;0.0;0.327;
181;0.0;0.323;
182;0.0;0.299;
183;0.0;0.302;
184;0.0;0.319;
185;0.0;0.334;
186;0.0;0.305;
187;0.0;0.327;
188;0.0;0.311;
189;0.0;0.301;
190;0.0;0.293;
191;0.0;0.333;
