nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.405;
2;0.0;0.438;
3;0.0;0.417;
4;0.0;0.413;
5;0.0;0.398;
6;0.0;0.443;
7;0.0;0.43;
8;0.0;0.397;
9;0.0;0.426;
10;0.0;0.396;
11;0.0;0.415;
12;0.0;0.411;
13;0.0;0.452;
14;0.0;0.429;
15;0.0;0.397;
16;0.0;0.401;
17;0.0;0.409;
18;0.0;0.413;
19;0.0;0.368;
20;0.0;0.388;
21;0.0;0.4;
22;0.0;0.413;
23;0.0;0.429;
24;0.0;0.442;
25;0.0;0.398;
26;0.0;0.384;
27;0.0;0.391;
28;0.0;0.391;
29;0.0;0.403;
30;0.0;0.381;
31;0.0;0.399;
32;0.0;0.413;
33;0.0;0.387;
34;0.0;0.372;
35;0.0;0.382;
36;0.0;0.367;
37;0.0;0.404;
38;0.0;0.4;
39;0.0;0.343;
40;0.0;0.377;
41;0.0;0.37;
42;0.0;0.392;
43;0.0;0.367;
44;0.0;0.369;
45;0.0;0.319;
46;0.0;0.346;
47;0.0;0.358;
48;0.0;0.374;
49;0.0;0.39;
50;0.0;0.366;
51;0.0;0.307;
52;0.0;0.332;
53;0.0;0.327;
54;0.0;0.356;
55;0.0;0.35;
56;0.0;0.38;
57;0.0;0.348;
58;0.0;0.314;
59;0.0;0.336;
60;0.0;0.373;
61;0.0;0.391;
62;0.0;0.368;
63;0.0;0.345;
64;0.0;0.381;
65;0.0;0.362;
66;0.0;0.382;
67;0.0;0.418;
68;0.0;0.394;
69;0.0;0.396;
70;0.0;0.365;
71;0.0;0.378;
72;0.0;0.385;
73;0.0;0.364;
74;0.0;0.332;
75;0.0;0.355;
76;0.0;0.381;
77;0.0;0.39;
78;0.0;0.388;
79;0.0;0.374;
80;0.0;0.352;
81;0.0;0.362;
82;0.0;0.353;
83;0.0;0.385;
84;0.0;0.347;
85;0.0;0.382;
86;0.0;0.371;
87;0.0;0.386;
88;0.0;0.355;
89;0.0;0.366;
90;0.0;0.361;
91;0.0;0.377;
92;0.0;0.369;
93;0.0;0.348;
94;0.0;0.365;
95;0.0;0.369;
96;0.0;0.377;
97;0.0;0.386;
98;0.0;0.359;
99;0.0;0.321;
100;0.0;0.341;
101;0.0;0.353;
102;0.0;0.376;
103;0.0;0.391;
104;0.0;0.36;
105;0.0;0.327;
106;0.0;0.345;
107;0.0;0.339;
108;0.0;0.329;
109;0.0;0.338;
110;0.0;0.39;
111;0.0;0.32;
112;0.0;0.318;
113;0.0;0.317;
114;0.0;0.358;
115;0.0;0.397;
116;0.0;0.374;
117;0.0;0.34;
118;0.0;0.396;
119;0.0;0.341;
120;0.0;0.365;
121;0.0;0.399;
122;0.0;0.397;
123;0.0;0.354;
124;0.0;0.336;
125;0.0;0.378;
126;0.0;0.381;
127;0.0;0.345;
128;0.0;0.315;
129;0.0;0.352;
130;0.0;0.351;
131;0.0;0.377;
132;0.0;0.368;
133;0.0;0.372;
134;0.0;0.326;
135;0.0;0.324;
136;0.0;0.343;
137;0.0;0.39;
138;0.0;0.326;
139;0.0;0.388;
140;0.0;0.338;
141;0.0;0.378;
142;0.0;0.374;
143;0.0;0.373;
144;0.0;0.362;
145;0.0;0.382;
146;0.0;0.37;
147;0.0;0.371;
148;0.0;0.344;
149;0.0;0.364;
150;0.0;0.389;
151;0.0;0.379;
152;0.0;0.361;
153;0.0;0.33;
154;0.0;0.342;
155;0.0;0.358;
156;0.0;0.374;
157;0.0;0.4;
158;0.0;0.375;
159;0.0;0.329;
160;0.0;0.341;
161;0.0;0.337;
162;0.0;0.331;
163;0.0;0.324;
164;0.0;0.402;
165;0.0;0.331;
166;0.0;0.318;
167;0.0;0.312;
168;0.0;0.336;
169;0.0;0.404;
170;0.0;0.358;
171;0.0;0.33;
172;0.0;0.391;
173;0.0;0.339;
174;0.0;0.359;
175;0.0;0.395;
176;0.0;0.395;
177;0.0;0.346;
178;0.0;0.335;
179;0.0;0.354;
180;0.0;0.356;
181;0.0;0.333;
182;0.0;0.316;
183;0.0;0.331;
184;0.0;0.339;
185;0.0;0.372;
186;0.0;0.355;
187;0.0;0.344;
188;0.0;0.341;
189;0.0;0.316;
190;0.0;0.313;
191;0.0;0.373;
