nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.415;
2;0.0;0.446;
3;0.0;0.425;
4;0.0;0.414;
5;0.0;0.408;
6;0.0;0.466;
7;0.0;0.456;
8;0.0;0.43;
9;0.0;0.449;
10;0.0;0.412;
11;0.0;0.427;
12;0.0;0.451;
13;0.0;0.48;
14;0.0;0.45;
15;0.0;0.436;
16;0.0;0.454;
17;0.0;0.461;
18;0.0;0.464;
19;0.0;0.438;
20;0.0;0.435;
21;0.0;0.446;
22;0.0;0.459;
23;0.0;0.453;
24;0.0;0.459;
25;0.0;0.434;
26;0.0;0.421;
27;0.0;0.438;
28;0.0;0.431;
29;0.0;0.455;
30;0.0;0.428;
31;0.0;0.432;
32;0.0;0.453;
33;0.0;0.451;
34;0.0;0.424;
35;0.0;0.409;
36;0.0;0.42;
37;0.0;0.445;
38;0.0;0.448;
39;0.0;0.406;
40;0.0;0.413;
41;0.0;0.424;
42;0.0;0.413;
43;0.0;0.396;
44;0.0;0.406;
45;0.0;0.368;
46;0.0;0.392;
47;0.0;0.39;
48;0.0;0.393;
49;0.0;0.421;
50;0.0;0.396;
51;0.0;0.34;
52;0.0;0.378;
53;0.0;0.343;
54;0.0;0.38;
55;0.0;0.369;
56;0.0;0.405;
57;0.0;0.371;
58;0.0;0.341;
59;0.0;0.344;
60;0.0;0.396;
61;0.0;0.387;
62;0.0;0.386;
63;0.0;0.349;
64;0.0;0.407;
65;0.0;0.371;
66;0.0;0.369;
67;0.0;0.435;
68;0.0;0.384;
69;0.0;0.406;
70;0.0;0.393;
71;0.0;0.413;
72;0.0;0.39;
73;0.0;0.375;
74;0.0;0.351;
75;0.0;0.376;
76;0.0;0.389;
77;0.0;0.396;
78;0.0;0.418;
79;0.0;0.39;
80;0.0;0.378;
81;0.0;0.384;
82;0.0;0.378;
83;0.0;0.415;
84;0.0;0.386;
85;0.0;0.407;
86;0.0;0.402;
87;0.0;0.411;
88;0.0;0.381;
89;0.0;0.385;
90;0.0;0.384;
91;0.0;0.397;
92;0.0;0.396;
93;0.0;0.371;
94;0.0;0.374;
95;0.0;0.377;
96;0.0;0.391;
97;0.0;0.388;
98;0.0;0.373;
99;0.0;0.34;
100;0.0;0.365;
101;0.0;0.363;
102;0.0;0.373;
103;0.0;0.411;
104;0.0;0.371;
105;0.0;0.33;
106;0.0;0.343;
107;0.0;0.338;
108;0.0;0.348;
109;0.0;0.358;
110;0.0;0.41;
111;0.0;0.348;
112;0.0;0.335;
113;0.0;0.345;
114;0.0;0.375;
115;0.0;0.419;
116;0.0;0.381;
117;0.0;0.34;
118;0.0;0.384;
119;0.0;0.372;
120;0.0;0.36;
121;0.0;0.4;
122;0.0;0.412;
123;0.0;0.377;
124;0.0;0.356;
125;0.0;0.38;
126;0.0;0.378;
127;0.0;0.366;
128;0.0;0.32;
129;0.0;0.361;
130;0.0;0.366;
131;0.0;0.382;
132;0.0;0.379;
133;0.0;0.386;
134;0.0;0.345;
135;0.0;0.363;
136;0.0;0.344;
137;0.0;0.387;
138;0.0;0.34;
139;0.0;0.393;
140;0.0;0.331;
141;0.0;0.384;
142;0.0;0.362;
143;0.0;0.355;
144;0.0;0.347;
145;0.0;0.369;
146;0.0;0.375;
147;0.0;0.359;
148;0.0;0.346;
149;0.0;0.368;
150;0.0;0.382;
151;0.0;0.362;
152;0.0;0.344;
153;0.0;0.318;
154;0.0;0.354;
155;0.0;0.339;
156;0.0;0.371;
157;0.0;0.382;
158;0.0;0.377;
159;0.0;0.322;
160;0.0;0.32;
161;0.0;0.327;
162;0.0;0.322;
163;0.0;0.327;
164;0.0;0.383;
165;0.0;0.319;
166;0.0;0.308;
167;0.0;0.295;
168;0.0;0.335;
169;0.0;0.4;
170;0.0;0.38;
171;0.0;0.325;
172;0.0;0.385;
173;0.0;0.344;
174;0.0;0.366;
175;0.0;0.384;
176;0.0;0.392;
177;0.0;0.346;
178;0.0;0.347;
179;0.0;0.347;
180;0.0;0.364;
181;0.0;0.347;
182;0.0;0.312;
183;0.0;0.318;
184;0.0;0.332;
185;0.0;0.348;
186;0.0;0.357;
187;0.0;0.358;
188;0.0;0.346;
189;0.0;0.325;
190;0.0;0.315;
191;0.0;0.379;
