nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.397;
2;0.0;0.429;
3;0.0;0.416;
4;0.0;0.406;
5;0.0;0.384;
6;0.0;0.417;
7;0.0;0.428;
8;0.0;0.384;
9;0.0;0.4;
10;0.0;0.38;
11;0.0;0.39;
12;0.0;0.387;
13;0.0;0.417;
14;0.0;0.382;
15;0.0;0.361;
16;0.0;0.373;
17;0.0;0.376;
18;0.0;0.378;
19;0.0;0.316;
20;0.0;0.319;
21;0.0;0.352;
22;0.0;0.337;
23;0.0;0.357;
24;0.0;0.364;
25;0.0;0.339;
26;0.0;0.319;
27;0.0;0.333;
28;0.0;0.332;
29;0.0;0.325;
30;0.0;0.315;
31;0.0;0.326;
32;0.0;0.346;
33;0.0;0.332;
34;0.0;0.309;
35;0.0;0.311;
36;0.0;0.284;
37;0.0;0.314;
38;0.0;0.305;
39;0.0;0.277;
40;0.0;0.301;
41;0.0;0.328;
42;0.0;0.358;
43;0.0;0.324;
44;0.0;0.313;
45;0.0;0.272;
46;0.0;0.293;
47;0.0;0.33;
48;0.0;0.342;
49;0.0;0.349;
50;0.0;0.31;
51;0.0;0.28;
52;0.0;0.308;
53;0.0;0.283;
54;0.0;0.32;
55;0.0;0.316;
56;0.0;0.34;
57;0.0;0.309;
58;0.0;0.267;
59;0.0;0.305;
60;0.0;0.332;
61;0.0;0.352;
62;0.0;0.333;
63;0.0;0.32;
64;0.0;0.356;
65;0.0;0.351;
66;0.0;0.328;
67;0.0;0.399;
68;0.0;0.345;
69;0.0;0.343;
70;0.0;0.322;
71;0.0;0.322;
72;0.0;0.329;
73;0.0;0.323;
74;0.0;0.317;
75;0.0;0.301;
76;0.0;0.334;
77;0.0;0.349;
78;0.0;0.346;
79;0.0;0.339;
80;0.0;0.303;
81;0.0;0.343;
82;0.0;0.316;
83;0.0;0.352;
84;0.0;0.344;
85;0.0;0.368;
86;0.0;0.344;
87;0.0;0.352;
88;0.0;0.344;
89;0.0;0.34;
90;0.0;0.33;
91;0.0;0.326;
92;0.0;0.326;
93;0.0;0.327;
94;0.0;0.334;
95;0.0;0.337;
96;0.0;0.361;
97;0.0;0.356;
98;0.0;0.316;
99;0.0;0.308;
100;0.0;0.315;
101;0.0;0.339;
102;0.0;0.348;
103;0.0;0.368;
104;0.0;0.327;
105;0.0;0.295;
106;0.0;0.319;
107;0.0;0.317;
108;0.0;0.314;
109;0.0;0.307;
110;0.0;0.365;
111;0.0;0.295;
112;0.0;0.291;
113;0.0;0.29;
114;0.0;0.326;
115;0.0;0.352;
116;0.0;0.327;
117;0.0;0.302;
118;0.0;0.371;
119;0.0;0.343;
120;0.0;0.325;
121;0.0;0.382;
122;0.0;0.355;
123;0.0;0.331;
124;0.0;0.308;
125;0.0;0.323;
126;0.0;0.323;
127;0.0;0.305;
128;0.0;0.286;
129;0.0;0.302;
130;0.0;0.315;
131;0.0;0.324;
132;0.0;0.311;
133;0.0;0.328;
134;0.0;0.286;
135;0.0;0.298;
136;0.0;0.301;
137;0.0;0.338;
138;0.0;0.287;
139;0.0;0.35;
140;0.0;0.302;
141;0.0;0.342;
142;0.0;0.346;
143;0.0;0.318;
144;0.0;0.309;
145;0.0;0.332;
146;0.0;0.313;
147;0.0;0.319;
148;0.0;0.31;
149;0.0;0.3;
150;0.0;0.329;
151;0.0;0.321;
152;0.0;0.307;
153;0.0;0.296;
154;0.0;0.309;
155;0.0;0.314;
156;0.0;0.339;
157;0.0;0.344;
158;0.0;0.335;
159;0.0;0.287;
160;0.0;0.301;
161;0.0;0.313;
162;0.0;0.318;
163;0.0;0.297;
164;0.0;0.355;
165;0.0;0.311;
166;0.0;0.288;
167;0.0;0.275;
168;0.0;0.286;
169;0.0;0.336;
170;0.0;0.315;
171;0.0;0.301;
172;0.0;0.378;
173;0.0;0.327;
174;0.0;0.338;
175;0.0;0.361;
176;0.0;0.356;
177;0.0;0.314;
178;0.0;0.295;
179;0.0;0.318;
180;0.0;0.301;
181;0.0;0.303;
182;0.0;0.284;
183;0.0;0.289;
184;0.0;0.308;
185;0.0;0.311;
186;0.0;0.303;
187;0.0;0.311;
188;0.0;0.282;
189;0.0;0.301;
190;0.0;0.289;
191;0.0;0.327;
