nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.404;
2;0.0;0.436;
3;0.0;0.407;
4;0.0;0.407;
5;0.0;0.401;
6;0.0;0.45;
7;0.0;0.438;
8;0.0;0.417;
9;0.0;0.441;
10;0.0;0.408;
11;0.0;0.407;
12;0.0;0.433;
13;0.0;0.467;
14;0.0;0.436;
15;0.0;0.41;
16;0.0;0.425;
17;0.0;0.445;
18;0.0;0.456;
19;0.0;0.425;
20;0.0;0.417;
21;0.0;0.452;
22;0.0;0.456;
23;0.0;0.447;
24;0.0;0.468;
25;0.0;0.437;
26;0.0;0.419;
27;0.0;0.443;
28;0.0;0.431;
29;0.0;0.423;
30;0.0;0.424;
31;0.0;0.466;
32;0.0;0.458;
33;0.0;0.445;
34;0.0;0.429;
35;0.0;0.42;
36;0.0;0.411;
37;0.0;0.423;
38;0.0;0.403;
39;0.0;0.391;
40;0.0;0.406;
41;0.0;0.42;
42;0.0;0.411;
43;0.0;0.403;
44;0.0;0.388;
45;0.0;0.381;
46;0.0;0.382;
47;0.0;0.384;
48;0.0;0.398;
49;0.0;0.409;
50;0.0;0.394;
51;0.0;0.336;
52;0.0;0.364;
53;0.0;0.345;
54;0.0;0.362;
55;0.0;0.36;
56;0.0;0.379;
57;0.0;0.329;
58;0.0;0.337;
59;0.0;0.321;
60;0.0;0.365;
61;0.0;0.366;
62;0.0;0.369;
63;0.0;0.35;
64;0.0;0.364;
65;0.0;0.348;
66;0.0;0.347;
67;0.0;0.382;
68;0.0;0.353;
69;0.0;0.369;
70;0.0;0.356;
71;0.0;0.365;
72;0.0;0.354;
73;0.0;0.328;
74;0.0;0.308;
75;0.0;0.348;
76;0.0;0.352;
77;0.0;0.345;
78;0.0;0.358;
79;0.0;0.339;
80;0.0;0.327;
81;0.0;0.357;
82;0.0;0.313;
83;0.0;0.331;
84;0.0;0.349;
85;0.0;0.351;
86;0.0;0.34;
87;0.0;0.361;
88;0.0;0.323;
89;0.0;0.315;
90;0.0;0.319;
91;0.0;0.334;
92;0.0;0.353;
93;0.0;0.331;
94;0.0;0.343;
95;0.0;0.328;
96;0.0;0.349;
97;0.0;0.331;
98;0.0;0.326;
99;0.0;0.287;
100;0.0;0.348;
101;0.0;0.32;
102;0.0;0.321;
103;0.0;0.354;
104;0.0;0.326;
105;0.0;0.291;
106;0.0;0.31;
107;0.0;0.285;
108;0.0;0.3;
109;0.0;0.296;
110;0.0;0.35;
111;0.0;0.28;
112;0.0;0.284;
113;0.0;0.268;
114;0.0;0.3;
115;0.0;0.337;
116;0.0;0.312;
117;0.0;0.299;
118;0.0;0.345;
119;0.0;0.298;
120;0.0;0.29;
121;0.0;0.333;
122;0.0;0.332;
123;0.0;0.317;
124;0.0;0.31;
125;0.0;0.332;
126;0.0;0.308;
127;0.0;0.3;
128;0.0;0.254;
129;0.0;0.317;
130;0.0;0.303;
131;0.0;0.326;
132;0.0;0.315;
133;0.0;0.321;
134;0.0;0.298;
135;0.0;0.297;
136;0.0;0.278;
137;0.0;0.31;
138;0.0;0.285;
139;0.0;0.329;
140;0.0;0.271;
141;0.0;0.326;
142;0.0;0.312;
143;0.0;0.287;
144;0.0;0.293;
145;0.0;0.298;
146;0.0;0.331;
147;0.0;0.312;
148;0.0;0.301;
149;0.0;0.305;
150;0.0;0.336;
151;0.0;0.295;
152;0.0;0.305;
153;0.0;0.271;
154;0.0;0.316;
155;0.0;0.297;
156;0.0;0.307;
157;0.0;0.326;
158;0.0;0.315;
159;0.0;0.274;
160;0.0;0.275;
161;0.0;0.269;
162;0.0;0.276;
163;0.0;0.29;
164;0.0;0.31;
165;0.0;0.259;
166;0.0;0.284;
167;0.0;0.245;
168;0.0;0.268;
169;0.0;0.323;
170;0.0;0.324;
171;0.0;0.282;
172;0.0;0.317;
173;0.0;0.269;
174;0.0;0.283;
175;0.0;0.321;
176;0.0;0.318;
177;0.0;0.282;
178;0.0;0.292;
179;0.0;0.319;
180;0.0;0.304;
181;0.0;0.296;
182;0.0;0.246;
183;0.0;0.29;
184;0.0;0.291;
185;0.0;0.314;
186;0.0;0.307;
187;0.0;0.309;
188;0.0;0.292;
189;0.0;0.295;
190;0.0;0.26;
191;0.0;0.294;
