nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.416;
2;0.0;0.445;
3;0.0;0.406;
4;0.0;0.413;
5;0.0;0.402;
6;0.0;0.444;
7;0.0;0.439;
8;0.0;0.422;
9;0.0;0.439;
10;0.0;0.408;
11;0.0;0.405;
12;0.0;0.437;
13;0.0;0.466;
14;0.0;0.439;
15;0.0;0.407;
16;0.0;0.424;
17;0.0;0.438;
18;0.0;0.45;
19;0.0;0.425;
20;0.0;0.409;
21;0.0;0.444;
22;0.0;0.449;
23;0.0;0.442;
24;0.0;0.461;
25;0.0;0.447;
26;0.0;0.419;
27;0.0;0.442;
28;0.0;0.424;
29;0.0;0.429;
30;0.0;0.428;
31;0.0;0.474;
32;0.0;0.469;
33;0.0;0.459;
34;0.0;0.449;
35;0.0;0.44;
36;0.0;0.445;
37;0.0;0.448;
38;0.0;0.423;
39;0.0;0.407;
40;0.0;0.431;
41;0.0;0.455;
42;0.0;0.437;
43;0.0;0.424;
44;0.0;0.401;
45;0.0;0.386;
46;0.0;0.377;
47;0.0;0.389;
48;0.0;0.417;
49;0.0;0.411;
50;0.0;0.4;
51;0.0;0.346;
52;0.0;0.377;
53;0.0;0.349;
54;0.0;0.384;
55;0.0;0.38;
56;0.0;0.392;
57;0.0;0.354;
58;0.0;0.343;
59;0.0;0.332;
60;0.0;0.389;
61;0.0;0.368;
62;0.0;0.368;
63;0.0;0.354;
64;0.0;0.378;
65;0.0;0.346;
66;0.0;0.358;
67;0.0;0.41;
68;0.0;0.355;
69;0.0;0.38;
70;0.0;0.368;
71;0.0;0.369;
72;0.0;0.369;
73;0.0;0.35;
74;0.0;0.317;
75;0.0;0.349;
76;0.0;0.368;
77;0.0;0.358;
78;0.0;0.368;
79;0.0;0.345;
80;0.0;0.326;
81;0.0;0.355;
82;0.0;0.319;
83;0.0;0.331;
84;0.0;0.366;
85;0.0;0.367;
86;0.0;0.35;
87;0.0;0.353;
88;0.0;0.332;
89;0.0;0.319;
90;0.0;0.339;
91;0.0;0.337;
92;0.0;0.351;
93;0.0;0.335;
94;0.0;0.355;
95;0.0;0.331;
96;0.0;0.349;
97;0.0;0.336;
98;0.0;0.329;
99;0.0;0.29;
100;0.0;0.351;
101;0.0;0.327;
102;0.0;0.331;
103;0.0;0.359;
104;0.0;0.343;
105;0.0;0.294;
106;0.0;0.321;
107;0.0;0.291;
108;0.0;0.306;
109;0.0;0.306;
110;0.0;0.355;
111;0.0;0.283;
112;0.0;0.289;
113;0.0;0.269;
114;0.0;0.313;
115;0.0;0.342;
116;0.0;0.311;
117;0.0;0.301;
118;0.0;0.35;
119;0.0;0.309;
120;0.0;0.299;
121;0.0;0.342;
122;0.0;0.34;
123;0.0;0.33;
124;0.0;0.314;
125;0.0;0.342;
126;0.0;0.322;
127;0.0;0.301;
128;0.0;0.26;
129;0.0;0.324;
130;0.0;0.314;
131;0.0;0.336;
132;0.0;0.32;
133;0.0;0.328;
134;0.0;0.293;
135;0.0;0.305;
136;0.0;0.281;
137;0.0;0.305;
138;0.0;0.302;
139;0.0;0.337;
140;0.0;0.293;
141;0.0;0.33;
142;0.0;0.323;
143;0.0;0.296;
144;0.0;0.296;
145;0.0;0.307;
146;0.0;0.34;
147;0.0;0.33;
148;0.0;0.305;
149;0.0;0.307;
150;0.0;0.34;
151;0.0;0.303;
152;0.0;0.308;
153;0.0;0.28;
154;0.0;0.32;
155;0.0;0.301;
156;0.0;0.311;
157;0.0;0.322;
158;0.0;0.32;
159;0.0;0.281;
160;0.0;0.287;
161;0.0;0.271;
162;0.0;0.28;
163;0.0;0.288;
164;0.0;0.326;
165;0.0;0.27;
166;0.0;0.286;
167;0.0;0.249;
168;0.0;0.27;
169;0.0;0.332;
170;0.0;0.319;
171;0.0;0.274;
172;0.0;0.329;
173;0.0;0.273;
174;0.0;0.284;
175;0.0;0.319;
176;0.0;0.332;
177;0.0;0.304;
178;0.0;0.297;
179;0.0;0.314;
180;0.0;0.322;
181;0.0;0.303;
182;0.0;0.251;
183;0.0;0.298;
184;0.0;0.298;
185;0.0;0.314;
186;0.0;0.312;
187;0.0;0.309;
188;0.0;0.293;
189;0.0;0.301;
190;0.0;0.268;
191;0.0;0.304;
