nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.41;
2;0.0;0.44;
3;0.0;0.408;
4;0.0;0.412;
5;0.0;0.413;
6;0.0;0.472;
7;0.0;0.452;
8;0.0;0.426;
9;0.0;0.455;
10;0.0;0.423;
11;0.0;0.433;
12;0.0;0.454;
13;0.0;0.489;
14;0.0;0.446;
15;0.0;0.422;
16;0.0;0.439;
17;0.0;0.452;
18;0.0;0.459;
19;0.0;0.419;
20;0.0;0.412;
21;0.0;0.427;
22;0.0;0.438;
23;0.0;0.436;
24;0.0;0.456;
25;0.0;0.416;
26;0.0;0.4;
27;0.0;0.431;
28;0.0;0.418;
29;0.0;0.414;
30;0.0;0.428;
31;0.0;0.437;
32;0.0;0.434;
33;0.0;0.429;
34;0.0;0.389;
35;0.0;0.375;
36;0.0;0.376;
37;0.0;0.414;
38;0.0;0.42;
39;0.0;0.371;
40;0.0;0.389;
41;0.0;0.397;
42;0.0;0.406;
43;0.0;0.373;
44;0.0;0.384;
45;0.0;0.375;
46;0.0;0.384;
47;0.0;0.376;
48;0.0;0.395;
49;0.0;0.414;
50;0.0;0.396;
51;0.0;0.336;
52;0.0;0.369;
53;0.0;0.358;
54;0.0;0.367;
55;0.0;0.359;
56;0.0;0.404;
57;0.0;0.359;
58;0.0;0.329;
59;0.0;0.345;
60;0.0;0.396;
61;0.0;0.39;
62;0.0;0.388;
63;0.0;0.363;
64;0.0;0.389;
65;0.0;0.386;
66;0.0;0.349;
67;0.0;0.399;
68;0.0;0.366;
69;0.0;0.388;
70;0.0;0.385;
71;0.0;0.385;
72;0.0;0.382;
73;0.0;0.356;
74;0.0;0.324;
75;0.0;0.357;
76;0.0;0.367;
77;0.0;0.381;
78;0.0;0.392;
79;0.0;0.371;
80;0.0;0.351;
81;0.0;0.375;
82;0.0;0.351;
83;0.0;0.382;
84;0.0;0.359;
85;0.0;0.386;
86;0.0;0.35;
87;0.0;0.385;
88;0.0;0.345;
89;0.0;0.351;
90;0.0;0.353;
91;0.0;0.362;
92;0.0;0.383;
93;0.0;0.349;
94;0.0;0.363;
95;0.0;0.349;
96;0.0;0.371;
97;0.0;0.359;
98;0.0;0.355;
99;0.0;0.317;
100;0.0;0.359;
101;0.0;0.339;
102;0.0;0.348;
103;0.0;0.386;
104;0.0;0.338;
105;0.0;0.305;
106;0.0;0.324;
107;0.0;0.322;
108;0.0;0.324;
109;0.0;0.331;
110;0.0;0.371;
111;0.0;0.309;
112;0.0;0.315;
113;0.0;0.301;
114;0.0;0.354;
115;0.0;0.379;
116;0.0;0.361;
117;0.0;0.323;
118;0.0;0.37;
119;0.0;0.332;
120;0.0;0.318;
121;0.0;0.383;
122;0.0;0.372;
123;0.0;0.35;
124;0.0;0.337;
125;0.0;0.377;
126;0.0;0.337;
127;0.0;0.35;
128;0.0;0.289;
129;0.0;0.347;
130;0.0;0.338;
131;0.0;0.376;
132;0.0;0.355;
133;0.0;0.357;
134;0.0;0.327;
135;0.0;0.346;
136;0.0;0.326;
137;0.0;0.356;
138;0.0;0.32;
139;0.0;0.369;
140;0.0;0.315;
141;0.0;0.367;
142;0.0;0.353;
143;0.0;0.329;
144;0.0;0.328;
145;0.0;0.344;
146;0.0;0.377;
147;0.0;0.348;
148;0.0;0.328;
149;0.0;0.339;
150;0.0;0.371;
151;0.0;0.341;
152;0.0;0.346;
153;0.0;0.308;
154;0.0;0.334;
155;0.0;0.332;
156;0.0;0.349;
157;0.0;0.36;
158;0.0;0.363;
159;0.0;0.314;
160;0.0;0.318;
161;0.0;0.312;
162;0.0;0.328;
163;0.0;0.329;
164;0.0;0.362;
165;0.0;0.32;
166;0.0;0.332;
167;0.0;0.295;
168;0.0;0.328;
169;0.0;0.403;
170;0.0;0.371;
171;0.0;0.311;
172;0.0;0.351;
173;0.0;0.305;
174;0.0;0.34;
175;0.0;0.354;
176;0.0;0.373;
177;0.0;0.333;
178;0.0;0.332;
179;0.0;0.348;
180;0.0;0.357;
181;0.0;0.331;
182;0.0;0.299;
183;0.0;0.314;
184;0.0;0.344;
185;0.0;0.345;
186;0.0;0.349;
187;0.0;0.348;
188;0.0;0.334;
189;0.0;0.34;
190;0.0;0.304;
191;0.0;0.361;
