nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.403;
2;0.0;0.439;
3;0.0;0.421;
4;0.0;0.411;
5;0.0;0.403;
6;0.0;0.465;
7;0.0;0.46;
8;0.0;0.425;
9;0.0;0.451;
10;0.0;0.41;
11;0.0;0.424;
12;0.0;0.442;
13;0.0;0.478;
14;0.0;0.452;
15;0.0;0.444;
16;0.0;0.445;
17;0.0;0.447;
18;0.0;0.452;
19;0.0;0.421;
20;0.0;0.424;
21;0.0;0.431;
22;0.0;0.441;
23;0.0;0.455;
24;0.0;0.457;
25;0.0;0.406;
26;0.0;0.401;
27;0.0;0.425;
28;0.0;0.442;
29;0.0;0.465;
30;0.0;0.434;
31;0.0;0.44;
32;0.0;0.445;
33;0.0;0.441;
34;0.0;0.436;
35;0.0;0.414;
36;0.0;0.408;
37;0.0;0.462;
38;0.0;0.457;
39;0.0;0.404;
40;0.0;0.409;
41;0.0;0.419;
42;0.0;0.415;
43;0.0;0.391;
44;0.0;0.4;
45;0.0;0.362;
46;0.0;0.383;
47;0.0;0.394;
48;0.0;0.398;
49;0.0;0.411;
50;0.0;0.384;
51;0.0;0.335;
52;0.0;0.356;
53;0.0;0.345;
54;0.0;0.361;
55;0.0;0.367;
56;0.0;0.392;
57;0.0;0.355;
58;0.0;0.32;
59;0.0;0.338;
60;0.0;0.386;
61;0.0;0.391;
62;0.0;0.389;
63;0.0;0.343;
64;0.0;0.383;
65;0.0;0.358;
66;0.0;0.362;
67;0.0;0.424;
68;0.0;0.375;
69;0.0;0.401;
70;0.0;0.382;
71;0.0;0.39;
72;0.0;0.38;
73;0.0;0.354;
74;0.0;0.34;
75;0.0;0.371;
76;0.0;0.372;
77;0.0;0.392;
78;0.0;0.402;
79;0.0;0.37;
80;0.0;0.363;
81;0.0;0.369;
82;0.0;0.369;
83;0.0;0.392;
84;0.0;0.362;
85;0.0;0.38;
86;0.0;0.364;
87;0.0;0.406;
88;0.0;0.349;
89;0.0;0.369;
90;0.0;0.373;
91;0.0;0.378;
92;0.0;0.392;
93;0.0;0.361;
94;0.0;0.351;
95;0.0;0.361;
96;0.0;0.371;
97;0.0;0.366;
98;0.0;0.364;
99;0.0;0.317;
100;0.0;0.347;
101;0.0;0.339;
102;0.0;0.355;
103;0.0;0.386;
104;0.0;0.362;
105;0.0;0.327;
106;0.0;0.329;
107;0.0;0.329;
108;0.0;0.332;
109;0.0;0.341;
110;0.0;0.387;
111;0.0;0.323;
112;0.0;0.325;
113;0.0;0.318;
114;0.0;0.365;
115;0.0;0.4;
116;0.0;0.367;
117;0.0;0.324;
118;0.0;0.367;
119;0.0;0.34;
120;0.0;0.349;
121;0.0;0.388;
122;0.0;0.395;
123;0.0;0.374;
124;0.0;0.347;
125;0.0;0.378;
126;0.0;0.38;
127;0.0;0.345;
128;0.0;0.307;
129;0.0;0.335;
130;0.0;0.345;
131;0.0;0.363;
132;0.0;0.366;
133;0.0;0.369;
134;0.0;0.336;
135;0.0;0.334;
136;0.0;0.338;
137;0.0;0.388;
138;0.0;0.344;
139;0.0;0.395;
140;0.0;0.334;
141;0.0;0.377;
142;0.0;0.368;
143;0.0;0.372;
144;0.0;0.349;
145;0.0;0.362;
146;0.0;0.384;
147;0.0;0.357;
148;0.0;0.341;
149;0.0;0.361;
150;0.0;0.378;
151;0.0;0.359;
152;0.0;0.359;
153;0.0;0.319;
154;0.0;0.356;
155;0.0;0.338;
156;0.0;0.365;
157;0.0;0.389;
158;0.0;0.371;
159;0.0;0.331;
160;0.0;0.328;
161;0.0;0.337;
162;0.0;0.325;
163;0.0;0.326;
164;0.0;0.396;
165;0.0;0.322;
166;0.0;0.332;
167;0.0;0.303;
168;0.0;0.337;
169;0.0;0.408;
170;0.0;0.374;
171;0.0;0.323;
172;0.0;0.381;
173;0.0;0.338;
174;0.0;0.363;
175;0.0;0.397;
176;0.0;0.392;
177;0.0;0.357;
178;0.0;0.344;
179;0.0;0.36;
180;0.0;0.378;
181;0.0;0.348;
182;0.0;0.315;
183;0.0;0.317;
184;0.0;0.332;
185;0.0;0.363;
186;0.0;0.361;
187;0.0;0.361;
188;0.0;0.334;
189;0.0;0.328;
190;0.0;0.309;
191;0.0;0.383;
