nbex; TestEnergySum; LearningEnergySum;
;;;
0;0.0;0.0;
1;0.0;0.399;
2;0.0;0.424;
3;0.0;0.414;
4;0.0;0.403;
5;0.0;0.385;
6;0.0;0.423;
7;0.0;0.42;
8;0.0;0.381;
9;0.0;0.406;
10;0.0;0.381;
11;0.0;0.391;
12;0.0;0.389;
13;0.0;0.414;
14;0.0;0.392;
15;0.0;0.374;
16;0.0;0.378;
17;0.0;0.368;
18;0.0;0.385;
19;0.0;0.323;
20;0.0;0.308;
21;0.0;0.336;
22;0.0;0.332;
23;0.0;0.356;
24;0.0;0.355;
25;0.0;0.347;
26;0.0;0.315;
27;0.0;0.327;
28;0.0;0.327;
29;0.0;0.321;
30;0.0;0.315;
31;0.0;0.33;
32;0.0;0.339;
33;0.0;0.329;
34;0.0;0.311;
35;0.0;0.291;
36;0.0;0.288;
37;0.0;0.322;
38;0.0;0.313;
39;0.0;0.291;
40;0.0;0.326;
41;0.0;0.329;
42;0.0;0.359;
43;0.0;0.339;
44;0.0;0.312;
45;0.0;0.293;
46;0.0;0.296;
47;0.0;0.329;
48;0.0;0.344;
49;0.0;0.344;
50;0.0;0.322;
51;0.0;0.299;
52;0.0;0.322;
53;0.0;0.292;
54;0.0;0.315;
55;0.0;0.322;
56;0.0;0.358;
57;0.0;0.314;
58;0.0;0.281;
59;0.0;0.315;
60;0.0;0.337;
61;0.0;0.357;
62;0.0;0.352;
63;0.0;0.34;
64;0.0;0.365;
65;0.0;0.354;
66;0.0;0.347;
67;0.0;0.397;
68;0.0;0.356;
69;0.0;0.339;
70;0.0;0.323;
71;0.0;0.336;
72;0.0;0.349;
73;0.0;0.325;
74;0.0;0.329;
75;0.0;0.307;
76;0.0;0.338;
77;0.0;0.344;
78;0.0;0.339;
79;0.0;0.333;
80;0.0;0.302;
81;0.0;0.327;
82;0.0;0.321;
83;0.0;0.352;
84;0.0;0.325;
85;0.0;0.367;
86;0.0;0.362;
87;0.0;0.369;
88;0.0;0.353;
89;0.0;0.339;
90;0.0;0.335;
91;0.0;0.341;
92;0.0;0.331;
93;0.0;0.321;
94;0.0;0.325;
95;0.0;0.335;
96;0.0;0.353;
97;0.0;0.37;
98;0.0;0.324;
99;0.0;0.312;
100;0.0;0.313;
101;0.0;0.339;
102;0.0;0.35;
103;0.0;0.374;
104;0.0;0.335;
105;0.0;0.307;
106;0.0;0.329;
107;0.0;0.33;
108;0.0;0.313;
109;0.0;0.315;
110;0.0;0.379;
111;0.0;0.315;
112;0.0;0.304;
113;0.0;0.285;
114;0.0;0.331;
115;0.0;0.345;
116;0.0;0.327;
117;0.0;0.329;
118;0.0;0.394;
119;0.0;0.35;
120;0.0;0.337;
121;0.0;0.386;
122;0.0;0.371;
123;0.0;0.345;
124;0.0;0.324;
125;0.0;0.344;
126;0.0;0.34;
127;0.0;0.32;
128;0.0;0.319;
129;0.0;0.326;
130;0.0;0.334;
131;0.0;0.345;
132;0.0;0.321;
133;0.0;0.338;
134;0.0;0.301;
135;0.0;0.308;
136;0.0;0.302;
137;0.0;0.356;
138;0.0;0.297;
139;0.0;0.362;
140;0.0;0.319;
141;0.0;0.361;
142;0.0;0.362;
143;0.0;0.327;
144;0.0;0.323;
145;0.0;0.347;
146;0.0;0.324;
147;0.0;0.338;
148;0.0;0.31;
149;0.0;0.307;
150;0.0;0.329;
151;0.0;0.338;
152;0.0;0.318;
153;0.0;0.289;
154;0.0;0.306;
155;0.0;0.311;
156;0.0;0.35;
157;0.0;0.358;
158;0.0;0.342;
159;0.0;0.301;
160;0.0;0.321;
161;0.0;0.305;
162;0.0;0.305;
163;0.0;0.298;
164;0.0;0.357;
165;0.0;0.324;
166;0.0;0.313;
167;0.0;0.286;
168;0.0;0.307;
169;0.0;0.352;
170;0.0;0.321;
171;0.0;0.321;
172;0.0;0.388;
173;0.0;0.329;
174;0.0;0.351;
175;0.0;0.362;
176;0.0;0.366;
177;0.0;0.315;
178;0.0;0.309;
179;0.0;0.326;
180;0.0;0.331;
181;0.0;0.312;
182;0.0;0.29;
183;0.0;0.297;
184;0.0;0.319;
185;0.0;0.333;
186;0.0;0.304;
187;0.0;0.323;
188;0.0;0.294;
189;0.0;0.314;
190;0.0;0.298;
191;0.0;0.348;
